,Data,Alagamento,Bairro,Tipo,Horário Inicial,Horário Final,Endereço,Sentido,Referência
30,2013-10-23,1,Sé,Ativo Transitável,15:37,N/A,a R MAESTRO CARDIM, UNICO, R HUMAITA
31,2013-10-23,1,Sé,Inativo Intransitável,15:47,16:15,:47 a 16:15R TEIXEIRA LEITE, C/B, R SÃO PAULO
32,2013-10-23,1,Pinheiros,Ativo Transitável,15:54,N/A,a TN MAX FEFFER, B/C, PC LUIS CARLOS PARANA
33,2013-10-23,1,Mooca,Ativo Transitável,15:54,N/A,a AV PAES DE BARROS, B/C, R DA MOOCA
34,2013-10-24,1,Santo Amaro,Inativo Transitável,17:35,18:59,AV NSRA DO SABARA, B/C - ÚNICA, AV INTERLAGOS
35,2013-10-24,1,Santo Amaro,Inativo Intransitável,18:11,18:57,AV DAS NACOES UNIDAS, INT/CB - LOCAL, PTE TRANSAMERICA
36,2013-10-25,1,Itaquera,Inativo Transitável,02:58,12:00,AV JACU PESSEGO N TRABALHADORES, A SENNA/ MAUA, R MONTANHAS
37,2013-11-04,1,Casa Verde,Inativo Transitável,17:45,19:04,AV ANTONIO MUNHOZ BONILHA, AMBOS, ALTURA DO N. 94
38,2013-11-04,1,Sé,Inativo Transitável,18:02,22:15,VD DR PLÍNIO DE QUEIROZ, AMBOS, PC QUATORZE BIS
39,2013-11-04,1,Sé,Inativo Intransitável,18:16,23:43,TN JOSE ROBERTO F MELHEN, B/C, ALTURA DO N. 1106
40,2013-11-04,1,Pinheiros,Inativo Transitável,16:17,20:17,a 20:17TN MAX FEFFER, B/C, PC LUIS CARLOS PARANA
41,2013-11-04,1,Mooca,Inativo Transitável,17:30,23:06,AV CELSO GARCIA, C/B, R RUBINO DE OLIVEIRA
42,2013-11-04,1,Capela do Socorro,Inativo Transitável,19:10,20:20,:20AV ATLÂNTICA, C/B, ALT 3686
43,2013-11-04,1,Capela do Socorro,Inativo Transitável,19:10,20:20,:20AV ATLÂNTICA, C/B, ALT 3686
44,2013-11-04,1,Santo Amaro,Inativo Transitável,16:07,22:21,AV NSRA DO SABARA, B/C, ALT 2801
45,2013-11-04,1,Santo Amaro,Inativo Transitável,16:46,18:17,AV STO AMARO, B/C, R DR JESUÍNO MACIEL
46,2013-11-04,1,Santo Amaro,Inativo Transitável,17:52,22:16,R JOÃO ALFREDO, B/C, PC DOM FRANCISCO DE SOUSA
47,2013-11-04,1,Santo Amaro,Inativo Transitável,18:16,20:17,R VISC DE TAUNAY, AMBOS, AV SANTO AMARO 267
48,2013-11-06,1,Santo Amaro,Inativo Transitável,17:04,23:22,AV NSRA DO SABARÁ, B/C, AV INTERLAGOS
49,2013-11-16,1,Butantã,Inativo Transitável,20:59,21:46,AV EUSÉBIO MATOSO, C/B, PC JORGE DE LIMA
50,2013-11-16,1,Butantã,Inativo Transitável,21:26,01:10,AV FRANCISCO MORATO, B/C, R JOSÉ FÉLIX
51,2013-11-16,1,Santo Amaro,Inativo Transitável,21:01,01:01,a 01:01AV NSRA DO SABARÁ, B/C, AV INTERLAGOS
52,2013-11-16,1,Santo Amaro,Inativo Transitável,22:18,00:00,:00R VISCONDE DE TAUNAY, AMBOS, AV. SANTO AMARO
53,2013-11-17,1,Sé,Inativo Transitável,01:46,02:24,TN JOSÉ ROBERTO F. MELHEM, B/C, ALTURA DO N. 1106
54,2013-11-17,1,Sé,Inativo Transitável,02:06,02:11,R MANOEL DUTRA, ÚNICO, PÇA QUATORZE BIS
55,2013-11-17,1,Cidade Ademar,Inativo Transitável,19:00,23:58,AV CUPECE, C/B, R ELIZABETH LINLEY
56,2013-11-17,1,Capela do Socorro,Inativo Intransitável,03:03,03:50,AV INTERLAGOS, AMBOS, R ENG DAGOBERTO SALLES FILHO
57,2013-11-17,1,Capela do Socorro,Inativo Transitável,09:20,00:21,AV. ATLÂNTICA, ÚNICO, ALTURA DO N. 3620
58,2013-11-17,1,Santo Amaro,Inativo Transitável,00:57,01:02,AV DAS NAÇÕES UNIDAS, INT/CB - LOCAL, INTERLAGOS
59,2013-11-17,1,Santo Amaro,Inativo Transitável,03:24,15:30,R VISCONDE DE TAUNAY, AMBOS, ALTURA DO N. 1001
60,2013-11-17,1,Santo Amaro,Inativo Transitável,05:16,15:36,R VISCONDE DE TAUNAY, AMBOS, ALTURA DO N. 400
61,2013-11-17,1,Ipiranga,Inativo Intransitável,03:08,04:01,AV PROF ABRAÃO DE MORAIS, SANTOS/SP, R ELISA SILVEIRA
62,2013-11-19,1,Sé,Inativo Transitável,15:21,15:58,AV NOVE DE JULHO, B/C, VD PLÍNIO DE QUEIROZ
63,2013-11-19,1,Mooca,Inativo Transitável,15:30,18:03,AV CELSO GARCIA, C/B, R PIMENTA BUENO
64,2013-11-19,1,Capela do Socorro,Inativo Transitável,16:39,21:50,AV GUARAPIRANGA, B/C, R PTOLOMEU
65,2013-11-21,1,Vila Prudente,Inativo Transitável,17:20,23:51,R ANTONIO DE ALMEIDA, AMBOS, ALTURA DO N. 210
66,2013-11-21,1,Santo Amaro,Inativo Transitável,21:30,22:33,R JOÃO ALFREDO, B/C, PC DOM FRANCISCO DE SOUSA
67,2013-11-21,1,Santo Amaro,Inativo Transitável,21:31,23:51,AV NSRA DO SABARA, B/C, AV INTERLAGOS
68,2013-11-23,1,Sé,Inativo Transitável,13:27,15:27,a 15:27VD DR PLÍNIO DE QUEIROZ, ÚNICO, PC 14 BIS
69,2013-11-23,1,Pinheiros,Inativo Transitável,14:15,20:18,TN JOSE ROBERTO F MELHEM, ÚNICO, ALTURA DO N. 1106
70,2013-11-24,1,Pinheiros,Inativo Transitável,18:28,21:58,AV REBOUÇAS, C/B, R JOAQUIM ANTUNES
71,2013-11-24,1,Pinheiros,Inativo Transitável,23:51,00:27,R IGUATEMI, ÚNICO, R JERÔNIMO DA VEIGA
72,2013-11-24,1,Mooca,Inativo Transitável,23:42,14:26,R JOÃO JACINTO, ÚNICO, R SÃO CAETANO
73,2013-11-25,1,Mooca,Inativo Transitável,00:19,18:15,AV CELSO GARCIA, C/B, PC MAJ GUILHERME RUDGE
74,2013-11-25,1,Mooca,Inativo Transitável,15:20,19:34,AV CARLOS DE CAMPOS, B/C, R RIO BONITO
75,2013-11-25,1,Santo Amaro,Inativo Transitável,08:37,08:40,AV DAS NAÇÕES UNIDAS, INT/CB - LOCAL, AV INTERLAGOS
76,2013-11-26,1,Sé,Inativo Intransitável,03:43,15:09,R JOÃO JACINTO, AMBOS, R JOÃO TEODORO
77,2013-12-05,1,Freguesia do Ó,Inativo Transitável,19:01,00:13,AV INAJAR DE SOUZA, LA/FÓ, AV DEP CANTIDIO SAMPAIO
78,2013-12-05,1,Santana,Inativo Transitável,20:43,00:13,AV CRUZEIRO DO SUL, IP/ST, ALTURA N 540
79,2013-12-05,1,Sé,Inativo Transitável,18:40,19:30,R DA CANTAREIRA, ÚNICO, AV SEN QUEIROS
80,2013-12-05,1,Sé,Inativo Transitável,18:41,19:31,AV DR ARNALDO, SUMARE/CONSOLACAO, TN JOSE ROBERTO F MELHEM
81,2013-12-05,1,Lapa,Inativo Transitável,18:40,19:07,AV SUMARE, LIMAO/SUMARE - ÚNICA, PC MARREY JUNIOR
82,2013-12-05,1,Lapa,Inativo Transitável,18:42,19:07,R TURIASSU, ÚNICO, PC MARREY JUNIOR
83,2013-12-05,1,Lapa,Inativo Transitável,18:52,21:50,MARGINAL TIETE, CB/AS - CENTRAL, PTE JULIO DE MESQUITA NETO
84,2013-12-05,1,Itaquera,Inativo Transitável,21:28,00:14,AV DAVID DOMINGUES FERREIRA, ÚNICO, VD PREF JOSÉ CARLOS DE F FERRAZ
85,2013-12-05,1,Mooca,Inativo Transitável,18:47,18:58,AV ALCANTARA MACHADO, CENTRO/BAIRRO, AV ALVARO RAMOS
86,2013-12-05,1,São Mateus,Inativo Transitável,19:05,22:13,AV JACU-PESSEGO N.TRABALHADORES, AS/MAUA, AV RAGUEB CHOHFI
87,2013-12-05,1,Santo Amaro,Inativo Transitável,18:46,22:46,a 22:46AV NSRA DO SABARA, BAIRRO/CENTRO, AV INTERLAGOS
88,2013-12-10,1,Sé,Inativo Transitável,07:34,09:06,VD DR PLINIO DE QUEIROZ, ÚNICO, ALT 537
89,2013-12-10,1,Butantã,Inativo Transitável,12:28,17:21,R Camargo, ÚNICO, R Sapetuba
90,2013-12-10,1,Santo Amaro,Inativo Transitável,07:42,08:23,R BARÃO DO RIO BRANCO, ÚNICO, AV PDE JOSE MARIA
91,2013-12-25,1,Casa Verde,Inativo Transitável,17:31,22:04,MARGINAL TIETE, AS/CB - EXP, PTE JORN WALTER ABRAHAO
92,2013-12-25,1,Vila Maria/ Vila Guilherme,Inativo Transitável,18:08,23:46,R CHICO PONTES, UNICO, AV GUILHERME
93,2013-12-25,1,Vila Maria/ Vila Guilherme,Inativo Transitável,18:12,19:25,AV MORVAN DIAS DE FIGUEIREDO, AS/CB - LOCAL, RV PRES DUTRA
94,2013-12-25,1,Sé,Inativo Intransitável,17:56,19:50,R JOÃO JACINTO, AMBOS, AV DO ESTADO
95,2013-12-25,1,Sé,Inativo Intransitável,18:40,19:54,VINTE E TRES DE MAIO, ST/AER, PC DAS BANDEIRAS
96,2013-12-25,1,Sé,Inativo Intransitável,18:55,01:10,TN JOSE ROBERTO F MELHEM, B/C, PC JOSE MOLINA
97,2013-12-25,1,Lapa,Inativo Transitável,17:45,22:04,MARGINAL TIETE, CB/AS - EXP, PTE JORN WALTER ABRAHAO
98,2013-12-25,1,Lapa,Inativo Transitável,17:46,22:04,MARGINAL TIETE, CB/AS - CENTRAL, PTE JORN ABRAHAO
99,2013-12-25,1,Lapa,Inativo Intransitável,17:54,18:40,R TURIASSU, AMBOS, PC MARREY JUNIOR
100,2013-12-25,1,Lapa,Inativo Intransitável,18:00,18:40,AV FRANCISCO MATARAZZO, AMBOS, AV POMPEIA
101,2013-12-25,1,Lapa,Inativo Intransitável,18:01,19:25,R BR DO BANANAL, AMBOS, R VENANCIO AIRES
102,2013-12-25,1,Lapa,Inativo Transitável,18:24,19:54,AV MARQ DE SAO VICENTE, LA/BF, PC LUIZ CARLOS MESQUITA
103,2013-12-25,1,Lapa,Inativo Intransitável,18:34,22:47,VD MIGUEL MOFARREJ, AMBOS, AV GASTAO VIDIGAL
104,2013-12-25,1,Mooca,Inativo Intransitável,17:45,19:25,VD GUADALAJARA, AMBOS, R ALCANTARA MACHADO
105,2013-12-25,1,Mooca,Inativo Transitável,17:52,19:53,AV DO ESTADO, IP/ST, R JOAO TEODORO
106,2013-12-25,1,Mooca,Inativo Intransitável,18:00,19:25,LG UBIRAJARA, UNICO, R SIQUEIRA BUENO
107,2013-12-25,1,Mooca,Inativo Transitável,18:13,22:05,AV PRES CASTELO BRANCO, CB/AS - LOCAL, PTE CRUZEIRO DO SUL
108,2013-12-25,1,São Mateus,Inativo Transitável,16:40,22:03,AV JACU PESSEGO - N TRABALHADORES, AMBOS, AV SAPOPEMBA
109,2013-12-28,1,Itaquera,Inativo Transitável,17:21,17:38,AV JACU PESSEGO N TRABALHADORES, AS/MAUA, R DAS BOAS NOITES
110,2013-12-28,1,Itaquera,Inativo Transitável,23:47,01:14,AV ARICANDUVA, MARG/IT, AV AFONSO DE SAMPAIO E SOUSA
111,2013-12-28,1,Santo Amaro,Inativo Transitável,23:55,03:01,AV DAS NAÇÕES UNIDAS, CB/INT, AV PDE JOSÉ MARIA
112,2013-12-29,1,Santana,Inativo Intransitável,10:37,12:23,AV GAL ATALIBA LEONEL, AMBOS, ALT 656
113,2013-12-29,1,Santana,Inativo Transitável,11:41,12:23,AV ZAKI NARCHI, ÚNICO, ALT 1716
114,2013-12-29,1,Sé,Inativo Transitável,11:21,12:23,R JOÃO JACINTO, ÚNICO, ALT 20
115,2013-12-29,1,Santo Amaro,Inativo Transitável,07:08,11:05,AV DAS NAÇÕES UNIDAS, CB/INT, PT TRANSAMERICA PISTA LOCAL
