,Data,Alagamento,Bairro,Tipo,Horário Inicial,Horário Final,Endereço,Sentido,Referência
0,2022-01-02,1,Sé,Inativo Intransitável,16:50,18:20,RUA MANOEL DUTRA, AMBOS, PRAÇA 14 BIS
1,2022-01-02,1,Sé,Inativo Intransitável,16:50,18:20,AV.9 DE JULHO, AMBOS, PRAÇA DA BANDEIRA
2,2022-01-02,1,Sé,Inativo Intransitável,17:00,17:39,AV.9 DE JULHO, AMBOS, PRAÇA DA BANDEIRA
3,2022-01-02,1,Sé,Inativo Intransitável,17:00,18:20,AV.9 DE JULHO, AMBOS, PRAÇA 14 BIS
4,2022-01-02,1,Lapa,Inativo Transitável,16:43,18:40,AV. POMPEIA, POMPEIA/MARGINAL, RUA VENANCIO AYRES
5,2022-01-02,1,Lapa,Inativo Intransitável,16:50,18:40,AV.POMPEIA, AMBOS, RUA PALESTRA ITALIA
6,2022-01-02,1,Lapa,Inativo Intransitável,16:50,17:30,AVENIDA QUEIROZ FILHO, AMBOS, PRAÇA APECATU
7,2022-01-02,1,Pinheiros,Inativo Intransitável,16:50,18:40,AVENIDA CIDADE JARDIM, AMBOS, BRIG HAROLDO DE AZEVEDO
8,2022-01-02,1,Pinheiros,Inativo Intransitável,16:50,18:40,MARGINAL PINHEIROS, AMBOS, PONTE CIDADE JARDIM
9,2022-01-02,1,Pinheiros,Inativo Intransitável,17:19,18:20,AV.DAS NAÇÕES UNIDAS, AMBOS, PONTE ENG. ROBERTO ZUCCOLO
10,2022-01-02,1,Vila Mariana,Inativo Intransitável,17:00,17:19,AV.23 DE MAIO, AMBOS, VD EUCLIDES DE FIGUEIREDO
11,2022-01-03,1,Jaçanã/ Tremembé,Inativo Intransitável,14:42,15:25,AV SANATORIO, AMBOS, AV. EDU CHAVES
12,2022-01-03,1,Aricanduva/ Vila Formosa,Inativo Intransitável,13:28,13:44,AV. ARICANDUVA, MARGINAL/ITAQUERA, AV. RIO DAS PEDRAS
13,2022-01-03,1,Aricanduva/ Vila Formosa,Inativo Intransitável,13:46,14:44,AV. RIO DAS PEDRAS, BAIRRO/CENTRO, AV. ARICANDUVA
14,2022-01-03,1,Itaquera,Inativo Transitável,14:27,15:21,AV. JOSE PINHEIRO BORGES, BAIRRO/CENTRO, VD. PREF JOSE CARLOS DE F. FERRAZ
15,2022-01-03,1,Itaquera,Inativo Intransitável,15:03,15:59,AV ITAQUERA, AMBOS, RUA CAMPINAS DO PIAUI
16,2022-01-03,1,São Mateus,Inativo Transitável,14:44,15:17,AV RAGUEB CHOHFI, ANBOS, ALTURA DO Nº 3118
17,2022-01-03,1,Ipiranga,Inativo Transitável,14:27,15:15,:15AV. DR RICARDO JAFET, SANTOS/SÃO PAULO, RUA VERGUEIRO
18,2022-01-04,1,Itaquera,Inativo Transitável,12:05,12:29,R DR LUIZ AYRES, CENTRO/BAIRRO, R CASTELO DO PIAUI
19,2022-01-04,1,Mooca,Inativo Intransitável,12:29,12:38,AV ALCANTARA MACHADO, CENTRO/BAIRRO, R DR FOMM
20,2022-01-04,1,Mooca,Inativo Transitável,12:36,13:32,R BRESSER, AMBOS, PC CIRO PONTES
21,2022-01-04,1,Mooca,Inativo Transitável,12:50,13:41,AV CD. DE FRONTIN, CENTRO/BAIRRO, AV ARICANDUVA
22,2022-01-04,1,Santo Amaro,Inativo Transitável,14:38,14:50,AV JOAO DIAS, CENTRO/BAIRRO, ALTURA DO NUMERO 3779
23,2022-01-06,1,Santana,Inativo Transitável,06:08,09:51,AV. CRUZEIRO DO SUL, C/B, ALTURA DO N. 1800
