,Data,Alagamento,Bairro,Tipo,Horário Inicial,Horário Final,Endereço,Sentido,Referência
0,2013-04-03,1,Aricanduva/ Vila Formosa,Inativo Intransitável,19:05,19:55,R MANILHA, AMBOS, AV ARICANDUVA
1,2013-04-03,1,Penha,Inativo Intransitável,16:12,16:26,AV CD DE FRONTIN, C/B, METRO VILA MATILDE
2,2013-04-03,1,Penha,Inativo Intransitável,16:14,16:57,AV CD DE FRONTIN, AMBOS, R JOAQUIM MARRA
3,2013-04-05,1,Vila Maria/ Vila Guilherme,Inativo Transitável,07:40,13:48,MARGINAL TIETE, AS/CB - EXP, PTE DA VILA GUILHERME
4,2013-04-05,1,Sé,Inativo Intransitável,07:03,13:05,R DA CANTAREIRA, UNICO, ALTURA DO N.1082
5,2013-04-05,1,Sé,Inativo Transitável,07:56,09:50,MARGINAL TIETE, CB/AS - CENTRAL, PTE GOV ORESTES QUERCIA
6,2013-04-05,1,Itaquera,Inativo Transitável,06:58,09:18,R SÃO TEODORO, UNICO, ALTURA DO N. 269
7,2013-04-05,1,M'Boi Mirim,Inativo Transitável,07:06,09:12,ES M BOI MIRIM, B/C, R LISANDRO TORRE
8,2013-04-05,1,Santo Amaro,Inativo Transitável,06:58,13:27,AV DAS NACOES UNIDAS, INT/CB - LOCAL, AV JOAO DIAS
9,2013-04-05,1,Santo Amaro,Inativo Transitável,08:35,16:01,AV DAS NACOES UNIDAS, INT/CB - LOCAL, PTE CAIO POMPEU DE TOLEDO
10,2013-04-05,1,Vila Mariana,Inativo Transitável,07:40,17:38,AV IBIRAPUERA, C/B, CV JOAO JORGE SAAD
11,2013-04-11,1,M'Boi Mirim,Inativo Transitável,17:15,17:44,AV GUARAPIRANGA, B/C, AV GUIDO CALOI
12,2013-04-11,1,Vila Mariana,Inativo Transitável,18:28,19:32,AV DR RICARDO JAFET, SP/SANTOS, R VERGUEIRO
13,2013-04-11,1,Vila Mariana,Inativo Intransitável,18:32,19:19,:19AV PROF ASCENDINO REIS, C/B, R DR HABERBECK BRANDAO
14,2013-04-11,1,Vila Mariana,Inativo Intransitável,18:32,19:06,AV RUBEM BERTA, C/B, R DR HABERBECK BRANDAO
15,2013-04-11,1,Vila Mariana,Inativo Transitável,18:45,19:47,AV PROF ABRAAO DE MORAIS, SP/SANTOS, AV BOSQUE DA SAUDE
16,2013-04-11,1,Vila Mariana,Inativo Intransitável,18:46,19:06,AV PROF ABRAAO DE MORAIS, SP/SANTOS, R GAL CHAGAS SANTOS
17,2013-04-11,1,Vila Mariana,Inativo Transitável,19:32,19:59,AV ALM DELAMARE, ÚNICA, AV. GUIDO ALIBERTI
18,2013-04-12,1,Vila Mariana,Inativo Transitável,06:54,07:14,AV IBIRAPUERA, B/C, PC SOICHIRO HONDA
19,2013-04-13,1,Santo Amaro,Inativo Transitável,11:40,07:54,R VISC DE TAUNAY (STO AMARO) 507, C/B, R BRAGANÇA PAULISTA
20,2013-04-13,1,Santo Amaro,Inativo Transitável,15:23,01:14,R BRASILIO LUZ, B/C, AV DAS NACOES UNIDAS
21,2013-04-13,1,Ipiranga,Inativo Intransitável,07:10,20:24,AV JUNTAS PROVISORIAS, IP/VP, R GAL LECOR
22,2013-06-02,1,Casa Verde,Inativo Transitável,12:22,18:51,MARGINAL TIETE - PISTA LOCAL, AS/CB, PTE JULIO DE MESQUITA NETO
23,2013-06-02,1,Santo Amaro,Inativo Transitável,10:21,18:51,VD WASHINGTON LUIS, B/C, VD WASHINGTON LUIS/Vereador João de Luca
24,2013-06-11,1,Lapa,Inativo Intransitável,18:22,18:39,R RICARDO CAVATTON, C/B, R HUGO D ANTOLA
25,2013-06-17,1,M'Boi Mirim,Inativo Transitável,04:28,08:36,ES M BOI MIRIM, B/C, R LISANDRO TORRE
26,2013-06-17,1,Ipiranga,Inativo Transitável,07:47,12:30,AV DO CURSINO, C/B, N 2964
27,2013-06-24,1,Vila Maria/ Vila Guilherme,Inativo Intransitável,22:37,07:50,AV MARGINAL DIREITA DO TIETE, A SENNA/CASTELO B - LOCAL, 1016
28,2013-06-24,1,Butantã,Inativo Transitável,18:14,22:27,AV VITAL BRASIL, B/C, AV PROF FRANCISCO MORATO
29,2013-06-24,1,M'Boi Mirim,Inativo Transitável,18:35,05:06,ES M BOI MIRIM, B/C, R JOSE ALVES DA SILVA
30,2013-06-25,1,Pinheiros,Inativo Transitável,03:39,07:00,AV PEDROSO DE MORAIS, UNICO, R ARTUR DE AZEVEDO
31,2013-06-25,1,Santo Amaro,Inativo Transitável,10:35,12:57,AV NSA DO SABARA, B/C, AV INTERLAGOS
32,2013-06-25,1,Santo Amaro,Inativo Transitável,11:03,12:56,PONTE JOAO DIAS, B/C, INICIO DA PONTE
33,2013-06-26,1,Casa Verde,Inativo Transitável,02:41,12:31,AV OTAVIANO ALVES DE LIMA, AS/CB - LOCAL, PTE JULIO DE MESQUITA NETO
34,2013-06-26,1,Pirituba/Jaraguá,Inativo Transitável,00:39,06:45,MARGINAL TIETE, INT/CB - TRANSPOSIÇÃO, PTE DOS REMEDIOS
35,2013-06-26,1,Pirituba/Jaraguá,Inativo Transitável,00:49,12:47,MARGINAL TIETE, AS/CB - LOCAL, R PDE FRANCISCO BARRETO
36,2013-06-26,1,Santana,Inativo Transitável,03:51,11:56,AV DAS NACOES UNIDAS, CB/INT - LOCAL, PTE TRANSAMERICA
37,2013-06-26,1,Santana,Inativo Transitável,06:44,11:57,AV CRUZEIRO DO SUL, IP/ST, R MANUEL ANTONIO DE ALMEIDA
38,2013-06-26,1,Santana,Inativo Transitável,10:51,11:55,AV PRES CASTELO BRANCO, CB/AS - EXP, PTE CRUZEIRO DO SUL
39,2013-06-26,1,Sé,Inativo Transitável,03:09,06:02,MARGINAL TIETE, CB/AS - EXP, PTE CRUZEIRO DO SUL
40,2013-06-26,1,Sé,Inativo Transitável,07:19,08:15,PQ ANHANGABAU, AER/ST, PC PEDRO LESSA
41,2013-06-26,1,Sé,Inativo Transitável,07:54,17:40,R JOAO JACINTO, B/C, R SÃO CAETANO
42,2013-06-26,1,Butantã,Inativo Transitável,01:58,11:56,AV MAGALHAES DE CASTRO, CB/INT - LOCAL, PTE ENG ROBERTO ROSSI ZUCCOLO
43,2013-06-26,1,Lapa,Inativo Transitável,02:15,11:56,AL GLETE, UNICO, AL BR DE PIRACICABA
44,2013-06-26,1,Pinheiros,Inativo Transitável,00:32,07:29,AV DAS NACOES UNIDAS, INT/CB - LOCAL, PTE EUSEBIO MATOSO
45,2013-06-26,1,Pinheiros,Inativo Transitável,00:35,01:03,R TEODORO SAMPAIO, B/C, PC DR PAULO CARDOSO REBOCHO
46,2013-06-26,1,Pinheiros,Inativo Transitável,01:38,01:52,TN MAX FEFFER, B/C, PC DO IMIGRANTE ITALIANO
47,2013-06-26,1,Pinheiros,Inativo Transitável,02:36,11:56,AV DAS NACOES UNIDAS, INT/CB - LOCAL, R OLIVIA FEDER
48,2013-06-26,1,Pinheiros,Inativo Transitável,03:35,10:43,R BRIG HAROLDO VELOSO, AMBOS, AV CIDADE JARDIM
49,2013-06-26,1,Pinheiros,Inativo Intransitável,03:41,20:11,R JACURICI, UNICO, R BRIG HAROLDO VELOSO
50,2013-06-26,1,Pinheiros,Inativo Transitável,07:47,11:55,AV CIDADE JARDIM, B/C, R BRIG HAROLDO VELOSO
51,2013-06-26,1,Pinheiros,Inativo Transitável,17:05,17:13,AV CIDADE JARDIM, B/C, R BRIG HAROLDO VELOSO
52,2013-06-26,1,Mooca,Inativo Transitável,05:51,07:13,AV ALCANTARA MACHADO, C/B, R DR FOMM
53,2013-06-26,1,Mooca,Inativo Transitável,11:52,20:41,AV PRES WILSON, UNICO, R PRES ALMEIDA COUTO
54,2013-06-26,1,Vila Prudente,Inativo Intransitável,07:45,18:09,R COSTA BARROS, AMBOS, R BARBEIRO DE SEVILHA
55,2013-06-29,1,Butantã,Inativo Transitável,23:35,23:41,AV VITAL BRASIL, B/C, AV PROF FRANCISCO MORATO
