,Data,Alagamento,Bairro,Tipo,Horário Inicial,Horário Final,Endereço,Sentido,Referência
39,2021-11-19,1,Butantã,Inativo Transitável,02:58,05:14,AV.PROF FRANCISCO MORATO, BAIRRO/CENTRO, ALTURA DO NÚMERO 4367
40,2021-11-19,1,Lapa,Inativo Transitável,00:08,00:37,AC. AV ENG BILLINGS, CENTRO-BAIRRO, R BARÃO DE ANTONINA
41,2021-11-19,1,Pinheiros,Inativo Transitável,04:04,06:42,AV.STO AMARO, BAIRRO/CENTRO, VD.ENG ANTONIO MOLITERNO
42,2021-11-19,1,Mooca,Inativo Transitável,02:23,03:11,R. BRESSER, CENTRO/BAIRRO, INICIO DO VIADUTO
43,2021-11-19,1,M'Boi Mirim,Inativo Transitável,00:22,00:37,ES. M BOI MIRIM, BAIRRO/CENTRO, R. BELCHIOR FELIX
44,2021-11-19,1,Santo Amaro,Inativo Transitável,02:31,08:43,AV. VITOR MANZINI, CENTRO/BAIRRO, R. ELIAS ANTONIO ZOGBI
45,2021-11-19,1,Santo Amaro,Inativo Transitável,02:52,03:29,AV. MARGINAL PINHEIROS, INTERLAGOS/CASTELO, PTE ESTAIADA
46,2021-11-30,1,Casa Verde,Inativo Transitável,19:01,20:00,AV.INAJAR DE SOUZA, AMBOS, ALT. N. 2357
47,2021-11-30,1,Vila Maria/ Vila Guilherme,Inativo Transitável,19:35,20:50,R. MARIA CANDIDA, UNICO, R. MANUEL DE ALMEIDA
48,2021-11-30,1,Cidade Ademar,Inativo Intransitável,17:10,17:50,AV.CUPECÊ, AMBOS," R. KURT EPPENSTEIN, ALT. N. 1846"
49,2021-11-30,1,Santo Amaro,Inativo Transitável,19:09,20:00,AV. STO AMARO, AMBOS, AV ROQUE PETRONI JUNIOR
50,2021-12-07,1,Parelheiros,Inativo Intransitável,14:58,16:35,ESTRADA ECOTURISTICA DE PARELHEIROS, AMBOS, ALTURA DO N. 3090
51,2021-12-12,1,Lapa,Inativo Transitável,16:29,16:41,AV.POMPÉIA, AMBOS, R. VENÂNCIO AIRES
52,2021-12-12,1,Vila Prudente,Inativo Transitável,16:28,17:04,AV.LUÍS INÁCIO DE ANHAIA MELO, BAIRRO, R. FALCHI GIANINI
53,2021-12-13,1,Mooca,Inativo Intransitável,14:44,17:21,RUA PRESIDENTE BATISTA, BAIRRO, AV. DO ESTADO
54,2021-12-13,1,Penha,Inativo Intransitável,15:03,15:48,RUA DR. LUIZ AYRES, AMBOS, RUA MACIEL MONTEIRO
55,2021-12-13,1,Sapopemba,Inativo Transitável,15:00,16:30,AV. SAPOPEMBA, BAIRRO, ESTRADA DO RIO CLARO
56,2021-12-13,1,São Mateus,Inativo Transitável,14:13,15:14,:13 a 15:14AV. SÃO MIGUEL, BAIRRO, AV. DR. CUSTÓDIO DE LIMA
57,2021-12-13,1,São Mateus,Inativo Transitável,15:14,16:31,RUA BERALDO MARCONDES, BAIRRO/CENTRO, RUA SALVADOR DE MEDEIROS
58,2021-12-13,1,Vila Prudente,Inativo Intransitável,15:03,15:19,AV. PROF. LUIZ IGNACIO ANHAIA MELLO, SAPOPEMBA/VILA PRUDENTE, RUA CARLOS ROVERELI
59,2021-12-13,1,Vila Prudente,Inativo Intransitável,15:23,15:47,AV. PROF. LUIZ IGNACIO ANHAIA MELLO, SAPOPEMBA/VILA PRUDENTE, RUA DA PRECE
60,2021-12-13,1,Vila Prudente,Inativo Intransitável,16:51,17:27,AV. PROF. LUIZ IGNACIO ANHAIA MELLO, SAPOPEMBA/VILA PRUDENTE, RUA MIGUEL DE ARAUJO BARRETO
61,2021-12-13,1,Vila Prudente,Inativo Intransitável,16:51,17:27,AV. PROF. LUIZ IGNACIO ANHAIA MELLO, SAPOPEMBA/VILA PRUDENTE, RUA DR. SANARELI
62,2021-12-13,1,M'Boi Mirim,Inativo Transitável,15:26,20:40,RUA MIGUEL YUNES, MARGINAL/INTERLAGOS, NSRA DE SABARA
63,2021-12-13,1,M'Boi Mirim,Inativo Transitável,15:26,16:28,AV. GUARAPIRANGA, BAIRRO/CENTRO, ALTURA DO 1389
64,2021-12-13,1,Ipiranga,Inativo Transitável,15:11,15:15,:11 a 15:15RUA PRESIDENTE BATISTA PEREIRA, AMBOS, RUA PRESIDENTE COSTA PINTO
65,2021-12-14,1,Sé,Inativo Intransitável,08:13,10:13,a 10:13VEL. PRES. JOÃO GOULART, LA/PE, ALTURA DO N. 1570
66,2021-12-14,1,Pinheiros,Inativo Transitável,16:40,20:37,AV. MAGALHÃES DE CASTRO, CB/INTERLAGOS - EXP, PTE. ENG. ARY TORRES
67,2021-12-14,1,Itaquera,Inativo Transitável,12:50,15:33,R. DR. LUIZ AYRES, C/B, R. CASTELO DO PIAUI
68,2021-12-14,1,Itaquera,Inativo Transitável,13:04,15:33,R. SÃO TEODORO, UNICA, RUA TOME ALVARES DE CASTRO
69,2021-12-14,1,Itaquera,Inativo Transitável,13:21,13:49,R. DR. LUIZ AYRES, AMBOS, R. MARIA EUGENIA CELSO
70,2021-12-14,1,Itaquera,Inativo Intransitável,13:36,15:33,RUA TOMAZZO FERRARA, UNICA, AV. ITAQUERA
71,2021-12-14,1,Itaquera,Inativo Intransitável,13:47,15:33,R. PE. VIEGAS DE MENEZES, AMBOS, R. DOIS DE DEZEMBRO
72,2021-12-14,1,Itaquera,Inativo Intransitável,14:22,15:33,AV. ITAQUERA, AMBOS, R. HARRY DANNAMBERG
73,2021-12-15,1,Freguesia do Ó,Inativo Transitável,17:19,22:06,AV. INAJAR DE SOUZA, FREGUESIA/LAPA, ALTURA DO N° 2315
74,2021-12-15,1,Jaçanã/ Tremembé,Inativo Intransitável,17:04,17:37,AV. SANATÓRIO, AMBOS, AV. EDU CHAVES
75,2021-12-15,1,Santana,Inativo Transitável,17:44,18:16,AV. CRUZEIRO DO SUL, SANTANA/IPIRANGA, AV ZAKI NARCHI
76,2021-12-15,1,Santana,Inativo Transitável,18:08,22:06,AV ZAKI NARCHI, BAIRRO/CENTRO, AV MOYSÉS ROYSEN
77,2021-12-15,1,Sé,Inativo Transitável,07:22,08:18,AV. SÃO JOÃO, AMBOS, AL. GLETE
78,2021-12-15,1,Sé,Inativo Transitável,09:15,10:14,RUA AURORA, UNICA, NUMERO 678
79,2021-12-15,1,Sé,Inativo Transitável,13:45,13:46,R. BR.DE JUNDIAI, ÚNICA, ALTURA DO N° 550
80,2021-12-15,1,Penha,Inativo Transitável,12:09,12:21,RUA DR. LUIZ AIRES, CENTRO/BAIRRO, RUA MARIA EUGÊNIA CELSO
81,2021-12-17,1,Jaçanã/ Tremembé,Inativo Intransitável,01:20,01:40,AV ANTONELLO DA MESSINA, AMBOS, ALTURA NUMERO 650
82,2021-12-17,1,Perus,Inativo Intransitável,01:20,01:40,PC INÁCIO DIAS, AMBOS, R FRANCIS DE CASTEUNAL
83,2021-12-28,1,Aricanduva/ Vila Formosa,Inativo Transitável,15:05,15:28,ARUA JOÃO JOSÉ RODRIGUES, AMBOS, RUA ASDRUBAL
84,2021-12-28,1,Parelheiros,Inativo Transitável,14:33,15:29,ES. ECOTURISTICA DE PARELHEIROS, AMBOS, QALTURA DO N° 3090
85,2021-12-28,1,Vila Mariana,Inativo Transitável,12:35,13:00,AV VINTE E TRÊS DE MAIO, SANTANA/AEROPORTO, PRAÇA DA BANDEIRA
86,2021-12-30,1,Butantã,Inativo Transitável,17:10,21:54,AVENIDA VITAL BRASIL, BAIRRO/CENTRO, RUA CAMARGO
87,2021-12-30,1,Butantã,Inativo Transitável,17:44,19:19,:19MARGINAL PINHEIROS, INTERLAGOS/CASTELO BRANCO, PONTE OCTAVIO FRIAS DE OLIVEIRA
88,2021-12-30,1,Butantã,Inativo Transitável,18:33,21:28,AVENIDA PROF. FRANCISCO MORATO, AMBOS, ALTURA DO Nº4367
89,2021-12-30,1,Butantã,Inativo Transitável,19:52,20:03,AVENIDA JULES RIMET, AMBOS, ALTURA DO Nº225
90,2021-12-30,1,Lapa,Inativo Transitável,18:20,21:11,AVENIDA ENG. BILLINGS, CASTELO/INTERLAGOS, AVENIDA DRACENA
91,2021-12-30,1,Lapa,Inativo Transitável,19:00,19:13,AVENIDA ENG. BILLINGS, CASTELO/INTERLAGOS, RUA BR. DE ANTONINA
92,2021-12-30,1,M'Boi Mirim,Inativo Transitável,16:24,17:53,AVENIDA GUARAPIRANGA, BAIRRO/CENTRO, ALTURA DO N° 1471
93,2021-12-30,1,Ipiranga,Inativo Transitável,16:29,17:53,AVENIDA DOUTOR RICARDO JAFET, SÃO PAULO/SANTOS, RUA VERGUEIRO
94,2021-12-30,1,Vila Mariana,Inativo Transitável,17:56,01:38,VD PABL AUSTREGESILO DE ATHAYDE, BAIRRO/CENTRO, ALTURA DO 148
95,2021-12-31,1,M'Boi Mirim,Inativo Transitável,13:38,13:58,AV GUARAPIRANGA, BAIRRO/CENTRO, ALTURA DO NUMERO 1470
96,2021-12-31,1,Santo Amaro,Inativo Intransitável,15:39,16:40,AV DAS NAÇÕES UNIDAS, AMBOS, R JAIMEDE OLIVEIRA SOUZA
97,2021-12-31,1,Santo Amaro,Inativo Intransitável,15:53,16:44,AV DAS NAÇÕES UNIDAS, AMBOS, AV OCTALLES MARCONDES FERREIRA
98,2021-12-31,1,Santo Amaro,Inativo Transitável,16:34,17:53,R JOAO ALFREDO, BAIRRO/CENTRO, PC DOM FRANCISCO DE SOUSA
99,2021-12-31,1,Vila Mariana,Inativo Transitável,13:33,13:49,AV VINTE E TRÊS DE MAIO, SANTANA/AEROPORTO, VD GAL EUCLIDES DE FIGUEIREDO
100,2021-12-31,1,Vila Mariana,Inativo Transitável,13:42,14:06,AV DR RICARDO JAFET, S PAULO/SANTOS, VD SAIOA
101,2021-12-31,1,Vila Mariana,Inativo Transitável,14:02,14:10,AV SANTO AMARO, BAIRRO/CENTRO, AV PROF VICENTE RAO
102,2021-12-31,1,Vila Mariana,Inativo Transitável,15:37,13:58,AV VINTE E TRÊS DE MAIO, AEROPORTO/SANTANA, VD GAL EUCLIDES DE FIGUEIREDO
