,Data,Alagamento,Bairro,Tipo,Horário Inicial,Horário Final,Endereço,Sentido,Referência
0,2014-08-14,1,Santo Amaro,Inativo Transitável,01:17,01:22,"PC DOM FRANCISCO DE SOUSA,", BAIRRO/CENTRO, R JOAO ALFREDO
1,2014-08-17,1,Itaquera,Inativo Transitável,16:34,22:34,a 22:34AV ARICANDUVA, ITAQUERA/MARGINAL, AV AFONSO DE SAMPAIO E SOUZA
2,2014-08-17,1,São Mateus,Inativo Transitável,08:41,08:45,AV JACU-PESSEGO N.TRABALHADORES, A SENNA/MAUA, AV SAPOPEMBA
3,2014-09-01,1,Jaçanã/ Tremembé,Inativo Intransitável,07:24,09:23,R BENJAMIM PEREIRA, C/B, ALT NUMERO 452
4,2014-09-01,1,Jaçanã/ Tremembé,Inativo Intransitável,08:16,09:24,R BENJAMIM PEREIRA, C/B, ALT NUMERO 139
5,2014-09-01,1,Sé,Inativo Transitável,06:15,06:44,VEL PRES ARTHUR DA COSTA E SILVA, B/C, AV PACAEMBU
6,2014-09-03,1,Vila Maria/ Vila Guilherme,Inativo Transitável,03:58,16:54,AV EDUCADOR PAULO FREIRE, B/C, PTE DR MIGUEL ARRAES
7,2014-09-03,1,Sé,Inativo Transitável,02:08,02:33,R GAL JULIO MARCONDES SALGADO, UNICO, ALTURA DO N.199
8,2014-09-03,1,Sé,Inativo Transitável,02:10,02:34,"R GAL JULIO MARCONDES SALGADO,", UNICO, R APA
9,2014-09-03,1,Sé,Inativo Transitável,05:44,16:54,VD DO CHA, ÚNICO, ALTURA DO N. 50
10,2014-09-03,1,Sé,Inativo Transitável,05:58,06:03,"VEL PRES ARTHUR DA COSTA E SILVA,", AMBOS, AV PACAEMBU
11,2014-09-03,1,Sé,Inativo Transitável,07:01,09:10,R GALVAO BUENO, B/C, R FAGUNDES
12,2014-09-03,1,Lapa,Inativo Transitável,01:15,01:27,"AV FRANCISCO MATARAZZO,", B/C, R DR COSTA JUNIOR
13,2014-09-26,1,Sé,Inativo Transitável,17:13,19:00,R BARRA DO TIBAJI, AMBOS, MARG. TIETE até R ADORAÇÃO
14,2014-09-26,1,Sé,Inativo Transitável,18:37,23:02,AV CRUZEIRO DO SUL, IPIRANGA/SANTANA, ALT NÚMERO 548
15,2014-09-26,1,Butantã,Inativo Transitável,15:13,16:28,R S BONIFACIO, C/B, R TAQUES ALVIM
16,2014-09-26,1,Mooca,Inativo Transitável,15:13,15:27,"AV ALCANTARA MACHADO,", C/B, AV ALVARO RAMOS
17,2014-09-26,1,M'Boi Mirim,Inativo Transitável,14:59,16:28,"AV GUIDO CALOI,", CB/INT, PTE TRANSAMERICA
18,2014-09-26,1,Santo Amaro,Inativo Transitável,18:10,19:11,"R JOAO ALFREDO (S AMARO),", B/C, AL STO AMARO
