,Data,Alagamento,Bairro,Tipo,Horário Inicial,Horário Final,Endereço,Sentido,Referência
59,2014-01-16,1,Santo Amaro,Inativo Transitável,14:57,19:42,AV SANTO AMARO, B/C, R JOÃO PAIS
60,2014-01-16,1,Santo Amaro,Inativo Intransitável,15:39,15:48,AV ROQUE PETRONI JUNIOR, AMBOS, R JACERU
61,2014-01-16,1,Ipiranga,Inativo Transitável,14:40,15:16,AV PROF ABRÃO DE MORAIS, SP/SANTOS, AV BOSQUE DA SAÚDE
62,2014-01-16,1,Ipiranga,Inativo Intransitável,14:52,17:30,AV PROF ABRÃO DE MORAIS, SP/SANTOS, R GAL CHAGAS SANTOS
63,2014-01-17,1,Vila Maria/ Vila Guilherme,Inativo Transitável,15:05,21:00,R CEL MARQUES RIBEIRO, AMBOS, R JOSE BERNARDO PINTO
64,2014-01-17,1,Vila Maria/ Vila Guilherme,Inativo Transitável,15:13,17:04,MARGINAL TIETE, A SENNA/CASTELO B - EXPRESSA, PTE DA VILA GUILHERME
65,2014-01-17,1,Vila Maria/ Vila Guilherme,Inativo Transitável,15:17,17:04,AV MORVAN DIAS DE FIGUEIREDO, A SENNA/CASTELO B - LOCAL, R DA COROA
66,2014-01-17,1,Santana,Inativo Transitável,15:07,17:21,AV CRUZEIRO DO SUL, SANTANA/IPIRANGA, R TAPAJOS
67,2014-01-17,1,Butantã,Inativo Intransitável,15:43,16:04,AV PROF FRANCISCO MORATO, BAIRRO/CENTRO, R IBIAPABA
68,2014-01-17,1,Pinheiros,Inativo Transitável,15:38,17:56,AV REBOUCAS, BAIRRO/CENTRO, R CAP ANTONIO ROSA
69,2014-01-17,1,Itaquera,Inativo Transitável,15:04,17:14,AV JACU-PESSEGO N.TRABALHADORES, AMBOS, ES DO IMPERADOR
70,2014-01-17,1,Mooca,Inativo Transitável,14:51,15:24,AV ALCANTARA MACHADO, CENTRO/BAIRRO, AV ALVARO RAMOS
71,2014-01-17,1,Mooca,Inativo Intransitável,14:54,15:27,AV ALCANTARA MACHADO, CENTRO/BAIRRO, R SILVA JARDIM
72,2014-01-17,1,Mooca,Inativo Intransitável,15:06,15:24,AV CELSO GARCIA, CENTRO/BAIRRO, AV SALIM FARAH MALUF
73,2014-01-17,1,Mooca,Inativo Transitável,15:08,17:54,R MELO FREIRE, CENTRO/BAIRRO, VD ANTONIO ABDO
74,2014-01-17,1,Mooca,Inativo Intransitável,15:10,15:54,VD BRESSER, AMBOS, ALTURA DO N. 624
75,2014-01-17,1,Mooca,Inativo Transitável,15:11,17:14,AV JACU-PESSEGO N.TRABALHADORES, A SENNA/MAUA, R DAS BOAS NOITES
76,2014-01-17,1,Mooca,Inativo Transitável,15:20,15:34,R MELO FREIRE, CENTRO/BAIRRO, R SERRA DE JAPI
77,2014-01-17,1,Mooca,Inativo Transitável,15:29,17:54,AV DO ESTADO, IP/ST, LG DO PARI
78,2014-01-17,1,Mooca,Inativo Transitável,15:39,17:54,AV ALCANTARA MACHADO, BAIRRO/CENTRO, VD GUADALAJARA
79,2014-01-17,1,Mooca,Inativo Intransitável,16:16,00:06,MARGINAL TIETE, CASTELO B/A SENNA - EXPRESSA, PTE DR MIGUEL ARRAES
80,2014-01-17,1,São Miguel Paulista,Inativo Intransitável,18:57,20:46,R CEMBIRA, AMBOS, R TEODORA COTURRI
81,2014-01-17,1,Penha,Inativo Intransitável,15:17,16:06,R VER CID GALVAO DA SILVA, UNICO, R RUI GOMES DE ALMEIDA
82,2014-01-17,1,Penha,Inativo Transitável,15:22,15:34,AV CD DE FRONTIN, CENTRO/BAIRRO, R PINHALZINHO
83,2014-01-17,1,Penha,Inativo Intransitável,15:32,17:54,AV S MIGUEL, CENTRO/BAIRRO, AV GOV CARVALHO PINTO
84,2014-01-17,1,Santo Amaro,Inativo Transitável,14:41,15:11,AV ROQUE PETRONI JUNIOR, AMBOS, R STO ARCADIO
85,2014-01-17,1,Santo Amaro,Inativo Intransitável,15:40,17:16,AV DAS NACOES UNIDAS, INTERLAGOS/CASTELO - LOCAL, R VERBO DIVINO
86,2014-01-17,1,Santo Amaro,Inativo Transitável,16:46,22:33,R VISCONDE DE TAUNAY, AMBOS, ALTURA DO N. 458
87,2014-01-21,1,Sé,Inativo Transitável,19:08,19:54,PC DA BANDEIRA, UNICO, R STO AMARO
88,2014-01-21,1,Mooca,Inativo Transitável,19:26,20:16,VD DO GLICERIO, PE/LA, ALT. Nº102
89,2014-01-22,1,Freguesia do Ó,Inativo Intransitável,18:41,19:31,AV ANTONIO MUNHOZ BONILHA, AMBOS, AV NOSSA SRA DO O
90,2014-01-22,1,Butantã,Inativo Intransitável,18:39,20:00,AV CORIFEU DE AZEVEDO MARQUES, AMBOS, AV ESCOLA POLITECNICA
91,2014-01-22,1,Lapa,Inativo Transitável,18:50,19:09,AV ERMANO MARCHETTI, LAPA/B FUNDA, R ENG AUBERTIN
92,2014-01-22,1,Lapa,Inativo Transitável,18:54,19:49,R RICARDO CAVATTON, UNICO, R HUGO D ANTOLA
93,2014-01-22,1,Lapa,Inativo Intransitável,18:57,19:19,:19AV QUEIROZ FILHO, JAGUARE/LAPA, PC APECATU
94,2014-01-22,1,Lapa,Inativo Transitável,20:07,23:41,AV ENG BILLINGS, CAST/INT, AV ALEXANDRE MACKENZIE
95,2014-01-22,1,Lapa,Inativo Transitável,20:08,21:01,AV MOFARREJ, UNICO, R OTHAO
96,2014-01-22,1,Campo Limpo,Inativo Transitável,19:42,22:30,PTE JOÃO DIAS, B/C, VD HONESTINO MONTEIRO GUIMARÃES
97,2014-01-22,1,Campo Limpo,Inativo Intransitável,20:30,22:20,:30 a 22:20AV ELLIS MAAS, UNICO, AV COMENDADOR SANTANNA
98,2014-01-22,1,Campo Limpo,Inativo Intransitável,20:37,21:17,RUA DR JOVIANO PACHECO DE AGUIRRE, UNICO, R SERRA DA ESPERANÇA
99,2014-01-22,1,Campo Limpo,Inativo Intransitável,23:42,01:22,AV ELLIS MAAS, UNICO, AL JOSE LOPES DE ALMEIDA
100,2014-01-23,1,Itaquera,Inativo Transitável,18:57,19:25,AV ARICANDUVA, ITAQUERA/MARGINAL, AV AFONSO DE SAMPAIO E SOUSA
101,2014-01-23,1,Itaim Paulista,Inativo Transitável,18:07,18:28,AV MAL TITO, CENTRO/BAIRRO, R GENDIROBA
102,2014-01-23,1,Cidade Ademar,Inativo Intransitável,17:53,20:18,AV INTERLAGOS, AMBOS, AV YERVANT KISSAJIKIAN
103,2014-01-23,1,Cidade Ademar,Inativo Intransitável,18:10,20:12,R CESAR FRANCK, BAIRRO/CENTRO, R. DOMENICO SIMAROSA
104,2014-01-23,1,Campo Limpo,Inativo Intransitável,18:47,19:30,AV ELLIS MAAS, CENTRO/BAIRRO, AL JOSE LOPES DE ALMEIDA
105,2014-01-23,1,Capela do Socorro,Inativo Transitável,18:22,00:21,AV GUARAPIRANGA, BAIRRO/CENTRO, R BENEDITO PEREIRA DE BORBA
106,2014-01-23,1,Capela do Socorro,Inativo Intransitável,18:39,19:15,AV ATLANTICA, BAIRRO/CENTRO, R MANUEL BITENCOURT E SA
107,2014-01-23,1,Capela do Socorro,Inativo Intransitável,18:47,21:41,AV GUARAPIRANGA, AMBOS, R JOSE RAFAELI
108,2014-01-23,1,M'Boi Mirim,Inativo Transitável,18:25,19:25,a 19:25ES M BOI MIRIM, AMBOS, R DANIEL KLEIN
109,2014-01-23,1,M'Boi Mirim,Inativo Intransitável,19:00,19:32,PC NSRA DO PERPETUO SOCORRO, AMBOS, AV VER JOAO DE LUCA
110,2014-01-23,1,M'Boi Mirim,Inativo Intransitável,19:02,20:35,AV CARLOS CALDEIRA FILHO, AMBOS, R JOAQUIM NUNES TEIXEIRA
111,2014-01-23,1,Santo Amaro,Inativo Intransitável,17:47,20:18,AV INTERLAGOS, BAIRRO/CENTRO, AV ENG EUSEBIO STEVAUX
112,2014-01-23,1,Santo Amaro,Inativo Intransitável,17:50,20:18,AV INTERLAGOS, CENTRO/BAIRRO, R ENG ALLYRIO HUGUENEY DE MATTOS
113,2014-01-23,1,Santo Amaro,Inativo Transitável,17:57,19:57,a 19:57AV NSRA DO SABARA, BAIRRO/CENTRO, AV INTERLAGOS
114,2014-01-23,1,Santo Amaro,Inativo Intransitável,17:59,20:09,AV INTERLAGOS, AMBOS, AV NSRA DO SABARA
115,2014-01-23,1,Santo Amaro,Inativo Transitável,18:08,20:09,AV DAS NACOES UNIDAS, INTERLAGOS/CASTELO, PTE SANTO DIAS DA SILVA
116,2014-01-23,1,Santo Amaro,Inativo Transitável,18:09,19:03,AV DAS NACOES UNIDAS, INTERLAGOS/CASTELO, R FLORENVILLE
117,2014-01-23,1,Santo Amaro,Inativo Intransitável,18:15,19:30,R DR JOSÉ AUREO BUSTAMANTE, AMBOS, R CHAFIC MALUF
118,2014-01-23,1,Santo Amaro,Inativo Intransitável,18:15,19:32,AV ROQUE PETRONI JUNIOR, AMBOS, AV SANTO AMARO
119,2014-01-23,1,Santo Amaro,Inativo Intransitável,18:16,20:06,AV VITOR MANZINI, AMBOS, PC DOM FRANCISCO DE SOUSA
120,2014-01-23,1,Santo Amaro,Inativo Intransitável,18:20,19:45,AV STO AMARO, BAIRRO/CENTRO, AV ROQUE PETRONI JUNIOR
121,2014-01-23,1,Santo Amaro,Inativo Intransitável,18:30,21:41,AV DAS NACOES UNIDAS, INTERLAGOS/CASTELO, AV MARIO LOPES LEAO
122,2014-01-23,1,Santo Amaro,Inativo Transitável,18:30,19:30,a 19:30AV VICENTE RAO, AMBOS, R DR JOVIANO TELLES
123,2014-01-23,1,Santo Amaro,Inativo Intransitável,18:47,20:18,:47 a 20:18AV INTERLAGOS, AMBOS, PTE IRMA AGOSTINA
124,2014-01-23,1,Santo Amaro,Inativo Intransitável,18:49,21:06,AV DAS NACOES UNIDAS, AMBOS, AV OCTALLES MARCONDES FERREIRA
125,2014-01-24,1,Vila Maria/ Vila Guilherme,Inativo Transitável,19:14,00:41,R CEL MARQUES RIBEIRO, AMBOS, R MIGUEL MENTEM
126,2014-01-24,1,Santana,Inativo Transitável,19:09,21:33,AV CRUZEIRO DO SUL, UNICO, R JOÃO PACHECO
127,2014-01-24,1,Sé,Inativo Intransitável,16:48,18:21,AV SEN QUEIROS, ÚNICO, R DA CANTAREIRA
128,2014-01-24,1,Sé,Inativo Transitável,17:06,18:20,AV PRES CASTELO BRANCO, CASTELO B/A SENNA, PTE DAS BANDEIRAS
129,2014-01-24,1,Lapa,Inativo Intransitável,17:01,17:57,R TURIASSU, UNICO, PC MARREY JUNIOR
130,2014-01-24,1,Lapa,Inativo Intransitável,17:03,17:58,AV FRANCISCO MATARAZZO, AMBOS, AV POMPEIA
131,2014-01-24,1,Lapa,Inativo Intransitável,17:10,18:28,AV MARQ DE SAO VICENTE, LAPA/B FUNDA, PC PASCOAL MARTINS
132,2014-01-24,1,Lapa,Inativo Transitável,17:12,19:10,AV DAS NACOES UNIDAS, AMBOS, R PROF ARIOVALDO SILVA
133,2014-01-24,1,Lapa,Inativo Intransitável,17:17,18:10,AV ANTARTICA, AMBOS, PC LUIZ CARLOS MESQUITA
134,2014-01-24,1,Mooca,Inativo Intransitável,16:49,17:50,AV CELSO GARCIA, CENTRO/BAIRRO, AV SALIM FARAH MALUF
135,2014-01-24,1,Mooca,Inativo Transitável,16:55,17:55,a 17:55AV ALCANTARA MACHADO, AMBOS, R BRESSER
136,2014-01-24,1,Mooca,Inativo Transitável,16:56,17:48,AV ALCANTARA MACHADO, CENTRO/BAIRRO, AV ALVARO RAMOS
137,2014-01-24,1,Mooca,Inativo Intransitável,17:00,19:20,AV ALCANTARA MACHADO, AMBOS, VD GUADALAJARA
138,2014-01-24,1,Mooca,Inativo Intransitável,17:02,18:41,AV RANGEL PESTANA, AMBOS, R HIPODROMO
139,2014-01-24,1,Mooca,Inativo Intransitável,17:12,18:26,AV RANGEL PESTANA, AMBOS, R HIPODROMO
140,2014-01-24,1,Mooca,Inativo Transitável,17:29,18:40,R MARIA DOMITILA, AMBOS, R DA FIGUEIRA
141,2014-01-24,1,Mooca,Inativo Transitável,17:31,17:52,AV GAL ATALIBA LEONEL, BAIRRO/CENTRO, R EZEQUIEL FREIRE
142,2014-01-24,1,Mooca,Inativo Transitável,17:42,19:00,AV DO ESTADO, IPIRANGA/SANTANA, R S CAETANO
143,2014-01-24,1,Vila Prudente,Inativo Transitável,17:09,18:55,AV PAES DE BARROS, BAIRRO/CENTRO, R CAP PACHECO E CHAVES
144,2014-01-24,1,Santo Amaro,Inativo Transitável,17:08,19:10,AV ENG ALBERTO DE ZAGOTTIS, AMBOS, ALTURA DO N. 567
145,2014-01-24,1,Santo Amaro,Inativo Transitável,17:18,18:20,MARGINAL TIETE, CASTELO B/A SENNA - CENTRAL, PTE DAS BANDEIRAS
146,2014-01-24,1,Santo Amaro,Inativo Intransitável,17:20,18:41,AV ROQUE PETRONI JUNIOR, AMBOS, AV STO AMARO
147,2014-01-24,1,Santo Amaro,Inativo Intransitável,17:21,18:30,AV VITOR MANZINI, CENTRO/BAIRRO, PC DOM FRANCISCO DE SOUSA
148,2014-01-24,1,Santo Amaro,Inativo Intransitável,17:30,19:10,AV VICENTE RAO, AMBOS, R DR JOVIANO TELLES
149,2014-01-24,1,Santo Amaro,Inativo Intransitável,17:48,19:10,AV ROQUE PETRONI JUNIOR, AMBOS, R JACERU
150,2014-01-24,1,Ipiranga,Inativo Intransitável,17:05,17:39,AV PROF ABRAAO DE MORAIS, SANTOS/SP, R FRANCISCO TAPAJOS
151,2014-01-24,1,Ipiranga,Inativo Intransitável,17:08,17:39,AV PROF ABRAAO DE MORAIS, S PAULO/SANTOS, AV BOSQUE DA SAUDE
152,2014-02-09,1,Lapa,Inativo Transitável,20:20,21:58,MARGINAL TIETE CB AS CENTRAL, CASTELO B/A SENNA - CENTRAL, PTE CARMEN FERNANDES NEVES
153,2014-02-13,1,Freguesia do Ó,Inativo Transitável,18:30,19:31,AV NOSSA SENHORA DO Ó, AMBOS, AV ANTONIO MUNHOZ BONILHA
154,2014-02-13,1,Pinheiros,Inativo Intransitável,18:08,18:32,TN MAX FEFFER, BAIRRO/CENTRO, PC LUIS CARLOS PARANA
155,2014-02-13,1,Ipiranga,Inativo Intransitável,17:45,18:48,AV PRES TANCREDO NEVES, AMBOS, R NSRA DA SAUDE
156,2014-02-13,1,Ipiranga,Inativo Intransitável,17:53,18:49,AV PROF ABRAAO DE MORAIS, AMBOS, AV BOSQUE DA SAUDE
157,2014-02-13,1,Ipiranga,Inativo Intransitável,17:54,18:48,AV PROF ABRAAO DE MORAIS, AMBOS, R FREI ROLIM
158,2014-02-13,1,Vila Mariana,Inativo Intransitável,18:00,18:48,AV JOSE MARIA WHITAKER, AMBOS, R JOAO DE CASTILHO
159,2014-02-13,1,Vila Mariana,Inativo Intransitável,18:14,18:40,AV IBIRAPUERA, BAIRRO/CENTRO, AV JANDIRA
160,2014-02-14,1,Casa Verde,Inativo Intransitável,18:21,19:12,AV. ORDEM E PROGRESSO, AMBOS, PTE. DO LIMÃO / PÇ. DEL. AMOROSO NETO
161,2014-02-14,1,Casa Verde,Inativo Transitável,21:54,01:30,R MAEST GABRIEL MIGLIORI, AMBOS, R FRANCISCO RODRIGUES NUNES
162,2014-02-14,1,Casa Verde,Inativo Intransitável,22:26,00:51,AV ORDEM E PROGRESSO, AMBOS, PC DEL AMOROSO NETO
163,2014-02-14,1,Casa Verde,Inativo Intransitável,22:41,01:29,R BARTOLOMEU DO CANTO, UNICO, AV NSRA DO O
164,2014-02-14,1,Freguesia do Ó,Inativo Intransitável,17:53,19:30,AV ANTONIO MUNHOZ BONILHA, BAIRRO/CENTRO, AV NOSSA SENHORA DO Ó
165,2014-02-14,1,Freguesia do Ó,Inativo Intransitável,21:52,22:31,AV GAL EDGAR FACO, AMBOS, PTE DO PIQUERI
166,2014-02-14,1,Freguesia do Ó,Inativo Transitável,22:02,22:42,AV OTAVIANO ALVES DE LIMA, A SENNA/CASTELO B, PTE FREGUESIA DO O
167,2014-02-14,1,Freguesia do Ó,Inativo Transitável,22:04,22:42,AV EMB MACEDO SOARES, C BRANCO/A SENNA, PTE FREGUESIA DO O
168,2014-02-14,1,Vila Maria/ Vila Guilherme,Inativo Intransitável,18:24,23:46,R CEL MARQUES RIBEIRO, AMBOS, R JOSE BERNARDO PINTO
169,2014-02-14,1,Santana,Inativo Intransitável,18:13,18:47,R. MAJOR SAMPAIO, ÚNICO, R. DR. ZUQUIM
170,2014-02-14,1,Santana,Inativo Transitável,18:20,18:40,AV. CRUZEIRO DO SUL, ST/IP, R. DARZAN/AV. GAL. ATALIBA LEONEL
171,2014-02-14,1,Santana,Inativo Intransitável,21:55,23:41,AV OLAVO FONTOURA, AMBOS, R PROF MILTON RODRIGUES
172,2014-02-14,1,Butantã,Inativo Transitável,21:45,23:16,AV EUSEBIO MATOSO, CENTRO/BAIRRO, PC JORGE DE LIMA
173,2014-02-14,1,Butantã,Inativo Transitável,23:03,23:39,R ENG OSCAR AMERICANO, BAIRRO/CENTRO, PC PROF AMERICO DE MOURA
174,2014-02-14,1,Lapa,Inativo Transitável,18:01,19:12,PÇ. PASCOAL MARTINS, CENTRO/BAIRRO, AV MARQ. DE SÃO VICENTE
175,2014-02-14,1,Lapa,Inativo Intransitável,21:36,22:37,AV FRANCISCO MATARAZZO, AMBOS, AV POMPEIA
176,2014-02-14,1,Lapa,Inativo Intransitável,21:38,22:22,:22AV SUMARE, LIMAO/SUMARE, PC MARREY JUNIOR
177,2014-02-14,1,Lapa,Inativo Transitável,21:41,00:40,R TURIASSU, CENTRO/BAIRRO, PC MARREY JUNIOR
178,2014-02-14,1,Lapa,Inativo Intransitável,21:52,23:36,AV MARQ DE SAO VICENTE, AMBOS, PC PASCOAL MARTINS
179,2014-02-14,1,Lapa,Inativo Transitável,22:18,01:29,AV RAIMUNDO PEREIRA DE MAGALHAES, CENTRO/BAIRRO, R GAGO COUTINHO
180,2014-02-14,1,Lapa,Inativo Intransitável,23:16,00:01,R RICARDO CAVATTON, BAIRRO/CENTRO, AV EMB MACEDO SOARES
181,2014-02-14,1,Pinheiros,Inativo Transitável,21:43,22:32,AV DR GASTAO VIDIGAL, AMBOS, AV ENG ROBERTO ZUCCOLO
182,2014-02-14,1,Pinheiros,Inativo Transitável,21:57,22:13,TN MAX FEFFER, AMBOS, PC LUIS CARLOS PARANA
183,2014-02-14,1,Pinheiros,Inativo Transitável,23:00,00:01,AV DAS NACOES UNIDAS, INTERLAGOS/CASTELO, PTE ENG ROBERTO ROSSI ZUCCOLO
184,2014-02-14,1,Pinheiros,Inativo Transitável,23:18,23:41,AV DOS TAJURAS, BAIRRO/CENTRO, R DR ALBERTO DA SILVEIRA
185,2014-02-14,1,Ipiranga,Inativo Intransitável,22:58,23:21,AV PROF ABRAAO DE MORAIS, AMBOS, R FREI ROLIM
186,2014-02-14,1,Vila Mariana,Inativo Intransitável,17:58,18:43,AV IBIRAPUERA, BAIRRO/CENTRO, AV JANDIRA
