;Data;Alagamento;Bairro;Tipo;Horário Inicial;Horário Final;Endereço;Sentido;Referência
327;25/02/21;1;Mooca;Inativo Transitável;16:04;19:19;:19R. DA MOÓCA (AGUA RASA); AMBOS; ALTURA DO NÚMERO 3683
328;25/02/21;1;Mooca;Inativo Transitável;16:30;17:19;R. ASDRUBAL; AMBOS; R. JOÃO JOSÉ RODRIGUES
329;25/02/21;1;Cidade Ademar;Inativo Intransitável;15:50;18:42;AV. INTERLAGOS; CENTRO/BAIRRO; R. ENG. DAGOBERTO SALLES FILHO
330;25/02/21;1;Parelheiros;Inativo Transitável;16:15;17:15;a 17:15ES. ECOTURISTICA DE PARELHEIROS; CENTRO/BAIRRO - NÃO INFORMADA; ALTURA DO NÚMERO 935
331;25/02/21;1;Santo Amaro;Inativo Transitável;15:50;16:26;AV. VITOR MANZINI; CENTRO/BAIRRO; R. ELÍAS ANTÔNIO ZOGBI
332;26/02/21;1;Sé;Inativo Transitável;15:09;16:25;AV. MERCURIO; UNICO - ESQUERDA; PC. S. VITO
333;26/02/21;1;Butantã;Inativo Transitável;17:20;19:16;AV. JULES RIMET; AMBOS; R. SERGIO PAULO FREDDI
334;26/02/21;1;Cidade Ademar;Inativo Transitável;17:15;21:22;AV. INTERLAGOS; CENTRO/BAIRRO; R ENG ALLYRIO HUGUENEY DE MATTOS
335;26/02/21;1;Cidade Ademar;Inativo Transitável;18:15;20:22;R. MIGUEL YUNES; MARGINAL/INTERLAGOS; AV. NSRA. DE. SABARA
336;26/02/21;1;Campo Limpo;Inativo Transitável;17:50;18:38;ES. DO CAMPO LIMPO; AMBOS; ES DOS MIRANDAS
337;26/02/21;1;M'Boi Mirim;Inativo Transitável;17:19;18:12;AV. MARIA COELHO AGUIAR; CENTRO/BAIRRO; PC ALCEU AMOROSO LIMA
338;26/02/21;1;Santo Amaro;Inativo Transitável;17:04;18:55;R. VERBO DIVINO; AMBOS; R. PIRES DE OLIVEIRA
339;26/02/21;1;Santo Amaro;Inativo Transitável;17:07;18:47;AV. STO AMARO; AMBOS; AV ROQUE PETRONI JUNIOR
340;26/02/21;1;Santo Amaro;Inativo Transitável;17:13;18:40;AV. VITOR MANZINI; AMBOS; R ELIAS ANTONIO ZOGBI
341;26/02/21;1;Santo Amaro;Inativo Transitável;17:25;18:45;AV. STO. AMARO; AMBOS; AV. ROQUE PETRONI JUNIOR
342;26/02/21;1;Santo Amaro;Inativo Transitável;17:31;19:25;AV. DAS NACOES UNIDAS; INTERLAGOS/CASTELO; PTE SANTO DIAS DA SILVA
343;27/02/21;1;Sé;Inativo Intransitável;15:22;16:27;AV. DO ESTADO (BOM RETIRO); SANTANA/IPIRANGA; R S CAETANO
344;27/02/21;1;Sé;Inativo Intransitável;15:27;15:46;TN. S JOAO PAULO II (REPUBLICA); SANTANA/AEROPORTO; ALTURA DO NÚMERO 1: ANHANGABAU
345;27/02/21;1;Sé;Inativo Intransitável;16:00;16:35;AV. DO. ESTADO; SANTANA/IPIRANGA; ALTURA DO NÚMERO 0: FEPASA
346;27/02/21;1;Mooca;Inativo Transitável;15:24;15:46;R. ORIENTE (BRAS); UNICO - ÚNICA; R BR DE LADARIO
347;27/02/21;1;Capela do Socorro;Inativo Transitável;15:18;15:47;AV. GUARAPIRANGA (JARDIM SAO LUIS); BAIRRO/CENTRO; ALTURA DO NÚMERO 752: SHOP FIESTA
348;27/02/21;1;Santo Amaro;Inativo Intransitável;14:54;15:48;AV. DAS NACOES UNIDAS (ALTO DE PINHEIROS); INTERLAGOS/CASTELO - ÚNICA; PTE SANTO DIAS DA SILVA
349;27/02/21;1;Santo Amaro;Inativo Transitável;14:59;17:09;AV. VITOR MANZINI (SANTO AMARO); AMBOS - ÚNICA; PC DOM FRANCISCO DE SOUSA
350;27/02/21;1;Santo Amaro;Inativo Intransitável;15:14;15:41;AV. VITOR MANZINI; AMBOS; R. ELIAS ANTONIO ZOGBI
351;27/02/21;1;Santo Amaro;Inativo Transitável;15:14;15:46;AV. DAS NACOES UNIDAS (ALTO DE PINHEIROS); INTERLAGOS/CASTELO; R JAIME DE OLIVEIRA SOUZA
352;28/02/21;1;Butantã;Inativo Intransitável;15:54;16:21;AV. PROF FRANCISCO MORATO (BUTANTA); BAIRRO/CENTRO; PC PAULA MOREIRA
353;28/02/21;1;Butantã;Inativo Intransitável;16:00;16:17;AV. PROF. FRANCISCO MORATO; BAIRRO/CENTRO; AV. DOS. TRES PODERES
354;28/02/21;1;Butantã;Inativo Intransitável;16:05;17:05;a 17:05PC. ALFREDO GOMES; UNICO; AV. JULES RIMET
355;28/02/21;1;Pinheiros;Inativo Transitável;16:23;20:05;AV. DAS NACOES UNIDAS (ALTO DE PINHEIROS); INTERLAGOS/CASTELO; R OLIVIA FEDER
356;28/02/21;1;Vila Mariana;Inativo Transitável;14:37;15:04;AV. IBIRAPUERA (MOEMA); BAIRRO/CENTRO; AV JAMARIS
357;01/03/21;1;Sé;Inativo Transitável;12:33;15:18;AV. MERCURIO; UNICO; PC. S. VITO
358;01/03/21;1;Pinheiros;Inativo Transitável;17:05;17:16;AV. STO AMARO; AMBOS; ALTURA DO NÚMERO 14: TRECHO STO AMARO ACESSO PRA ROBERTO MARINHO
359;01/03/21;1;Santo Amaro;Inativo Transitável;17:07;17:16;AV. JORN ROBERTO MARINHO; MARGINAL/AEROPORTO; ALTURA DO NÚMERO 0
360;01/03/21;1;Vila Mariana;Inativo Intransitável;17:00;17:16;AV. IBIRAPUERA; BAIRRO/CENTRO; ALTURA DO NÚMERO 0: TRECHO JAMARIS ATE JANDIRA
361;02/03/21;1;M'Boi Mirim;Inativo Transitável;17:34;17:45;R. JOAO ALFREDO; BAIRRO/CENTRO; AL. STO. AMARO
362;02/03/21;1;Santo Amaro;Inativo Transitável;16:45;17:30;AV. INTERLAGOS; AMBOS; AV. SERGENTO GERALDO SANTANA
363;02/03/21;1;Santo Amaro;Inativo Transitável;17:01;17:46;AV. VITOR MANZINI; AMBOS; R. ELIAS ANTONIO ZOGBI
364;02/03/21;1;Santo Amaro;Inativo Intransitável;17:09;17:46;AV. DAS NACOES UNIDAS (ALTO DE PINHEIROS); AMBOS; R JAIME DE OLIVEIRA SOUZA
365;03/03/21;1;Itaquera;Inativo Transitável;19:49;21:55;R. TOMAZZO FERRARA (ITAQUERA); UNICO; ALTURA DO NÚMERO 300
366;03/03/21;1;Santo Amaro;Inativo Transitável;18:26;18:45;AV. NSRA. DE. SABARA; BAIRRO/CENTRO; ALTURA DO NÚMERO 3661
367;06/03/21;1;Casa Verde;Inativo Transitável;18:43;19:42;R. NELSON FRANCISCO (LIMAO); AMBOS; AV NSRA DO O
368;06/03/21;1;Casa Verde;Inativo Transitável;18:47;20:02;AV. ANTONIO MUNHOZ BONILHA (LIMAO); AMBOS; AV NSRA DO O
369;06/03/21;1;Casa Verde;Inativo Intransitável;18:51;19:34;AV. ORDEM E PROGRESSO (BARRA FUNDA); AMBOS; R SAMARITA
370;06/03/21;1;Jaçanã/ Tremembé;Inativo Transitável;19:39;19:37;AV. EDU CHAVES; AMBOS; AV. SANATORIO
371;06/03/21;1;Santana;Inativo Transitável;06:35;06:43;R. DA. FIGUEIRA; UNICO; VD. MERCURIO
372;06/03/21;1;Butantã;Inativo Transitável;02:49;12:08;MARGINAL PINHEIROS; CASTELO/INTERLAGOS - EXPRESSA; PTE DO MORUMBI CAIO POMPEU DE TOLEDO
373;06/03/21;1;Lapa;Inativo Intransitável;18:35;18:57;R. JEROAQUARA (LAPA); AMBOS; R CORIOLANO
