,Data,Alagamento,Bairro,Tipo,Horário Inicial,Horário Final,Endereço,Sentido,Referência
21,2016-10-20,1,Butantã,Inativo Intransitável,17:23,20:03,AV DOS TAJURAS, BAIRRO/CENTRO, R DR ALBERTO DA SILVEIRA
22,2016-10-20,1,Lapa,Inativo Transitável,17:35,17:54,AV EMB MACEDO SOARES, C BRANCO/A SENNA, PTE ATTILIO FONTANA
23,2016-10-20,1,Lapa,Inativo Intransitável,18:18,18:48,R GUAICURUS, UNICO, PC MIGUEL DELL ERBA
24,2016-10-20,1,Lapa,Inativo Intransitável,18:18,18:50,RUA COROLIANO, AMBOS, RUA MONTEIRO DE MELO
25,2016-10-20,1,Lapa,Inativo Intransitável,18:18,18:52,RUA COROLIANO, AMBOS, RUA JEROAQUARA
26,2016-10-20,1,Lapa,Inativo Transitável,18:20,18:51,R MONTEIRO DE MELO, AMBOS, R CLELIA
27,2016-10-20,1,Lapa,Inativo Transitável,20:26,21:44,AV RAIMUNDO PEREIRA DE MAGALHAES, AMBOS, PTE FEPASA
28,2016-10-20,1,Pinheiros,Inativo Transitável,17:07,17:23,AV DAS NACOES UNIDAS, BAIRRO/CENTRO, R OLIVIA FEDER
29,2016-10-21,1,Sé,Inativo Transitável,08:29,08:58,AV SEN QUEIROS, UNICO, R FLORENCIO DE ABREU
30,2016-10-21,1,Butantã,Inativo Transitável,07:47,12:26,AV LINEU DE PAULA MACHADO, JOQUEI/USP, ALTURA DO Nº1263
31,2016-10-21,1,Butantã,Inativo Transitável,07:47,12:26,AV LINEU DE PAULA MACHADO, JOQUEI/USP, ALTURA DO Nº356
32,2016-10-21,1,Butantã,Inativo Transitável,15:25,16:25,a 16:25AV LINEU DE PAULA MACHADO, JOQUEI/USP, ALTURA DO Nº370
33,2016-10-25,1,Sé,Inativo Intransitável,06:55,07:12,VD DO CHA, PATRIARCA/R AZEVEDO, ALTURA DO Nº50
34,2016-10-26,1,Sé,Inativo Transitável,09:13,09:40,R FLORENCIO DE ABREU, UNICO, AV SEN QUEIROS
35,2016-10-27,1,Perus,Inativo Intransitável,15:44,15:46,R BINGA, CENTRO/BAIRRO, ES DE PERUS
36,2016-10-27,1,Santana,Inativo Transitável,07:43,07:47,AV ZAKI NARCHI, CENTRO/BAIRRO, ALTURA DO Nº656
37,2016-10-27,1,Santana,Inativo Transitável,18:13,18:30,AV CRUZEIRO DO SUL, IPIRANGA/SANTANA, ALTURA DO Nº400
38,2016-10-27,1,Sé,Inativo Transitável,05:54,06:33,AV VINTE E TRES DE MAIO, SANTANA/AEROPORTO, ALTURA DO Nº100
39,2016-10-27,1,Sé,Inativo Intransitável,06:24,06:30,R FLORENCIO DE ABREU, UNICO, AV SEN QUEIROS
40,2016-10-27,1,Sé,Inativo Transitável,06:31,06:33,AV VINTE E TRES DE MAIO, SANTANA/AEROPORTO, PC DA BANDEIRA
41,2016-10-27,1,Sé,Inativo Transitável,09:52,10:31,R FLORENCIO DE ABREU, CENTRO/BAIRRO, AV SEN QUEIROS
42,2016-10-27,1,Santo Amaro,Inativo Transitável,09:13,09:40,AV VER JOSE DINIZ, UNICO, ALTURA DO Nº3300
43,2016-10-27,1,Vila Mariana,Inativo Transitável,06:15,06:36,VD JOAO JULIAO DA COSTA AGUIAR, CENTRO/BAIRRO, ALTURA DO Nº1
44,2016-10-31,1,Freguesia do Ó,Inativo Transitável,17:32,17:39,AV ANTONIO MUNHOZ BONILHA, AMBOS, AV NSRA.DO O
45,2016-10-31,1,Lapa,Inativo Transitável,20:37,22:49,R JOAQUIM MACHADO, UNICO, ALTURA DO Nº69
46,2016-10-31,1,Lapa,Inativo Transitável,21:34,23:04,R JOAQUIM MACHADO, UNICO, ALTURA DO Nº69
47,2016-10-31,1,Itaim Paulista,Inativo Transitável,19:17,20:36,R PDE VIRGILIO CAMPELO, AMBOS, ALTURA DO Nº96
48,2016-11-03,1,Casa Verde,Inativo Transitável,10:09,11:27,MARGINAL TIETE, AS/CB - EXP, PTE JORN WALTER ABRAHAO
49,2016-11-03,1,Freguesia do Ó,Inativo Transitável,10:46,14:25,R ENEIAS LUIS CARLOS BARBANTI, AMBOS, ALTURA DO NÚMERO 612
50,2016-11-03,1,Sé,Inativo Intransitável,09:42,10:45,PC DA BANDEIRA, CENTRO/BAIRRO, RUA SAO FRANCISCO
51,2016-11-03,1,Sé,Inativo Transitável,09:44,14:15,MARGINAL TIETE, CB/AS - CENTRAL, PTE GOV ORESTES QUERCIA
52,2016-11-03,1,Sé,Inativo Transitável,10:07,11:26,MARGINAL TIETE, CB/AS - CENTRAL, PTE JORN WALTER ABRAHAO
53,2016-11-03,1,Sé,Inativo Transitável,10:31,16:59,PC MAL DEODORO, C/B, ALTURA DO NÚMERO 171
54,2016-11-03,1,Sé,Inativo Transitável,12:39,23:49,R PORTO SEGURO, UNICO, R PORTO CALVO
55,2016-11-03,1,Sé,Inativo Transitável,15:37,15:52,PC MAL DEODORO, C/B, AV ANGELICA
56,2016-11-03,1,Butantã,Inativo Transitável,09:43,11:46,AV MAGALHAES DE CASTRO, CB/INT - LOCAL, PTE ENG ROBERTO ROSSI ZUCCOLO
57,2016-11-03,1,Butantã,Inativo Transitável,10:54,11:49,MARGINAL PINHEIROS, INT/CB - EXP, PTE CAIO POMPEU DE TOLEDO
58,2016-11-03,1,Lapa,Inativo Transitável,10:06,13:50,PC PASCOAL MARTINS, B/C, R ROBERT BOSCH
59,2016-11-03,1,Lapa,Inativo Transitável,10:28,14:25,"PC DR PEDRO CORAZZA,", B/C, AV ERMANO MARCHETTI
60,2016-11-03,1,Lapa,Inativo Intransitável,13:14,19:23,AV PRES CASTELO BRANCO, CB/AS - LOCAL, PTE JULIO DE MESQUITA NETO
61,2016-11-03,1,Pinheiros,Inativo Transitável,09:36,12:20,AV DAS NACOES UNIDAS, INT/CB - LOCAL, R PAIS LEME
62,2016-11-03,1,Santo Amaro,Inativo Transitável,11:12,12:20,MARGINAL PINHEIROS, CB/INT - EXP, PTE OCTAVIO FRIAS DE OLIVEIRA
63,2016-11-03,1,Ipiranga,Inativo Intransitável,10:21,10:42,AV PROF ABRAAO DE MORAIS, SANTOS/S PAULO, R RIBEIRO LACERDA
64,2016-11-03,1,Ipiranga,Inativo Transitável,10:46,10:50,AV PROF ABRAAO DE MORAIS, AMBOS, R FREI ROLIM
65,2016-11-03,1,Vila Mariana,Inativo Transitável,09:40,12:12,:12AV RUBEM BERTA, AER/ST, CV JOAO JORGE SAAD
66,2016-11-03,1,Vila Mariana,Inativo Transitável,09:44,12:04,R ESTELA, UNICO, AV VINTE E TRES DE MAIO
67,2016-11-06,1,Casa Verde,Inativo Transitável,17:10,19:49,MARGINAL TIETE ASCB CENTRAL, AS/CB - CENTRAL, PTE ADHEMAR FERREIRA DA SILVA
68,2016-11-06,1,Casa Verde,Inativo Transitável,17:25,19:49,MARGINAL TIETE, AS/CB - EXP, PTE JORN WALTER ABRAHAO
69,2016-11-06,1,Vila Maria/ Vila Guilherme,Inativo Transitável,17:05,19:49,MARGINAL TIETE, AS/CB - CENTRAL, PTE DA VILA GUILHERME
70,2016-11-06,1,Santana,Inativo Transitável,17:08,19:49,MARGINAL TIETE, AS/CB - EXP, PTE CRUZEIRO DO SUL
71,2016-11-09,1,Casa Verde,Inativo Transitável,18:30,19:26,MARGINAL TIETE, AS/CB - CENTRAL, PTE JORN WALTER ABRAHAO
72,2016-11-09,1,Vila Maria/ Vila Guilherme,Inativo Transitável,18:38,19:26,"AV MORVAN DIAS DE FIGUEIREDO,", AS/CB - LOCAL, R DA COROA
73,2016-11-09,1,Vila Maria/ Vila Guilherme,Inativo Transitável,18:42,22:27,AV MORVAN DIAS DE FIGUEIREDO, AS/CB - LOCAL, PTE DA VILA GUILHERME
74,2016-11-09,1,Vila Maria/ Vila Guilherme,Inativo Transitável,18:52,19:51,MARGINAL TIETE, AS/CB - EXP, PTE DA VILA GUILHERME
75,2016-11-09,1,Vila Maria/ Vila Guilherme,Inativo Intransitável,20:27,20:20,:27 a 20:20R CEL MARQUES RIBEIRO, AMBOS, ALTURA DO NÚMERO 325
76,2016-11-09,1,Santana,Inativo Intransitável,18:07,19:24,"R FILOMENA PARMIGIANI FIORDA,", UNICO, R BENTO BRANCO DE ANDRADE FILHO
77,2016-11-09,1,Sé,Inativo Transitável,18:27,19:51,"R SEN FEIJO,", ÚNICO, R CRISTOVAO COLOMBO
78,2016-11-09,1,Butantã,Inativo Intransitável,18:05,20:14,"AV DAS NACOES UNIDAS,", INT/CB - LOCAL, R JAIME DE OLIVEIRA SOUZA
79,2016-11-09,1,Itaquera,Inativo Intransitável,18:47,19:26,R DR LUIZ AYRES, BAIRRO/CENTRO, ALTURA DO NÚMERO 2650
80,2016-11-09,1,Mooca,Inativo Transitável,18:38,19:22,"AV CELSO GARCIA,", CENTRO/BAIRRO, R JOSE DE ALENCAR
81,2016-11-09,1,Mooca,Inativo Transitável,18:39,19:29,AV CELSO GARCIA, CENTRO/BAIRRO, PC MAJ GUILHERME RUDGE
82,2016-11-09,1,Mooca,Inativo Transitável,18:42,20:30,"AV CELSO GARCIA,", CENTRO/BAIRRO, R S LEOPOLDO
83,2016-11-09,1,Mooca,Inativo Transitável,19:59,22:10,MARGINAL TIETE, CB/AS - EXP, PTE PRES JANIO QUADROS
84,2016-11-09,1,Cidade Ademar,Inativo Intransitável,18:36,18:20,"AV INTERLAGOS,", AMBOS, R ENG DAGOBERTO SALLES FILHO
85,2016-11-09,1,M'Boi Mirim,Inativo Intransitável,18:03,19:23,AV ELLIS MAAS, UNICO, ALTURA DO NÚMERO 755
86,2016-11-09,1,Santo Amaro,Inativo Transitável,18:10,20:15,"AV DAS NACOES UNIDAS,", CB/INT - LOCAL, R JAIME DE OLIVEIRA SOUZA
87,2016-11-09,1,Santo Amaro,Inativo Transitável,18:13,18:14,AV SANTO AMARO, BAIRRO/CENTRO, ALTURA DO NÚMERO 4055
88,2016-11-09,1,Santo Amaro,Inativo Transitável,18:18,19:29,AV VITOR MANZINI, CENTRO/BAIRRO, R CRISTALINO ROLIM DE FREITAS
89,2016-11-09,1,Santo Amaro,Inativo Transitável,18:58,19:17,AV DAS NACOES UNIDAS, INT/CB - LOCAL, R PROF CAMPOS DE OLIVEIRA
90,2016-11-10,1,Sé,Inativo Transitável,08:30,04:17,R BRIG TOBIAS, BAIRRO/CENTRO, ALTURA DO NÚMERO 780
91,2016-11-10,1,Santo Amaro,Inativo Transitável,18:20,19:18,:20 a 19:18AV DAS NACOES UNIDAS, INTERLAGOS/CASTELO - LOCAL, R ACARI
92,2016-11-13,1,Sé,Inativo Transitável,15:07,15:30,AV DO ESTADO, SANTANA/IPIRANGA - EXPRESSA, VD ANTONIO NAKASHIMA
93,2016-11-14,1,Casa Verde,Inativo Transitável,07:23,07:54,AV ANTONIO MUNHOZ BONILHA, AMBOS, ALTURA DO NÚMERO 93
94,2016-11-14,1,Santana,Inativo Transitável,07:28,15:57,"MARGINAL TIETE ASCB EXPRESSA,", A SENNA/CASTELO B - CENTRAL, PTE GOV ORESTES QUERCIA
95,2016-11-14,1,Santana,Inativo Transitável,07:33,15:57,"MARGINAL TIETE CBAS CENTRAL,", CASTELO B/A SENNA - CENTRAL, PTE GOV ORESTES QUERCIA
96,2016-11-14,1,Sé,Inativo Transitável,06:53,09:20,AV ASSIS CHATEAUBRIAND, BAIRRO/CENTRO, PTE DAS BANDEIRAS
97,2016-11-14,1,Sé,Inativo Transitável,07:09,15:30,PC DA BANDEIRA, BAIRRO/CENTRO - ÚNICA, ALTURA DO NÚMERO 15
98,2016-11-14,1,Sé,Inativo Transitável,10:16,15:32,PC MAL DEODORO, CENTRO/BAIRRO, R DR ALBUQUERQUE LINS (S CECILIA)
99,2016-11-14,1,Butantã,Inativo Intransitável,09:48,11:18,AV VITAL BRASIL, BAIRRO/CENTRO, PC JORGE DE LIMA
100,2016-11-14,1,Lapa,Inativo Intransitável,07:20,08:30,R PALESTRA ITALIA, UNICO, ALTURA DO NÚMERO 203
101,2016-11-14,1,Lapa,Inativo Transitável,08:43,15:58,R EMILIO GOELDI, AMBOS, ALTURA DO NÚMERO 182
102,2016-11-14,1,Pinheiros,Inativo Transitável,06:58,08:48,AV MAGALHAES DE CASTRO, BAIRRO/CENTRO, PTE ENG ROBERTO ROSSI ZUCCOLO
103,2016-11-14,1,Pinheiros,Inativo Transitável,07:26,15:17,AV DAS NACOES UNIDAS, INTERLAGOS/CASTELO - ESQUERDA, R SUMIDOURO
104,2016-11-14,1,Pinheiros,Inativo Transitável,07:36,07:40,AV DAS NACOES UNIDAS, INTERLAGOS/CASTELO, AV CIDADE JARDIM
105,2016-11-14,1,Pinheiros,Inativo Transitável,07:56,08:50,PC DA BANDEIRA, BAIRRO/CENTRO - ÚNICA, ALTURA DO NÚMERO 15
106,2016-11-14,1,Aricanduva/ Vila Formosa,Inativo Transitável,14:36,14:51,AV ARICANDUVA, ITAQUERA/MARGINAL - EXPRESSA, R MANILHA
107,2016-11-14,1,Aricanduva/ Vila Formosa,Inativo Transitável,18:29,18:44,AV ARICANDUVA, ITAQUERA/MARGINAL - EXPRESSA, R MANILHA
108,2016-11-14,1,Santo Amaro,Inativo Transitável,06:46,15:17,AV DAS NACOES UNIDAS, INTERLAGOS/CASTELO - LOCAL, R OLIVIA FEDER
109,2016-11-15,1,Sé,Inativo Transitável,18:37,00:14,AL SANTOS, UNICO - ÚNICA, R PEIXOTO GOMIDE
110,2016-11-16,1,Freguesia do Ó,Inativo Intransitável,19:46,19:55,AV ANTONIO MUNHOZ BONILHA, AMBOS, ALTURA DO NÚMERO 42
111,2016-11-16,1,Sé,Inativo Transitável,19:54,19:53,AV VINTE E TRES DE MAIO, SANTANA/AEROPORTO, PC DA BANDEIRA
112,2016-11-16,1,Guaianases,Inativo Intransitável,18:46,20:41,R GETULINA, UNICO, R BELMIRO VALVERDE
113,2016-11-16,1,Itaim Paulista,Inativo Intransitável,18:59,20:42,R CORREGO BONITO, UNICO, ALTURA DO NÚMERO 16
114,2016-11-16,1,Penha,Inativo Intransitável,19:04,20:06,R DR LUIZ AYRES, CENTRO/BAIRRO, AV AGUIA DE HAIA
115,2016-11-16,1,Penha,Inativo Transitável,19:12,19:20,R DR LUIZ AYRES, CENTRO/BAIRRO, AV PDE ESTANISLAU DE CAMPOS
116,2016-11-17,1,Santana,Inativo Transitável,06:42,07:57,"MARGINAL TIETE CBAS CENTRAL,", CASTELO B/A SENNA - CENTRAL, PTE GOV ORESTES QUERCIA
117,2016-11-17,1,Sé,Inativo Transitável,03:51,05:14,"R DAS PALMEIRAS, 55", BAIRRO/CENTRO, R DR ALBUQUERQUE LINS (S CECILIA)
118,2016-11-17,1,Sé,Inativo Transitável,07:55,15:26,"R FLORENCIO DE ABREU,", UNICO - ÚNICA, AV SEN QUEIROS
119,2016-11-17,1,Butantã,Inativo Transitável,00:44,01:37,"AV MAGALHAES DE CASTRO,", CASTELO/INTERLAGOS - LOCAL, R PEDRO AVANCINE
120,2016-11-17,1,Capela do Socorro,Inativo Transitável,17:30,05:21,"AV NSRA.DO SABARA,", BAIRRO/CENTRO, AV INTERLAGOS
121,2016-11-17,1,Santo Amaro,Inativo Transitável,00:37,03:55,"PTE OCTAVIO FRIAS DE OLIVEIRA, 6230", CENTRO/BAIRRO, AV JURUBATUBA
122,2016-11-17,1,Santo Amaro,Inativo Transitável,01:14,04:27,"AV DAS NACOES UNIDAS,", INTERLAGOS/CASTELO - LOCAL, R OLIVIA FEDER
123,2016-11-17,1,Santo Amaro,Inativo Transitável,01:20,03:55,PTE OCTAVIO FRIAS DE OLIVEIRA, BAIRRO/CENTRO - ÚNICA, ALTURA DO NÚMERO 1
124,2016-11-25,1,Pirituba/Jaraguá,Inativo Transitável,12:52,13:29,AV OTAVIANO ALVES DE LIMA, A SENNA/CASTELO B - LOCAL, PTE ADHEMAR FERREIRA DA SILVA
125,2016-11-28,1,Vila Maria/ Vila Guilherme,Inativo Transitável,17:05,18:56,R CURUCA, CENTRO/BAIRRO, ALTURA DO Nº10
126,2016-11-28,1,Vila Maria/ Vila Guilherme,Inativo Transitável,17:15,18:23,AV SERAFIM GONCALVES PEREIRA, CENTRO/BAIRRO, R SOLD SERGIO BERNARDINO
127,2016-11-28,1,Santana,Inativo Transitável,17:16,18:21,AV TIRADENTES, UNICA, R RIBEIRO DE LIMA
128,2016-11-28,1,Sé,Inativo Transitável,16:45,17:19,PC DA BANDEIRA, CENTRO/BAIRRO, AV NOVE DE JULHO
129,2016-11-28,1,Sé,Inativo Transitável,16:58,18:36,AV MERCURIO, AMBOS, R DA CANTAREIRA
130,2016-11-28,1,Sé,Inativo Transitável,17:08,17:29,AV DUQ.DE CAXIAS, UNICA, PC JULIO PRESTES
131,2016-11-28,1,Sé,Inativo Transitável,17:12,17:52,TN PAPA JOAO PAULO II, SANTANA/AEROPORTO, ALTURA DO Nº3
132,2016-11-28,1,Mooca,Inativo Intransitável,16:57,17:36,R AZEVEDO SOARES, AMBOS, R MONTE SERRAT (TATUAPE)
133,2016-11-28,1,Mooca,Inativo Intransitável,16:57,17:36,R AZEVEDO SOARES, AMBOS, R MONTE SERRAT (TATUAPE)
134,2016-11-28,1,Mooca,Inativo Transitável,16:59,17:21,R MELO FREIRE, AMBOS, R ANTONIO DE BARROS
135,2016-11-28,1,Mooca,Inativo Intransitável,17:01,17:36,AV RANGEL PESTANA, AMBOS, R HIPODROMO
136,2016-11-28,1,Mooca,Inativo Transitável,17:07,17:33,AV DO ESTADO, IPIRANGA/SANTANA, ALTURA DO Nº2513
137,2016-11-28,1,Mooca,Inativo Intransitável,17:20,17:46,AV ALCANTARA MACHADO, CENTRO/BAIRRO, ALTURA DO Nº3232
138,2016-11-28,1,Mooca,Inativo Intransitável,17:35,17:46,VD BRESSER, AMBOS, AV ALCANTARA MACHADO
139,2016-11-28,1,Penha,Inativo Transitável,16:58,18:21,R DR ASSIS RIBEIRO, AMBOS, ALTURA DO Nº1400
140,2016-11-28,1,Penha,Inativo Intransitável,17:16,18:21,AV DOM HELDER CAMARA, UNICA, ALTURA DO Nº6350
141,2016-11-28,1,Penha,Inativo Intransitável,17:20,17:46,R MARIA LEOCADIA, UNICA, AV BUENOS AIRES
142,2016-11-28,1,Penha,Inativo Intransitável,17:25,17:53,R DR LUIZ AYRES, CENTRO/BAIRRO, AV AGUIA DE HAIA
143,2016-11-28,1,Santo Amaro,Inativo Transitável,17:42,17:55,AV STO AMARO, BAIRRO/CENTRO, AV PROF VICENTE RAO
144,2016-11-29,1,Casa Verde,Inativo Transitável,06:03,13:10,MARGINAL TIETE ASCB EXPRESSA, A SENNA/CASTELO B, PTE JORN WALTER ABRAHAO
145,2016-11-29,1,Sé,Inativo Transitável,02:54,04:02,:54 a 04:02AV PRES CASTELO BRANCO, CASTELO B/A SENNA - ÚNICA, ALTURA DO NÚMERO 5124
146,2016-11-29,1,Sé,Inativo Transitável,03:25,09:48,AV PRES CASTELO BRANCO, CASTELO B/A SENNA, PC JERUSALEM
147,2016-11-29,1,Sé,Inativo Intransitável,07:42,09:51,R BRIG TOBIAS, UNICO, ALTURA DO Nº780
148,2016-11-29,1,Sé,Inativo Transitável,08:59,09:13,R ALFREDO MAIA, BAIRRO/CENTRO, ALTURA DO Nº780
149,2016-11-29,1,Mooca,Inativo Transitável,03:11,06:04,AV ALCANTARA MACHADO, BAIRRO/CENTRO - AMBAS, VD GUADALAJARA
150,2016-11-29,1,Penha,Inativo Intransitável,03:08,04:00,R BERNARDINO BRITO F DE CARVALHO, AMBOS, AV GAL LAMARTINE
151,2016-11-29,1,Penha,Inativo Intransitável,03:24,03:55,AV GOV CARVALHO PINTO, AMBOS, AV S MIGUEL
152,2016-12-03,1,Freguesia do Ó,Inativo Transitável,16:50,17:00,AV ANTONIO MUNHOZ BONILHA, AMBOS, AV NSRA.DO O
153,2016-12-05,1,Sé,Inativo Transitável,08:27,08:42,PC MAL DEODORO, BAIRRO/CENTRO, R DR ALBUQUERQUE LINS (S CECILIA)
154,2016-12-05,1,Santo Amaro,Inativo Transitável,10:12,10:19,AV STO AMARO, CENTRO/BAIRRO, ALTURA DO Nº7089
155,2016-12-12,1,Casa Verde,Inativo Transitável,12:04,14:24,MARGINAL TIETE - EXPRESSA, A SENNA/CASTELO B, PTO JORN WALTER ABRAHAO
156,2016-12-12,1,Vila Maria/ Vila Guilherme,Inativo Transitável,13:56,14:23,MARGINAL TIETE - CENTRAL, A SENNA/ CASTELO B, ALT 17
157,2016-12-12,1,Pirituba/Jaraguá,Inativo Transitável,12:09,15:50,AV RAIMUNDO PEREIRA DE MAGALHAES, CENTRO/BAIRRO, ALT 14900
158,2016-12-12,1,Pirituba/Jaraguá,Inativo Transitável,12:32,15:50,AV RAIMUNDO PEREIRA DE MAGALHAES, BAIRRO/CENTRO, ALT 12877
159,2016-12-12,1,Sé,Inativo Transitável,08:34,10:07,R BRIGADEIRO TOBIAS, ÚNICO, R WASHINGTON LUIZ
160,2016-12-12,1,Sé,Inativo Transitável,09:00,09:15,PC MAL DEODORO, BAIRRO/CENTRO, R DR ALBUQUERQUE LINS (S CECILIA)
161,2016-12-12,1,Sé,Inativo Transitável,11:44,13:45,PC DA BANDEIRA, BAIRRO/CENTRO, R S FRANCISCO
162,2016-12-12,1,Sé,Inativo Transitável,13:29,15:18,R PORTO SEGURO (B RETIRO), BAIRRO/CENTRO, ALT 163
163,2016-12-12,1,Sé,Inativo Transitável,13:30,15:23,R EDUARDO CHAVES, ÚNICO, ALT 45
164,2016-12-12,1,Sé,Inativo Transitável,15:16,17:52,R VERGUEIRO, UNICO, ALT 20
165,2016-12-12,1,Sé,Inativo Transitável,21:27,04:16,PC MAL DEODORO, CENTRO/BAIRRO, DR ALBUQUERQUE LINS (S CECILIA)
166,2016-12-12,1,Lapa,Inativo Transitável,12:14,13:47,MARGINAL TIETE - CENTRAL, CASTELO B/A SENNA, ALT 13939
167,2016-12-12,1,Pinheiros,Inativo Transitável,07:21,07:56,PC JOSÉ ANTHERO GUEDES (JD. EDITH), ÚNICO, AV. JORN. ROBERTO MARINHO
168,2016-12-12,1,Aricanduva/ Vila Formosa,Inativo Transitável,14:21,15:20,AV ARICANDUVA, ITAQUERA/MARGINAL, ALT 4053
169,2016-12-12,1,Aricanduva/ Vila Formosa,Inativo Transitável,14:24,15:19,AV RIO DAS PEDRAS, CENTRO/BAIRRO, OSCAR SIEBEL
170,2016-12-12,1,Aricanduva/ Vila Formosa,Inativo Transitável,14:28,21:17,AV ARICANDUVA, ITAQUERA/MARGINAL, R MANILHA
171,2016-12-12,1,Aricanduva/ Vila Formosa,Inativo Transitável,14:30,15:19,AV RIO DAS PEDRAS, CENTRO/BAIRRO, ALT 3783
172,2016-12-12,1,Aricanduva/ Vila Formosa,Inativo Transitável,14:30,15:19,AV ARICANDUVA, ITAQUERA/MARGINAL, R DORIVAL LOURENCO DA SILVA
173,2016-12-12,1,Aricanduva/ Vila Formosa,Inativo Transitável,14:34,15:20,AV ARICANDUVA, MARGINAL/ITAQUERA, AV DOS LATINOS
174,2016-12-12,1,Aricanduva/ Vila Formosa,Inativo Transitável,14:42,15:19,AV ARICANDUVA, ITAQUERA/MARGINAL, R ADUSTINA
175,2016-12-12,1,Itaquera,Inativo Transitável,13:25,15:18,AV AGUIA DE HAIA, BAIRRO/CENTRO, 
176,2016-12-12,1,Mooca,Inativo Transitável,13:50,15:19,AV MERCURIO, ÚNICO, PA S VITO
177,2016-12-12,1,Penha,Inativo Transitável,14:28,15:37,AV AIRTON PRETINI, ÚNICO, VD ENG ALBERTO BADRA
178,2016-12-12,1,Santo Amaro,Inativo Transitável,11:26,12:35,R JOÃO ALFREDO (S AMARO), BAIRRO/CENTRO, AL STO AMARO
179,2016-12-12,1,Santo Amaro,Inativo Transitável,11:28,11:32,AV DAS NACOES UNIDAS, INTERLAGOS/CASTELO, R GURIU
180,2016-12-13,1,Pinheiros,Inativo Transitável,07:53,07:56,PC JOSE ANTHERO GUEDES (JD EDITH), CENTRO/BAIRRO, AV JORN ROBERTO MARINHO
181,2016-12-18,1,Casa Verde,Inativo Transitável,17:37,18:24,MARGINAL TIETÊ, AS/CB - EXP, PTE JORN WALTER ABRAHAO
182,2016-12-18,1,Freguesia do Ó,Inativo Intransitável,16:11,17:38,AV ANTONIO MUNHOZ BONILHA, AMBOS, ALTURA DO NÚMERO 47
183,2016-12-18,1,Santana,Inativo Intransitável,16:03,17:34,AV OLAVO FONTOURA, AMBOS, ALTURA DO N. 1501
