,Data,Alagamento,Bairro,Tipo,Horário Inicial,Horário Final,Endereço,Sentido,Referência
0,2015-04-15,1,Vila Maria/ Vila Guilherme,Inativo Transitável,20:40,21:13,MARGINAL TIETE ASCB CENTRAL, UNICO, PTE PRES DUTRA
1,2015-04-15,1,Vila Maria/ Vila Guilherme,Inativo Transitável,20:40,22:23,AV MORVAN DIAS DE FIGUEIREDO, UNICO, PTE DA VILA GUILHERME
2,2015-04-15,1,Itaquera,Inativo Transitável,19:31,21:28,AV ARICANDUVA, MARGINAL/ITAQUERA, AV ITAQUERA
3,2015-04-15,1,Itaquera,Inativo Intransitável,19:45,20:16,R PEIXOTO WERNECK, AMBOS, R DR LUIZ AYRES
4,2015-04-15,1,Itaquera,Inativo Intransitável,19:52,20:56,R PDE VIEGAS DE MENEZES, AMBOS, AV CAMPANELLA
5,2015-04-15,1,Itaquera,Inativo Intransitável,20:02,20:27,AV JACU-PESSEGO N.TRABALHADORES, AMBOS, ALTURA DO NÚMERO 288
6,2015-04-15,1,Itaquera,Inativo Intransitável,20:16,20:39,AV JACU-PESSEGO N.TRABALHADORES, AMBOS, ES DO IMPERADOR
7,2015-04-15,1,Itaquera,Inativo Intransitável,20:21,21:08,R TOMAZZO FERRARA, UNICO, R ABEL VALENTE
8,2015-04-15,1,Itaquera,Inativo Intransitável,20:21,20:27,AV RIBEIRAO JACU, AMBOS, ES DO IMPERADOR
9,2015-04-15,1,Itaquera,Inativo Intransitável,20:24,20:34,AV LARANJA DA CHINA, AMBOS, AV JACU-PESSEGO N.TRABALHADORES
10,2015-04-15,1,Mooca,Inativo Transitável,20:01,21:28,R MELO FREIRE, ÚNICO, ALTURA DO NÚMERO 1956
11,2015-04-15,1,Mooca,Inativo Transitável,20:48,21:50,MARGINAL TIETE CBAS CENTRAL, UNICO, PTE PRES JANIO QUADROS
12,2015-04-15,1,Penha,Inativo Intransitável,19:33,20:56,PC NSRA.DA ANUNCIACAO, UNICO, R ASTORGA
13,2015-04-15,1,Penha,Inativo Intransitável,19:48,20:38,AV ANTONIO ESTEVAO DE CARVALHO, C/B, PC NSRA.DA ANUNCIACAO
14,2015-04-15,1,Penha,Inativo Intransitável,19:48,20:46,AV S MIGUEL, ÚNICO, AV GOV CARVALHO PINTO
15,2015-04-15,1,Penha,Inativo Intransitável,19:53,20:13,AV S MIGUEL, UNICO, AV DOM HELDER CAMARA
16,2015-04-15,1,Penha,Inativo Intransitável,20:06,20:38,AV CD.DE FRONTIN, AMBOS, R JOAQUIM MARRA
17,2015-04-15,1,Penha,Inativo Intransitável,21:36,20:34,AV ANTONIO ESTEVAO DE CARVALHO, AMBOS, R BERNARDINO BRITO F DE CARVALHO
18,2015-04-16,1,Santana,Inativo Intransitável,13:50,17:00,AV CRUZEIRO DO SUL, ÚNICA, R DARZAN
19,2015-04-16,1,Santana,Inativo Transitável,15:09,15:15,":09 a 15:15AV AGUA FRIA,", AMBOS, R VAZ MUNIZ
20,2015-04-16,1,Sé,Inativo Intransitável,14:47,17:00,LG DO PAISSANDÚ, ÚNICA, ALTURA DO NÚMERO 185
21,2015-04-16,1,Lapa,Inativo Transitável,14:05,14:37,"AV NICOLAS BOER,", ÚNICA, AV PRES CASTELO BRANCO
22,2015-04-16,1,Lapa,Inativo Transitável,14:11,14:34,AV ANTARTICA, AMBOS, PC LUIZ CARLOS MESQUITA
23,2015-04-16,1,Lapa,Inativo Transitável,14:17,14:34,AV MARQ.DE SAO VICENTE, LAPA/B FUNDA, ALTURA DO NÚMERO 1320
24,2015-04-16,1,Lapa,Inativo Transitável,14:19,14:33,PC MARREY JUNIOR, BAIRRO/CENTRO, ALTURA DO NÚMERO 73
25,2015-04-16,1,Lapa,Inativo Transitável,14:21,14:33,R TURIASSU, UNICO, R CAYOWAA
26,2015-04-16,1,Lapa,Inativo Transitável,14:40,14:11,"PC PASCOAL MARTINS,", BAIRRO/CENTRO, AV MARQ.DE SAO VICENTE
27,2015-04-22,1,Sé,Inativo Transitável,09:20,10:24,PC DA BANDEIRA, CENTRO/BAIRRO, AV VINTE E TRES DE MAIO
28,2015-04-22,1,Itaquera,Inativo Transitável,10:36,12:28,AV JACU-PESSEGO N.TRABALHADORES, MAUA/A SENNA, R MONTANHAS
29,2015-04-22,1,Santo Amaro,Inativo Transitável,09:23,13:40,"AV NSRA.DO SABARA,", BAIRRO/CENTRO, AV INTERLAGOS
30,2015-05-10,1,Santo Amaro,Inativo Transitável,19:31,22:24,MARGINAL PINHEIROS INTCB EXPR, INTERLAGOS/CASTELO, ALTURA DO N. 6
31,2015-05-28,1,Sé,Inativo Transitável,10:00,12:26,"R HUMAITA,", UNICO, AV BRIG LUIS ANTONIO
