,Data,Alagamento,Bairro,Tipo,Horário Inicial,Horário Final,Endereço,Sentido,Referência
0,2016-04-02,1,Sapopemba,Inativo Transitável,14:50,15:00,AV SAPOPEMBA, B/C, ALTURA DO N. 5567
1,2016-04-10,1,Penha,Inativo Intransitável,16:29,18:11,PC INACIO DIAS, AMBOS, R FIORELLI PECCICACCO
2,2016-04-10,1,Penha,Inativo Intransitável,16:43,18:11,R BERNARDO JOSE DE LORENA, AMBOS, R JOAO BATISTA FANTON
3,2016-05-16,1,Sé,Inativo Intransitável,17:26,18:40,AV VINTE E TRES DE MAIO, SANTANA/AEROPORTO, PC DA BANDEIRA
4,2016-05-18,1,Mooca,Inativo Intransitável,14:05,17:36,AV DO ESTADO, IP/SANTANA, PONTE FEPASA
5,2016-05-21,1,Lapa,Inativo Intransitável,00:51,04:24,PC PASCOAL MARTINS, AMBOS, AV MARQ.DE SAO VICENTE
6,2016-05-21,1,Ipiranga,Inativo Intransitável,00:42,00:50,AV PROF ABRAAO DE MORAIS, AMBOS, R FREI ROLIM
7,2016-05-22,1,Sé,Inativo Transitável,23:38,03:39,AV VINTE E TRES DE MAIO, SANTANA/AEROPORTO, PC DA BANDEIRA
8,2016-05-22,1,Sé,Inativo Transitável,23:40,03:39,AV VINTE E TRES DE MAIO, AEROPORTO/SANTANA, R RIACHUELO
9,2016-05-22,1,Lapa,Inativo Transitável,08:58,10:05,AV FRANCISCO MATARAZZO, BAIRRO/CENTRO, R MIN GODOI
10,2016-05-23,1,Sé,Inativo Transitável,06:13,10:56,R FLORENCIO DE ABREU, CENTRO/BAIRRO, AV SEN QUEIROS
11,2016-05-23,1,Sé,Inativo Transitável,07:17,13:42,AV VINTE E TRES DE MAIO, AEROPORTO/SANTANA, VD JACEGUAI
12,2016-05-23,1,Sé,Inativo Transitável,07:36,13:52,PC PRSA ISABEL, BAIRRO/CENTRO, AV DUQ.DE CAXIAS
13,2016-05-23,1,Santo Amaro,Inativo Transitável,09:07,10:29,"AV ENG LUIZ CARLOS BERRINI,", MORUMBI/BANDEIRANTES, R KANSAS
14,2016-06-01,1,Santana,Inativo Transitável,16:32,20:22,AV CRUZEIRO DO SUL, AMBOS, ALTURA DO N. 400
15,2016-06-01,1,Santana,Inativo Transitável,19:50,19:51,AV CRUZEIRO DO SUL, IPIRANGA/SANTANA, ALTURA DO NÚMERO 420
16,2016-06-01,1,Sé,Inativo Transitável,16:32,19:28,AV RIO BRANCO, CENTRO/BAIRRO, AV DUQUE DE CAXIAS
17,2016-06-01,1,Sé,Inativo Transitável,16:36,19:31,AV RIO BRANCO, CENTRO/BAIRRO, R GAL OSORIO
18,2016-06-02,1,Sé,Inativo Transitável,07:55,23:08,R BENTO FREITAS, ÚNICO, R MARQ.DE ITU
19,2016-06-02,1,Sé,Inativo Intransitável,21:56,23:54,AV CELSO GARCIA, CENTRO/BAIRRO, R CATUMBI
20,2016-06-02,1,Butantã,Inativo Intransitável,03:17,09:23,AV MAGALHAES DE CASTRO, CASTELO/INTERLAGOS - AUXILIAR, PTE CAIO POMPEU DE TOLEDO
21,2016-06-02,1,Pinheiros,Inativo Transitável,03:04,09:23,R OLIVIA FEDER, ÚNICO, ALTURA DO N. 266
