Pacote,Subprefeitura,coluna,tt_chuva,tt_seco_mod,Viagens excluidas,tempo_execucao_chuva,tempo_execucao_mod,Subprefeitura
Pacote_06,SAO MATEUS,tt_pct6.0_h_3186000,7.993622825911717,7.148551463101288,0,0.5098421573638916,0.42444705963134766,SAO MATEUS
Pacote_06,SAO MATEUS,tt_pct6.0_h_3171600,7.841233622503274,7.148551463101288,0,0.5265347957611084,0.4685513973236084,SAO MATEUS
Pacote_06,SAO MATEUS,tt_pct6.0_h_3175200,7.893318002475179,7.148551463101288,0,0.4753298759460449,0.47052907943725586,SAO MATEUS
Pacote_06,SAO MATEUS,tt_pct6.0_h_3178800,8.116525781393582,7.148551463101288,0,0.5186350345611572,0.42590808868408203,SAO MATEUS
Pacote_06,SAO MATEUS,tt_pct6.0_h_3164400,7.642494598265738,7.148551463101288,0,0.5680932998657227,0.4886608123779297,SAO MATEUS
Pacote_06,SAO MATEUS,tt_pct6.0_h_3193200,7.889463322623421,7.148551463101288,0,0.6427919864654541,0.45165061950683594,SAO MATEUS
Pacote_06,SAO MATEUS,tt_pct6.0_h_3196800,7.9180296256935385,7.148551463101288,0,0.4847390651702881,0.461932897567749,SAO MATEUS
Pacote_06,SAO MATEUS,tt_pct6.0_h_3200400,7.9752386734726795,7.148551463101288,0,0.49099278450012207,0.4712958335876465,SAO MATEUS
Pacote_06,SAO MATEUS,tt_pct6.0_h_3150000,7.148551463101288,7.148551463101288,0,0.4755971431732178,0.49158596992492676,SAO MATEUS
Pacote_06,SAO MATEUS,tt_pct6.0_h_3160800,7.605534086005386,7.148551463101288,0,0.43418383598327637,0.4634521007537842,SAO MATEUS
Pacote_06,SAO MATEUS,tt_pct6.0_h_3153600,7.14882356342668,7.148551463101288,0,0.46149301528930664,0.48450613021850586,SAO MATEUS
Pacote_06,SAO MATEUS,tt_pct6.0_h_3157200,7.313150741948724,7.148551463101288,0,0.6270480155944824,0.46210503578186035,SAO MATEUS
Pacote_06,SAO MATEUS,tt_pct6.0_h_3168000,7.743742851188946,7.148551463101288,0,0.4845759868621826,0.4942638874053955,SAO MATEUS
Pacote_06,SAO MATEUS,tt_pct6.0_h_3189600,7.894024482854794,7.148551463101288,0,0.4912757873535156,0.41286301612854004,SAO MATEUS
Pacote_06,SAO MATEUS,tt_pct6.0_h_3182400,8.268457898244476,7.148551463101288,0,0.46520304679870605,0.4109361171722412,SAO MATEUS
Pacote_07,SAO MATEUS,tt_pct7.0_h_3261600,8.060099800816902,7.148551463101288,0,0.4969170093536377,0.46950793266296387,SAO MATEUS
Pacote_07,SAO MATEUS,tt_pct7.0_h_3265200,8.02660152105566,7.148551463101288,0,0.528170108795166,0.41648006439208984,SAO MATEUS
Pacote_07,SAO MATEUS,tt_pct7.0_h_3272400,7.926323084147407,7.148551463101288,0,0.5790250301361084,0.4585130214691162,SAO MATEUS
Pacote_07,SAO MATEUS,tt_pct7.0_h_3236400,7.148551463101288,7.148551463101288,0,0.4966731071472168,0.4262099266052246,SAO MATEUS
Pacote_07,SAO MATEUS,tt_pct7.0_h_3276000,7.9901789955101785,7.148551463101288,0,0.5054597854614258,0.48471498489379883,SAO MATEUS
Pacote_07,SAO MATEUS,tt_pct7.0_h_3283200,7.94436529407038,7.148551463101288,0,0.5062966346740723,0.42789769172668457,SAO MATEUS
Pacote_07,SAO MATEUS,tt_pct7.0_h_3254400,8.133138637606127,7.148551463101288,0,0.5425939559936523,0.44543910026550293,SAO MATEUS
Pacote_07,SAO MATEUS,tt_pct7.0_h_3279600,8.0913276767493,7.148551463101288,0,0.7031280994415283,0.5410730838775635,SAO MATEUS
Pacote_07,SAO MATEUS,tt_pct7.0_h_3243600,7.773131743799684,7.148551463101288,0,0.638592004776001,0.6689238548278809,SAO MATEUS
