,Data,Alagamento,Bairro,Tipo,Horário Inicial,Horário Final,Endereço,Sentido,Referência
0,2017-10-10,1,Butantã,Inativo Transitável,16:55,18:04,R.ENG OSCAR AMERICANO, CENTRO/BAIRRO, R. VOTUVERAVA
1,2017-10-10,1,Penha,Inativo Intransitável,17:12,17:52,R.DR LUIZ AYRES, BAIRRO/CENTRO, R. PEIXOTO WERNECK
2,2017-10-10,1,Penha,Inativo Intransitável,17:17,17:55,AV. AGUIA DE HAIA, Ambos, MEIO DO TÚNEL
3,2017-10-11,1,Vila Maria/ Vila Guilherme,Inativo Transitável,17:05,17:50,Av. Edu Chaves, AMBOS, Av. Do Sanatório
4,2017-10-11,1,Santana,Inativo Transitável,17:52,18:49,Av. Otaviano Alves de Lima, A Senna/C Branco, Pte.Cruzeiro do Sul
5,2017-10-11,1,Itaquera,Inativo Intransitável,16:51,18:56,AV. JACU-PESSEGO/N.TRABALHADORES, MAUA/A SENNA, AV. DAVID DOMINGUES FERREIRA
6,2017-10-11,1,Santo Amaro,Inativo Intransitável,16:39,18:04,AV. SANTO AMARO, BAIRRO/CENTRO, AV. ROQUE PETRONI JUNIOR
7,2017-10-26,1,Lapa,Inativo Transitável,05:49,06:23,PC. PASCOAL MARTINS, CENTRO-BAIRRO, AV MARQUES DE SÃO VICENTE
8,2017-10-26,1,Itaquera,Inativo Intransitável,05:45,06:08,AV. JOSE PINHEIRO BORGES X, BAIRRO/CENTRO, AV.JACU-PESSEGO/N.TRABALHADORES
9,2017-10-26,1,Itaquera,Inativo Intransitável,06:03,06:50,R. DR LUIZ AYRES, BAIRRO/CENTRO, TÚNEL ÁGUIA DE HAIA
10,2017-10-26,1,Itaquera,Inativo Intransitável,06:28,08:22,AV. ÁGUIA DE HAIA, CENTRO-BAIRRO, TÚNEL ÁGUIA DE HAIA
11,2017-10-26,1,Itaquera,Inativo Transitável,06:29,08:22,R. CASTELO DO PIAUI, ÚNICO, AV. ITAQUERA
12,2017-10-26,1,Mooca,Inativo Intransitável,05:52,07:14,AV. ALCANTARA MACHADO, BAIRRO-CENTRO, AV. ALVARO RAMOS
13,2017-10-26,1,Santo Amaro,Inativo Transitável,06:11,09:07,AV. DAS NACOES UNIDAS, INTERLAGOS/CASTELO, PTE. ENG. ROBERTO ZUCOLLO
