Pacote,Subprefeitura,coluna,tt_chuva,tt_seco_mod,Viagens excluidas,tempo_execucao_chuva,tempo_execucao_mod,Subprefeitura
Pacote_42,SAO MATEUS,tt_pct42.0_h_838800,7.873350037084515,7.148551463101288,0,0.6743810176849365,0.4298892021179199,SAO MATEUS
Pacote_42,SAO MATEUS,tt_pct42.0_h_842400,7.711927468352012,7.148551463101288,0,0.7521708011627197,0.42454981803894043,SAO MATEUS
Pacote_42,SAO MATEUS,tt_pct42.0_h_849600,7.7924933730740085,7.148551463101288,0,0.6595549583435059,0.42139482498168945,SAO MATEUS
Pacote_42,SAO MATEUS,tt_pct42.0_h_828000,7.155271612003831,7.148551463101288,0,0.6036961078643799,0.4209578037261963,SAO MATEUS
Pacote_42,SAO MATEUS,tt_pct42.0_h_835200,7.557727271583993,7.148551463101288,0,0.667978048324585,0.41991710662841797,SAO MATEUS
Pacote_42,SAO MATEUS,tt_pct42.0_h_824400,7.148551463101288,7.148551463101288,0,0.6301639080047607,0.4217846393585205,SAO MATEUS
Pacote_42,SAO MATEUS,tt_pct42.0_h_831600,7.479620351728633,7.148551463101288,0,0.6415572166442871,0.42017292976379395,SAO MATEUS
Pacote_42,SAO MATEUS,tt_pct42.0_h_853200,8.021633872418167,7.148551463101288,0,0.6708049774169922,0.42223095893859863,SAO MATEUS
Pacote_43,SAO MATEUS,tt_pct43.0_h_954000,7.527826213476503,7.148551463101288,0,0.5970427989959717,0.42369794845581055,SAO MATEUS
Pacote_43,SAO MATEUS,tt_pct43.0_h_950400,7.523329212045349,7.148551463101288,0,0.5740952491760254,0.4241468906402588,SAO MATEUS
Pacote_43,SAO MATEUS,tt_pct43.0_h_946800,7.554450413745831,7.148551463101288,0,0.6265499591827393,0.429534912109375,SAO MATEUS
Pacote_43,SAO MATEUS,tt_pct43.0_h_943200,7.333821692823525,7.148551463101288,0,0.6608920097351074,0.42249107360839844,SAO MATEUS
Pacote_43,SAO MATEUS,tt_pct43.0_h_939600,7.252679946338202,7.148551463101288,0,0.5920300483703613,0.42333006858825684,SAO MATEUS
Pacote_43,SAO MATEUS,tt_pct43.0_h_936000,7.148551463101288,7.148551463101288,0,0.660485029220581,0.42511606216430664,SAO MATEUS
Pacote_44,SAO MATEUS,tt_pct44.0_h_1263600,7.148551463101288,7.148551463101288,0,0.573016881942749,0.42582011222839355,SAO MATEUS
Pacote_44,SAO MATEUS,tt_pct44.0_h_1288800,7.9074192672589385,7.148551463101288,0,0.5844650268554688,0.4253880977630615,SAO MATEUS
Pacote_44,SAO MATEUS,tt_pct44.0_h_1285200,8.234002460577715,7.148551463101288,0,0.7141170501708984,0.49074506759643555,SAO MATEUS
Pacote_44,SAO MATEUS,tt_pct44.0_h_1278000,8.481489865790882,7.148551463101288,0,0.7006251811981201,0.4234018325805664,SAO MATEUS
Pacote_44,SAO MATEUS,tt_pct44.0_h_1267200,7.321966738778423,7.148551463101288,0,0.6712429523468018,0.4265937805175781,SAO MATEUS
Pacote_44,SAO MATEUS,tt_pct44.0_h_1292400,7.852213728694264,7.148551463101288,0,0.7095389366149902,0.42481374740600586,SAO MATEUS
Pacote_44,SAO MATEUS,tt_pct44.0_h_1274400,7.897493742624262,7.148551463101288,0,0.6865181922912598,0.4250791072845459,SAO MATEUS
Pacote_44,SAO MATEUS,tt_pct44.0_h_1281600,8.15410596233826,7.148551463101288,0,0.6933391094207764,0.428142786026001,SAO MATEUS
Pacote_44,SAO MATEUS,tt_pct44.0_h_1270800,7.958191694127121,7.148551463101288,0,0.6556060314178467,0.42650794982910156,SAO MATEUS
Pacote_45,SAO MATEUS,tt_pct45.0_h_1324800,7.148551463101288,7.148551463101288,0,0.6971383094787598,0.4274630546569824,SAO MATEUS
Pacote_45,SAO MATEUS,tt_pct45.0_h_1346400,8.037386673101965,7.148551463101288,0,0.6404311656951904,0.42214488983154297,SAO MATEUS
Pacote_45,SAO MATEUS,tt_pct45.0_h_1342800,7.858030727412318,7.148551463101288,0,0.6543078422546387,0.42558884620666504,SAO MATEUS
Pacote_45,SAO MATEUS,tt_pct45.0_h_1353600,8.171611107020533,7.148551463101288,0,0.713005781173706,0.42320990562438965,SAO MATEUS
Pacote_45,SAO MATEUS,tt_pct45.0_h_1368000,8.392501420759814,7.148551463101288,0,0.6761431694030762,0.4243967533111572,SAO MATEUS
Pacote_45,SAO MATEUS,tt_pct45.0_h_1317600,7.148551463101288,7.148551463101288,0,0.6828200817108154,0.42432475090026855,SAO MATEUS
Pacote_45,SAO MATEUS,tt_pct45.0_h_1335600,7.428545849110461,7.148551463101288,0,0.678286075592041,0.42422986030578613,SAO MATEUS
Pacote_45,SAO MATEUS,tt_pct45.0_h_1321200,7.148551463101288,7.148551463101288,0,0.5626678466796875,0.4257190227508545,SAO MATEUS
Pacote_45,SAO MATEUS,tt_pct45.0_h_1328400,7.148551463101288,7.148551463101288,0,0.560312032699585,0.4237401485443115,SAO MATEUS
Pacote_45,SAO MATEUS,tt_pct45.0_h_1332000,7.175093091398705,7.148551463101288,0,0.62441086769104,0.4281432628631592,SAO MATEUS
Pacote_45,SAO MATEUS,tt_pct45.0_h_1339200,7.7725496192129135,7.148551463101288,0,0.5809178352355957,0.4257628917694092,SAO MATEUS
Pacote_45,SAO MATEUS,tt_pct45.0_h_1364400,8.11113661199896,7.148551463101288,0,0.6951267719268799,0.4260101318359375,SAO MATEUS
Pacote_45,SAO MATEUS,tt_pct45.0_h_1314000,7.148551463101288,7.148551463101288,0,0.6582491397857666,0.42648887634277344,SAO MATEUS
Pacote_45,SAO MATEUS,tt_pct45.0_h_1375200,8.365066453771615,7.148551463101288,0,0.6548709869384766,0.42552995681762695,SAO MATEUS
Pacote_45,SAO MATEUS,tt_pct45.0_h_1350000,8.094655629451406,7.148551463101288,0,0.6387438774108887,0.42827916145324707,SAO MATEUS
Pacote_45,SAO MATEUS,tt_pct45.0_h_1357200,8.158782197418217,7.148551463101288,0,0.6780970096588135,0.42919421195983887,SAO MATEUS
Pacote_45,SAO MATEUS,tt_pct45.0_h_1310400,7.148551463101288,7.148551463101288,0,0.5777409076690674,0.4245610237121582,SAO MATEUS
Pacote_45,SAO MATEUS,tt_pct45.0_h_1360800,8.169622496145145,7.148551463101288,0,0.6659178733825684,0.42574596405029297,SAO MATEUS
Pacote_45,SAO MATEUS,tt_pct45.0_h_1371600,8.371724471448301,7.148551463101288,0,0.6997370719909668,0.4270660877227783,SAO MATEUS
