,Data,Alagamento,Bairro,Tipo,Horário Inicial,Horário Final,Endereço,Sentido,Referência
31,2019-01-04,1,Ipiranga,Inativo Intransitável,14:34,15:18,PÇ LEONOR KAUPA, AMBOS, AV ABRAÃO DE MORAIS
32,2019-01-04,1,Vila Mariana,Inativo Transitável,14:48,15:19,AV. PROF ABRAAO DE MORAIS, AMBOS, R ELISA SILVEIRA / AV MIGUEL ESTEFNO
33,2019-01-04,1,Vila Mariana,Inativo Transitável,14:55,15:21,AV. FAGUNDES FILHO, CENTRO/BAIRRO, AV PROF ABRAAO DE MORAIS
34,2019-01-04,1,Vila Mariana,Inativo Transitável,15:02,15:19,AV. PROF ABRAAO DE MORAIS, S PAULO/SANTOS, R IBIRAREMA / R RIBEIRO LACERDA
35,2019-01-06,1,Jaçanã/ Tremembé,Inativo Intransitável,19:54,20:34,AV. EDU CHAVES, AMBOS, AV. SANATÓRIO
36,2019-01-08,1,Sé,Inativo Intransitável,16:22,17:47,PÇ DA BANDEIRA, CENTRO/BAIRRO, AV.23 DE MAIO
37,2019-01-08,1,Sé,Inativo Transitável,17:09,17:57,AV. RIO BRANCO, BAIRRO/CENTRO, AV. DUQUE DE CAXIAS
38,2019-01-08,1,Mooca,Inativo Intransitável,16:20,17:51,AV. ARICANDUVA, AMBOS, AV.LATINOS
39,2019-01-08,1,Mooca,Inativo Intransitável,17:13,17:29,RUA BRESSER, AMBOS, VD. BRESSER
40,2019-01-08,1,Vila Prudente,Inativo Intransitável,16:15,18:15,a 18:15AV. LUIZ INACIO DE ANHAIA MELO, AMBOS, PÇ. RUY ROXA
41,2019-01-08,1,Vila Prudente,Inativo Intransitável,16:17,18:15,AV. LUIZ INACIO DE ANHAIA MELO, AMBOS, R. IBITIRAMA
42,2019-01-08,1,Vila Prudente,Inativo Intransitável,16:21,18:15,AV. LUIZ INACIO DE ANHAIA MELO, AMBOS, AV. FRANCISCO FALCONE
43,2019-01-08,1,Ipiranga,Inativo Transitável,16:48,18:20,AV. LACERDA FRANCO, AMBOS, ALTURA 1855
44,2019-01-08,1,Ipiranga,Inativo Intransitável,17:04,17:30,RUA DAS JUNTAS PROVISÓRIA, AMBOS, RUA 02 DE JULHO
45,2019-01-08,1,Ipiranga,Inativo Intransitável,17:09,17:49,AV TEREZA CRISTINA, AMBOS, R. TABOR
46,2019-01-10,1,Butantã,Inativo Transitável,22:37,00:56,PTE. OCTAVIO FRIAS DE OLIVEIRA, CENTRO/BAIRRO, ALTURA DO NÚMERO 0: INICIO
47,2019-01-10,1,Pinheiros,Inativo Transitável,23:18,00:45,AV. DAS. NACOES UNIDAS, INT/CASTELO - LOCAL, AV. PRES. JUSCELINO KUBITSCHEK
48,2019-01-10,1,Pinheiros,Inativo Transitável,23:20,00:41,AV. DAS. NACOES UNIDAS, INT/CASTELO - LOCAL, R. OLIVIA FEDER
49,2019-01-10,1,Santo Amaro,Inativo Intransitável,22:45,23:20,AV. JORN. ROBERTO MARINHO, AMBOS, AV. SANTO AMARO
50,2019-01-10,1,Santo Amaro,Inativo Intransitável,22:58,23:36,AV. INTERLAGOS, AMBOS, AV YERVANT KISSAJIKIAN
51,2019-01-10,1,Vila Mariana,Inativo Intransitável,22:40,23:25,AV. PROF ABRAAO DE MORAIS, AMBOS, PÇ. LEONOR KAUPA
52,2019-01-10,1,Vila Mariana,Inativo Intransitável,22:47,23:25,AV. PROF ABRAAO DE MORAIS, AMBOS, R RIBEIRO LACERDA
53,2019-01-11,1,Santana,Inativo Transitável,16:22,17:56,MARGINAL TIETE, A SENNA/CASTELO B - AUXILIAR, PTE DAS BANDEIRAS SEN ROMEU TUMA
54,2019-01-11,1,Santana,Inativo Transitável,17:40,17:45,MARGINAL TIETE, A SENNA/CASTELO B - CENTRAL, PTE. DAS. BANDEIRAS SEN ROMEU TUMA
55,2019-01-11,1,Pinheiros,Inativo Transitável,01:19,01:44,AL. SANTOS, UNICO, R. PEIXOTO GOMIDE
56,2019-01-11,1,Pinheiros,Inativo Transitável,08:12,09:57,AV. CIDADE JARDIM, CENTRO/BAIRRO, R. FRANZ SCHUBERT
57,2019-01-11,1,M'Boi Mirim,Inativo Intransitável,17:25,17:46,ES. M BOI MIRIM, AMBOS, R. CLAMECY
58,2019-01-13,1,Parelheiros,Ativo Transitável,15:53,N/A,a AV. SEN TEOTONIO VILELA, BAIRRO/CENTRO, R RUBEN DARIO
59,2019-01-14,1,Aricanduva/ Vila Formosa,Inativo Intransitável,18:00,18:15,AV. ARICANDUVA, MARGINAL/ITAQUERA - ESQUERDA, R. JULIO COLACO
60,2019-01-14,1,Itaquera,Inativo Intransitável,18:19,18:36,AV. ITAQUERA, BAIRRO/CENTRO, R. TOMAZZO FERRARA
61,2019-01-14,1,Mooca,Inativo Transitável,17:39,18:35,AV. CELSO GARCIA, CENTRO/BAIRRO - LOCAL, R SALDANHA MARINHO
62,2019-01-14,1,Cidade Ademar,Inativo Intransitável,16:41,17:10,AV. INTERLAGOS, AMBOS, R. ENG. DAGOBERTO SALLES FILHO
63,2019-01-14,1,Santo Amaro,Inativo Intransitável,16:46,17:47,AV. DAS. NACOES UNIDAS, AMBOS, R. JAIME DE OLIVEIRA SOUZA
64,2019-01-14,1,Vila Mariana,Inativo Intransitável,17:40,17:45,AV. VINTE E TRES DE MAIO, AMBOS, VD. GAL. EUCLIDES DE FIGUEIREDO
65,2019-01-16,1,Penha,Inativo Transitável,05:11,05:28,AV. AIRTON PRETINI, BAIRRO/CENTRO, VD. ENG. ALBERTO BADRA
66,2019-01-17,1,Casa Verde,Inativo Transitável,18:32,21:53,MARGINAL TIETE, A SENNA/CASTELO B - EXP, PTE DA CASA VERDE-JORN.WALTER ABRAHAO
67,2019-01-17,1,Casa Verde,Inativo Intransitável,18:41,19:02,AV. ANTONIO MUNHOZ BONILHA, AMBOS, AV NSRA DO O
68,2019-01-17,1,Casa Verde,Inativo Intransitável,18:58,19:02,AV. NSRA. DO. O, AMBOS, AV. ANTONIO MUNHOZ BONILHA
69,2019-01-17,1,Casa Verde,Inativo Transitável,19:09,19:42,AV. NSRA DO O, CENTRO/BAIRRO, AV PROF CELESTINO BOURROUL
70,2019-01-17,1,Sé,Inativo Intransitável,18:37,19:22,R. MANOEL DUTRA, ÚNICO, PC QUATORZE BIS
71,2019-01-17,1,Sé,Inativo Intransitável,18:41,19:27,PC. DA. BANDEIRA, CENTRO/BAIRRO, AV. VINTE E TRES DE MAIO
72,2019-01-17,1,Sé,Inativo Transitável,18:57,19:35,AV. RIO BRANCO, BAIRRO/CENTRO, AV DUQUE DE CAXIAS
73,2019-01-17,1,Sé,Inativo Intransitável,19:03,19:23,PC. QUATORZE BIS, AMBOS, AV NOVE DE JULHO
74,2019-01-17,1,Butantã,Inativo Transitável,18:23,19:48,AV. VITAL BRASIL, BAIRRO/CENTRO, PC JORGE DE LIMA
75,2019-01-17,1,Lapa,Inativo Transitável,18:24,18:30,AV. SUMARE, AMBOS, R DR HOMEM DE MELO
76,2019-01-17,1,Lapa,Inativo Intransitável,18:24,19:08,AV. POMPEIA, AMBOS, R PALESTRA ITALIA
77,2019-01-17,1,Lapa,Inativo Intransitável,18:29,19:36,R. BR DO BANANAL, AMBOS, R VENANCIO AIRES
78,2019-01-17,1,Lapa,Inativo Transitável,18:36,19:55,PC. PASCOAL MARTINS, AMBOS, AV. MARQ. DE. SAO VICENTE
79,2019-01-17,1,Lapa,Inativo Transitável,19:12,19:55,AV. MARQ DE SAO VICENTE, AMBOS, PC LUIZ CARLOS MESQUITA
80,2019-01-17,1,Lapa,Inativo Transitável,19:17,20:48,MARGINAL TIETE, CASTELO B/A SENNA - CENTRAL, PTE DA CASA VERDE-JORN.WALTER ABRAHAO
81,2019-01-17,1,Pinheiros,Inativo Transitável,18:07,18:15,TN. MAX FEFFER, AMBOS, AV CIDADE JARDIM
82,2019-01-17,1,Pinheiros,Inativo Intransitável,18:10,18:40,R. HARMONIA, AMBOS, R LUIS MURAT
83,2019-01-17,1,Pinheiros,Inativo Intransitável,18:20,18:43,R. HENRIQUE SCHAUMANN, IBIRAPUERA/SUMARE, AV REBOUCAS
84,2019-01-17,1,Pinheiros,Inativo Transitável,19:10,21:02,PC. PANAMERICANA, BAIRRO/CENTRO, AV. PEDROSO DE MORAIS
85,2019-01-17,1,Mooca,Inativo Transitável,19:37,20:24,AV. CELSO GARCIA, CENTRO/BAIRRO, R. SALDANHA MARINHO
86,2019-01-17,1,Penha,Inativo Transitável,21:49,21:53,MARGINAL TIETE, CASTELO B/A SENNA - EXP, PTE. ARICANDUVA-DR.MIGUEL ARRAES
87,2019-01-17,1,Santo Amaro,Inativo Transitável,17:34,19:25,AV. DAS NACOES UNIDAS, INTERLAGOS/CASTELO - LOCAL, R ACARI
88,2019-01-17,1,Vila Mariana,Inativo Intransitável,17:49,18:00,AV. VINTE E TRES DE MAIO, AEROPORTO/SANTANA, VD GAL EUCLIDES DE FIGUEIREDO
89,2019-01-18,1,M'Boi Mirim,Inativo Transitável,17:51,18:14,AV. MARIA COELHO AGUIAR, BAIRRO/CENTRO, ALTURA DO NÚMERO 1447
90,2019-01-18,1,Santo Amaro,Inativo Transitável,16:55,18:07,R. MIGUEL YUNES), INTERLAGOS/MARGINAL, AV INTERLAGOS
91,2019-01-19,1,Butantã,Inativo Intransitável,19:42,20:19,:42 a 20:19AV. PROF FRANCISCO MORATO, AMBOS - LOCAL, AV GAL FRANCISCO MORAZAN
92,2019-01-19,1,Butantã,Inativo Intransitável,20:01,21:30,AV. JULES RIMET, AMBOS, AV PDE LEBRET
93,2019-01-19,1,Campo Limpo,Inativo Transitável,20:04,21:30,R. ALVES DOS SANTOS, ÚNICO, ES DO CAMPO LIMPO
94,2019-01-19,1,Vila Mariana,Inativo Transitável,20:04,21:30,AV. VINTE E TRES DE MAIO, AMBOS, VD GAL EUCLIDES DE FIGUEIREDO
95,2019-01-20,1,Vila Maria/ Vila Guilherme,Inativo Transitável,02:43,02:51,PTE. DO. TATUAPE DEP. RICARDO IZAR, MARGINAL/V PRUDENTE, AV. MORVAN DIAS DE FIGUEIREDO
96,2019-01-20,1,Vila Mariana,Inativo Transitável,02:00,08:29,AV. PROF. ABRAAO DE MORAIS, S PAULO/SANTOS, VD. MIN. ALIOMAR BALEEIRO
97,2019-01-22,1,Santana,Inativo Transitável,15:20,16:30,AV. OLAVO FONTOURA, ST/CV, ALTURA DO N. 1209
98,2019-01-22,1,Santana,Inativo Transitável,15:42,18:30,R. COMEN JOAQUIM MONTEIRO, ÚNICO, AV BRAZ LEME
99,2019-01-22,1,Santana,Inativo Intransitável,16:33,18:43,R. CEL. ANTONIO DE CARVALHO, ÚNICO, R. URUPIARA
100,2019-01-22,1,Santana,Inativo Transitável,17:14,18:52,MARGINAL TIETE, A SENNA/CASTELO B - CENTRAL, PTE DAS BANDEIRAS SEN ROMEU TUMA
101,2019-01-22,1,Sé,Inativo Transitável,15:04,16:20,R. PAULINO GUIMARÃES, ÚNICO, R. EDUARDO CHAVES
102,2019-01-22,1,Sé,Inativo Transitável,15:42,16:57,R. MARIA PAULA, ÚNICO, R STO AMARO
103,2019-01-22,1,Sé,Inativo Transitável,15:56,18:55,AV. MERCURIO, UNICO, PC. S. VITO
104,2019-01-22,1,Sé,Inativo Transitável,17:25,18:29,AV. S. JOAO, BAIRRO/CENTRO, ALTURA DO N. 1821
105,2019-01-22,1,Lapa,Inativo Transitável,18:54,21:00,R. SEN JOAQUIM RIBEIRO DO VALLE, ÚNICO, AV DR GASTAO VIDIGAL / AV DR GASTAO VIDIGAL
106,2019-01-22,1,Pinheiros,Inativo Transitável,16:35,18:51,MARGINAL PINHEIROS, INTERLAGOS/CASTELO - EXP, PTE ENG ARY TORRES
107,2019-01-22,1,Pinheiros,Inativo Transitável,16:56,17:51,R. GUARARAPES, BAIRRO/CENTRO, AV DAS NACOES UNIDAS
108,2019-01-22,1,Mooca,Inativo Transitável,16:27,21:00,MARGINAL TIETE, CASTELO B/A SENNA - CENTRAL, PTE PRES JANIO QUADROS
109,2019-01-22,1,M'Boi Mirim,Inativo Transitável,16:25,18:10,AV. ENG. LUIZ CARLOS BERRINI, AMBOS - CORREDOR DE ÔNIBUS, PC. PROCÓPIO FERREIRA
110,2019-01-23,1,Perus,Inativo Intransitável,17:40,19:10,R. FRANCIS DE CASTELNAU, ÚNICO, R. BERNARDO JOSÉ DE LORENA
111,2019-01-23,1,Perus,Inativo Transitável,18:00,19:10,PÇ. INACIO DIAS, ÚNICO, AV. COM. FIORELLI PECCICACCO
112,2019-01-24,1,Vila Maria/ Vila Guilherme,Inativo Intransitável,15:53,16:22,AV. AL ATALIBA LEONEL, CENTRO/BAIRRO, AV LUIZ DUMONT VILLARES
113,2019-01-24,1,Vila Maria/ Vila Guilherme,Inativo Transitável,16:07,16:23,AV. LUIZ DUMONT VILLARES, AMBOS, R MARIA CANDIDA
114,2019-01-24,1,Perus,Inativo Intransitável,16:42,18:14,R. BERNARDO JOSE DE LORENA, AMBOS, R. FRANCIS DE CASTELNAU
115,2019-01-24,1,Sé,Inativo Transitável,16:04,16:43,AV. RIO BRANCO, BAIRRO/CENTRO, AV DUQ DE CAXIAS
116,2019-01-24,1,Sé,Inativo Intransitável,16:22,16:50,PC. DA BANDEIRA, BAIRRO/CENTRO, AV VINTE E TRÊS DE MAIO
117,2019-01-24,1,Sé,Inativo Transitável,16:23,16:40,AV. NOVE DE JULHO, AMBOS, PC DA BANDEIRA
118,2019-01-24,1,Sé,Inativo Intransitável,16:29,17:13,AV. PRES CASTELO BRANCO, CASTELO B/A SENNA - LOCAL, PTE DAS BANDEIRAS SEN ROMEU TUMA
119,2019-01-24,1,Sé,Inativo Transitável,16:32,16:40,PC. DA BANDEIRA, CENTRO/BAIRRO, ALTURA DO NÚMERO 0
120,2019-01-24,1,Sé,Inativo Transitável,16:38,17:45,R. TEIXEIRA LEITE, CENTRO/BAIRRO, VD DO GLICERIO
121,2019-01-24,1,Sé,Inativo Transitável,16:45,18:19,AV. RIO BRANCO, BAIRRO/CENTRO, R DOS GUSMOES
122,2019-01-24,1,Sé,Inativo Intransitável,16:52,18:28,AV. SANTOS DUMONT, AEROPORTO/SANTANA, AV DO ESTADO
123,2019-01-24,1,Sé,Inativo Intransitável,17:06,17:42,R. TEIXEIRA LEITE, CENTRO/BAIRRO, R S PAULO
124,2019-01-24,1,Butantã,Inativo Intransitável,16:35,18:30,ROD. RAPOSO TAVARES, AMBOS, KM 16
125,2019-01-24,1,Butantã,Inativo Intransitável,17:33,18:30,R. DOS PIEMONTESES, AMBOS, ALTURA DO NÚMERO 160: JUNTO DA ROTATÓRIA ACESSO PARA RAPOSO
126,2019-01-24,1,Lapa,Inativo Transitável,16:21,17:27,AV. MARQ DE SÃO VICENTE, AMBOS, PC PASCOAL MARTINS
127,2019-01-24,1,Lapa,Inativo Transitável,16:34,17:15,AV. MARQ DE SAO VICENTE, AMBOS, ALTURA DO NÚMERO 1612
128,2019-01-24,1,Lapa,Inativo Transitável,16:36,16:45,AV. POMPEIA, AMBOS, R PALESTRA ITALIA
129,2019-01-24,1,Lapa,Inativo Transitável,16:51,17:21,AV. PRES CASTELO BRANCO, CASTELO B/A SENNA - TRANSPOSIÇÃO CENTRAL P LOCAL, PTE DA CASA VERDE-JORN.WALTER ABRAHAO
130,2019-01-24,1,Mooca,Inativo Transitável,16:25,16:34,AV. ALCÂNTARA MACHADO, BAIRRO/CENTRO - EXP, R. BRESSER
131,2019-01-24,1,Mooca,Inativo Intransitável,16:49,17:09,AV. ALCANTARA MACHADO, BAIRRO/CENTRO, R. SILVA JARDIM
132,2019-01-24,1,Mooca,Inativo Transitável,17:22,18:49,AV. CELSO GARCIA, CENTRO/BAIRRO, R SALDANHA MARINHO
133,2019-01-24,1,Ipiranga,Inativo Intransitável,16:46,17:17,:17R. PRES BATISTA PEREIRA, UNICO, AV DO ESTADO
134,2019-01-25,1,Perus,Inativo Intransitável,18:02,19:30,R. BERNARDO JOSE DE LORENA, AMBOS, R FRANCIS DE CASTELNAU
135,2019-01-25,1,Santana,Inativo Transitável,17:17,18:33,MARGINAL TIETE, A SENNA/CASTELO B - CENTRAL, PTE DAS BANDEIRAS SEN ROMEU TUMA
136,2019-01-25,1,Sé,Inativo Transitável,00:55,01:16,AV. DO. ESTADO, SANTANA/IPIRANGA, VD. VINTE E CINCO DE MARCO
137,2019-01-25,1,Sé,Inativo Transitável,22:54,22:30,AV. DO. ESTADO, SANTANA/IPIRANGA, VD. VINTE E CINCO DE MARCO
138,2019-01-25,1,Lapa,Inativo Transitável,17:34,18:24,AV. DRA RUTH CARDOSO, CENTRO/BAIRRO - LOCAL, PTE JAGUARE-HIRANT SANAZAR
139,2019-01-25,1,Pinheiros,Inativo Transitável,17:01,20:22,AV. RIO BRANCO, BAIRRO/CENTRO, AV. RUDGE
140,2019-01-25,1,Penha,Inativo Intransitável,18:29,19:07,AV. AIRTON PRETINI, CENTRO/BAIRRO, ALTURA DO NÚMERO 320
141,2019-01-25,1,Vila Prudente,Inativo Transitável,17:11,17:32,AV. PROF. LUIZ IGNACIO ANHAIA MELLO, AMBAS, VD. GRANDE SAO PAULO VER M O SALA
142,2019-01-25,1,Santo Amaro,Inativo Transitável,17:25,18:17,:25 a 18:17AV. VER. JOSE DINIZ, AMBOS, ALTURA DO NÚMERO 2990
143,2019-01-25,1,Santo Amaro,Inativo Transitável,17:30,19:34,R. AMERICO BRASILIENSE, AMBOS, ALTURA DO NÚMERO 482
144,2019-01-25,1,Vila Mariana,Inativo Intransitável,17:16,18:27,AV. ARATAS, UNICO, AV IBIRAPUERA
145,2019-01-25,1,Vila Mariana,Inativo Transitável,17:20,21:26,AV. IBIRAPUERA, BAIRRO/CENTRO, AV DOS IMARES
146,2019-01-25,1,Vila Mariana,Inativo Intransitável,17:38,18:26,AV. IBIRAPUERA, BAIRRO/CENTRO, AV. ARATAS
147,2019-01-26,1,Butantã,Inativo Transitável,19:38,19:57,AV. MAGALHAES DE CASTRO, CASTELO/INTERLAGOS - LOCAL, PTE ENG ARY TORRES
148,2019-01-26,1,Butantã,Inativo Transitável,20:58,22:34,MARGINAL PINHEIROS, CASTELO/INTERLAGOS, PTE CIDADE UNIVERSITARIA - PREFEITO WILLIAM SALEM
149,2019-01-26,1,Lapa,Inativo Transitável,19:41,20:57,AV. ENG BILLINGS, CASTELO/INTERLAGOS, R ALVARENGA
150,2019-01-26,1,Lapa,Inativo Transitável,19:44,20:58,AV. ENG BILLINGS, CASTELO/INTERLAGOS, RAIA OLIMPICA
151,2019-01-26,1,Lapa,Inativo Transitável,19:46,20:00,MARGINAL PINHEIROS, CASTELO/INTERLAGOS - EXP, ACESSO PT ARY TORRES
152,2019-01-26,1,Pinheiros,Inativo Transitável,19:09,19:40,AV. DOS BANDEIRANTES, AMBOS, R CABO VERDE
153,2019-01-26,1,Santo Amaro,Inativo Intransitável,18:14,19:47,AV. DAS NACOES UNIDAS, INTERLAGOS/CASTELO - LOCAL, R DR RUBENS GOMES BUENO
154,2019-01-26,1,Santo Amaro,Inativo Intransitável,18:43,23:26,AV. ROQUE PETRONI JUNIOR, MARGINAL/DIADEMA, R BACAETAVA
155,2019-01-26,1,Santo Amaro,Inativo Transitável,18:52,20:04,AV. JORN. ROBERTO MARINHO, MARGINAL/AEROPORTO, AV. DR. LINO DE MORAES LEME
156,2019-01-26,1,Santo Amaro,Inativo Intransitável,19:03,19:49,AV. SANTO AMARO, AMBOS, AV ROQUE PETRONI JUNIOR
157,2019-01-26,1,Vila Mariana,Inativo Transitável,18:45,22:36,AV. IBIRAPUERA, BAIRRO/CENTRO, AV. JANDIRA
158,2019-01-26,1,Vila Mariana,Inativo Intransitável,18:57,22:32,AV. ARATAS, AMBOS, AV. IBIRAPUERA
159,2019-01-26,1,Vila Mariana,Inativo Transitável,19:12,19:41,AV. DOS BANDEIRANTES, AMBOS," AV IBIRAPUERA, 7"
160,2019-01-26,1,Vila Mariana,Inativo Intransitável,19:20,22:34,AV. IBIRAPUERA, AMBOS, AV ROUXINOL
161,2019-01-26,1,Vila Mariana,Inativo Intransitável,19:21,22:34,AV. PROF ASCENDINO REIS, AMBOS, ALTURA DO NÚMERO 1130
162,2019-01-29,1,Sé,Inativo Transitável,19:15,19:16,AV. S. JOAO, BAIRRO/CENTRO, ALTURA DO NÚMERO 1821
163,2019-01-29,1,Mooca,Inativo Transitável,17:37,18:01,AV. GAL. ASDRUBAL DA CUNHA, BAIRRO/CENTRO, R. ENG. JOSE CRUZ DE OLIVEIRA
164,2019-01-30,1,Casa Verde,Inativo Intransitável,17:12,18:02,AV. NSRA DO O, CENTRO/BAIRRO, AV PROF CELESTINO BOURROUL
165,2019-01-30,1,Casa Verde,Inativo Transitável,17:13,18:04,AV. NSRA DO O, AMBOS, R NELSON FRANCISCO / R MANUEL PINTO DE CARVALHO
166,2019-01-30,1,Casa Verde,Inativo Intransitável,17:23,18:45,MARGINAL TIETE, A SENNA/CASTELO B - EXP, PTE DA CASA VERDE-JORN.WALTER ABRAHAO
167,2019-01-30,1,Casa Verde,Inativo Intransitável,17:24,19:58,AV. ANTONIO MUNHOZ BONILHA, AMBOS, AV. NSRA. DO. O
168,2019-01-30,1,Casa Verde,Inativo Intransitável,17:30,18:23,AV. BRAZ LEME, BAIRRO CENTRO, R. DR. MELLO NOGUEIRA
169,2019-01-30,1,Casa Verde,Inativo Transitável,18:02,18:45,AV. OLAVO FONTOURA, C VERDE/SANTANA, PTE DA CASA VERDE-JORN.WALTER ABRAHAO
170,2019-01-30,1,Jaçanã/ Tremembé,Inativo Intransitável,17:10,18:11,AV. EDU CHAVES, AMBOS, AV. SANATÓRIO
171,2019-01-30,1,Vila Maria/ Vila Guilherme,Inativo Transitável,17:15,18:03,AV. GAL ATALIBA LEONEL, CENTRO/BAIRRO, AV LUIZ DUMONT VILLARES
172,2019-01-30,1,Vila Maria/ Vila Guilherme,Inativo Transitável,17:17,18:13,AV. LUIZ DUMONT VILLARES, AMBOS, R MARIA CANDIDA
173,2019-01-30,1,Santana,Inativo Intransitável,17:10,18:22,R. MANUEL TAVEIRA, ÚNICO, ALTURA DO N. 100
174,2019-01-30,1,Santana,Inativo Intransitável,17:11,18:01,R. DARZAN, UNICO, AV. CRUZEIRO DO SUL
175,2019-01-30,1,Santana,Inativo Intransitável,17:15,18:22,R. ESTEFÂNIA LOURO, ÚNICO, R. PAULO AVELAR
176,2019-01-30,1,Santana,Inativo Intransitável,17:27,19:08,R. MAJ SAMPAIO, AMBOS, R DR ZUQUIM / R JOVITA
177,2019-01-30,1,Sé,Inativo Intransitável,16:59,18:00,R. DA. CANTAREIRA, AMBOS, AV. MERCURIO
