,Data,Alagamento,Bairro,Tipo,Horário Inicial,Horário Final,Endereço,Sentido,Referência
0,2019-10-17,1,Itaim Paulista,Inativo Intransitável,17:15,18:40,AV.DAS PONTES, AMBOS, R. DANÇAS HUNGARAS
1,2019-10-17,1,Itaim Paulista,Inativo Intransitável,17:15,18:40,R. CAPACHOS, AMBOS, R. ANDRÉ DE GUIMARÃES
2,2019-10-28,1,Butantã,Inativo Transitável,08:09,08:42,AV. DR GUILHERME DUMONT VILARES, MORATO/CPO LIMPO, AV PROF FRANCISCO MORATO
3,2019-10-28,1,Mooca,Inativo Transitável,07:29,09:26,AV. ALCANTARA MACHADO, CENTRO/BAIRRO, R. ANDRE DE LEAO
4,2019-10-28,1,Mooca,Inativo Transitável,07:36,11:02,AV. CELSO GARCIA, CENTRO/BAIRRO, R. JOSE DE ALENCAR
5,2019-10-28,1,Mooca,Inativo Transitável,08:25,10:08,:25 a 10:08AV. GUILHERME COTCHING, UNICO, ALTURA DO NÚMERO 16
6,2019-10-28,1,Santo Amaro,Inativo Transitável,04:05,10:08,R. MIGUEL YUNES, INTERLAGOS/MARGINAL, AV INTERLAGOS
7,2019-11-05,1,Casa Verde,Inativo Transitável,18:02,18:32,AV. ANTONIO MUNHOZ BONILHA, CENTRO/BAIRRO, ALTURA DO NÚMERO 130
8,2019-11-05,1,Santana,Inativo Transitável,18:20,19:00,MARGINAL TIETE ASCB CENTRAL (CASA VERDE), A SENNA/CASTELO B - LOCAL, PTE DAS BANDEIRAS SEN ROMEU TUMA
9,2019-11-05,1,Santana,Inativo Transitável,18:28,18:55,MARGINAL TIETE ASCB CENTRAL (CASA VERDE), A SENNA/CASTELO B - CENTRAL, PTE DAS BANDEIRAS SEN ROMEU TUMA
10,2019-11-05,1,Sé,Inativo Transitável,18:12,19:05,AV. MERCURIO (SE), BAIRRO/CENTRO, R DA CANTAREIRA
11,2019-11-05,1,Sé,Inativo Transitável,18:17,18:53,AV. PRES. CASTELO BRANCO, CASTELO B/A SENNA - LOCAL, PTE. DAS. BANDEIRAS SEN ROMEU TUMA
12,2019-11-05,1,Sé,Inativo Transitável,18:23,18:43,AV. VINTE E TRES DE MAIO (LIBERDADE), SANTANA/AEROPORTO, PC DA BANDEIRA
