Pacote,Subprefeitura,coluna,tt_chuva,tt_seco_mod,Viagens excluidas,tempo_execucao_chuva,tempo_execucao_mod,Subprefeitura
Pacote_56,SAO MATEUS,tt_pct56.0_h_6123600,7.7571565437882715,7.148551463101288,0,0.5956270694732666,0.4236280918121338,SAO MATEUS
Pacote_56,SAO MATEUS,tt_pct56.0_h_6094800,7.14856094434713,7.148551463101288,0,0.6175422668457031,0.42230701446533203,SAO MATEUS
Pacote_56,SAO MATEUS,tt_pct56.0_h_6112800,7.918404085133092,7.148551463101288,0,0.5866460800170898,0.4233379364013672,SAO MATEUS
Pacote_56,SAO MATEUS,tt_pct56.0_h_6102000,7.286366753735965,7.148551463101288,0,0.5744621753692627,0.425321102142334,SAO MATEUS
Pacote_56,SAO MATEUS,tt_pct56.0_h_6091200,7.148551463101288,7.148551463101288,0,0.6681389808654785,0.4271399974822998,SAO MATEUS
Pacote_56,SAO MATEUS,tt_pct56.0_h_6105600,7.523800686307763,7.148551463101288,0,0.6035580635070801,0.427448034286499,SAO MATEUS
Pacote_56,SAO MATEUS,tt_pct56.0_h_6120000,7.770936928126992,7.148551463101288,0,0.6994287967681885,0.4200022220611572,SAO MATEUS
Pacote_56,SAO MATEUS,tt_pct56.0_h_6098400,7.169558521856972,7.148551463101288,0,0.6625778675079346,0.420212984085083,SAO MATEUS
Pacote_56,SAO MATEUS,tt_pct56.0_h_6109200,8.24651624083299,7.148551463101288,0,0.573828935623169,0.4191598892211914,SAO MATEUS
Pacote_56,SAO MATEUS,tt_pct56.0_h_6116400,7.787168660409821,7.148551463101288,0,0.6502618789672852,0.42316603660583496,SAO MATEUS
Pacote_57,SAO MATEUS,tt_pct57.0_h_6166800,7.1493556055448035,7.148551463101288,0,0.6248776912689209,0.42914295196533203,SAO MATEUS
Pacote_57,SAO MATEUS,tt_pct57.0_h_6177600,7.545778772222465,7.148551463101288,0,0.7042608261108398,0.42473816871643066,SAO MATEUS
Pacote_57,SAO MATEUS,tt_pct57.0_h_6192000,7.850075015345847,7.148551463101288,0,0.583143949508667,0.4237709045410156,SAO MATEUS
Pacote_57,SAO MATEUS,tt_pct57.0_h_6163200,7.148681878923813,7.148551463101288,0,0.6669650077819824,0.4253261089324951,SAO MATEUS
Pacote_57,SAO MATEUS,tt_pct57.0_h_6170400,7.24094842934214,7.148551463101288,0,0.5926172733306885,0.4228248596191406,SAO MATEUS
Pacote_57,SAO MATEUS,tt_pct57.0_h_6195600,7.962144729312123,7.148551463101288,0,0.6596560478210449,0.42279577255249023,SAO MATEUS
Pacote_57,SAO MATEUS,tt_pct57.0_h_6152400,7.148551463101288,7.148551463101288,0,0.6590380668640137,0.42669010162353516,SAO MATEUS
Pacote_57,SAO MATEUS,tt_pct57.0_h_6199200,8.172132902196616,7.148551463101288,0,0.6886880397796631,0.4237709045410156,SAO MATEUS
Pacote_57,SAO MATEUS,tt_pct57.0_h_6202800,8.013898850138599,7.148551463101288,0,0.6160979270935059,0.42664599418640137,SAO MATEUS
Pacote_57,SAO MATEUS,tt_pct57.0_h_6220800,7.91453104265437,7.148551463101288,0,0.7394928932189941,0.42772912979125977,SAO MATEUS
Pacote_57,SAO MATEUS,tt_pct57.0_h_6174000,7.313857157748901,7.148551463101288,0,0.5440928936004639,0.4256458282470703,SAO MATEUS
Pacote_57,SAO MATEUS,tt_pct57.0_h_6206400,7.898994524686292,7.148551463101288,0,0.7093062400817871,0.4359321594238281,SAO MATEUS
Pacote_57,SAO MATEUS,tt_pct57.0_h_6184800,7.984310723802255,7.148551463101288,0,0.7673830986022949,0.42380499839782715,SAO MATEUS
Pacote_57,SAO MATEUS,tt_pct57.0_h_6213600,7.9262098407823744,7.148551463101288,0,0.6997129917144775,0.425828218460083,SAO MATEUS
