Pacote,Subprefeitura,coluna,tt_chuva,tt_seco_mod,Viagens excluidas,tempo_execucao_chuva,tempo_execucao_mod,Subprefeitura
Pacote_21,SAO MATEUS,tt_pct21.0_h_4456800,7.148551463101288,7.148551463101288,0,0.6175510883331299,0.4204080104827881,SAO MATEUS
Pacote_21,SAO MATEUS,tt_pct21.0_h_4449600,7.148551463101288,7.148551463101288,0,0.5344059467315674,0.41454005241394043,SAO MATEUS
Pacote_21,SAO MATEUS,tt_pct21.0_h_4467600,7.148551463101288,7.148551463101288,0,0.5600979328155518,0.42062902450561523,SAO MATEUS
Pacote_21,SAO MATEUS,tt_pct21.0_h_4420800,7.148551463101288,7.148551463101288,0,0.5059330463409424,0.4193568229675293,SAO MATEUS
Pacote_21,SAO MATEUS,tt_pct21.0_h_4460400,7.148551463101288,7.148551463101288,0,0.5495548248291016,0.5704159736633301,SAO MATEUS
Pacote_21,SAO MATEUS,tt_pct21.0_h_4489200,7.148551463101288,7.148551463101288,0,0.5836308002471924,0.4672098159790039,SAO MATEUS
Pacote_21,SAO MATEUS,tt_pct21.0_h_4446000,7.148551463101288,7.148551463101288,0,0.4665348529815674,0.4577157497406006,SAO MATEUS
Pacote_21,SAO MATEUS,tt_pct21.0_h_4402800,7.148551463101288,7.148551463101288,0,0.7450730800628662,0.5087568759918213,SAO MATEUS
Pacote_21,SAO MATEUS,tt_pct21.0_h_4492800,7.148551463101288,7.148551463101288,0,0.7641730308532715,0.4869089126586914,SAO MATEUS
Pacote_21,SAO MATEUS,tt_pct21.0_h_4474800,7.148551463101288,7.148551463101288,0,0.5730419158935547,0.42148303985595703,SAO MATEUS
Pacote_21,SAO MATEUS,tt_pct21.0_h_4424400,7.148551463101288,7.148551463101288,0,0.5461699962615967,0.4198617935180664,SAO MATEUS
Pacote_21,SAO MATEUS,tt_pct21.0_h_4471200,7.148551463101288,7.148551463101288,0,0.5404517650604248,0.419605016708374,SAO MATEUS
Pacote_21,SAO MATEUS,tt_pct21.0_h_4464000,7.148551463101288,7.148551463101288,0,0.538381814956665,0.4232170581817627,SAO MATEUS
Pacote_21,SAO MATEUS,tt_pct21.0_h_4438800,7.148551463101288,7.148551463101288,0,0.5709631443023682,0.42395901679992676,SAO MATEUS
Pacote_21,SAO MATEUS,tt_pct21.0_h_4496400,7.148551463101288,7.148551463101288,0,0.548612117767334,0.4212956428527832,SAO MATEUS
Pacote_21,SAO MATEUS,tt_pct21.0_h_4428000,7.148551463101288,7.148551463101288,0,0.5393590927124023,0.42128610610961914,SAO MATEUS
Pacote_21,SAO MATEUS,tt_pct21.0_h_4406400,7.148551463101288,7.148551463101288,0,0.5269238948822021,0.4222681522369385,SAO MATEUS
Pacote_21,SAO MATEUS,tt_pct21.0_h_4417200,7.148551463101288,7.148551463101288,0,0.5326189994812012,0.42532992362976074,SAO MATEUS
Pacote_21,SAO MATEUS,tt_pct21.0_h_4431600,7.148551463101288,7.148551463101288,0,0.5323855876922607,0.42489004135131836,SAO MATEUS
Pacote_21,SAO MATEUS,tt_pct21.0_h_4442400,7.148551463101288,7.148551463101288,0,0.527332067489624,0.4315969944000244,SAO MATEUS
Pacote_21,SAO MATEUS,tt_pct21.0_h_4410000,7.148551463101288,7.148551463101288,0,0.5404579639434814,0.42417383193969727,SAO MATEUS
Pacote_21,SAO MATEUS,tt_pct21.0_h_4485600,7.148551463101288,7.148551463101288,0,0.5393118858337402,0.4197089672088623,SAO MATEUS
Pacote_21,SAO MATEUS,tt_pct21.0_h_4435200,7.148551463101288,7.148551463101288,0,0.5173830986022949,0.4223971366882324,SAO MATEUS
Pacote_21,SAO MATEUS,tt_pct21.0_h_4478400,7.148551463101288,7.148551463101288,0,0.5510339736938477,0.42815494537353516,SAO MATEUS
Pacote_21,SAO MATEUS,tt_pct21.0_h_4453200,7.148551463101288,7.148551463101288,0,0.5423932075500488,0.42261624336242676,SAO MATEUS
Pacote_21,SAO MATEUS,tt_pct21.0_h_4482000,7.148551463101288,7.148551463101288,0,0.5430819988250732,0.4280550479888916,SAO MATEUS
Pacote_21,SAO MATEUS,tt_pct21.0_h_4413600,7.148551463101288,7.148551463101288,0,0.5699441432952881,0.42550086975097656,SAO MATEUS
Pacote_22,SAO MATEUS,tt_pct22.0_h_4532400,7.148551463101288,7.148551463101288,0,0.5855910778045654,0.41895198822021484,SAO MATEUS
Pacote_22,SAO MATEUS,tt_pct22.0_h_4514400,7.148551463101288,7.148551463101288,0,0.5638411045074463,0.4194200038909912,SAO MATEUS
Pacote_22,SAO MATEUS,tt_pct22.0_h_4546800,7.148551463101288,7.148551463101288,0,0.5768260955810547,0.41872310638427734,SAO MATEUS
Pacote_22,SAO MATEUS,tt_pct22.0_h_4518000,7.148551463101288,7.148551463101288,0,0.5263271331787109,0.42142415046691895,SAO MATEUS
Pacote_22,SAO MATEUS,tt_pct22.0_h_4528800,7.148551463101288,7.148551463101288,0,0.5213890075683594,0.4185800552368164,SAO MATEUS
