Pacote,Subprefeitura,coluna,tt_chuva,tt_seco_mod,Viagens excluidas,tempo_execucao_chuva,tempo_execucao_mod,Subprefeitura
Pacote_11,SAO MATEUS,tt_pct11.0_h_3571200,7.2401045667659085,7.148551463101288,0,0.5185611248016357,0.4089021682739258,SAO MATEUS
Pacote_11,SAO MATEUS,tt_pct11.0_h_3589200,7.503351312085357,7.148551463101288,0,0.5218508243560791,0.41016602516174316,SAO MATEUS
Pacote_11,SAO MATEUS,tt_pct11.0_h_3607200,7.880424037440329,7.148551463101288,0,0.46012306213378906,0.4069051742553711,SAO MATEUS
Pacote_11,SAO MATEUS,tt_pct11.0_h_3628800,7.848865743817066,7.148551463101288,0,0.5169448852539062,0.407850980758667,SAO MATEUS
Pacote_11,SAO MATEUS,tt_pct11.0_h_3560400,7.181135984199583,7.148551463101288,0,0.5441608428955078,0.4104487895965576,SAO MATEUS
Pacote_11,SAO MATEUS,tt_pct11.0_h_3574800,7.241021979579908,7.148551463101288,0,0.41912293434143066,0.4158048629760742,SAO MATEUS
Pacote_11,SAO MATEUS,tt_pct11.0_h_3600000,8.07081721369848,7.148551463101288,0,0.55069899559021,0.4091792106628418,SAO MATEUS
Pacote_11,SAO MATEUS,tt_pct11.0_h_3585600,7.330947215668506,7.148551463101288,0,0.48781681060791016,0.40585803985595703,SAO MATEUS
Pacote_11,SAO MATEUS,tt_pct11.0_h_3592800,7.538240424469254,7.148551463101288,0,0.45185089111328125,0.40845799446105957,SAO MATEUS
Pacote_11,SAO MATEUS,tt_pct11.0_h_3556800,7.149291446956634,7.148551463101288,0,0.4860520362854004,0.41135287284851074,SAO MATEUS
Pacote_11,SAO MATEUS,tt_pct11.0_h_3582000,7.248553055577015,7.148551463101288,0,0.5199811458587646,0.4075338840484619,SAO MATEUS
Pacote_11,SAO MATEUS,tt_pct11.0_h_3614400,7.920939973442964,7.148551463101288,0,0.44449806213378906,0.4057462215423584,SAO MATEUS
Pacote_11,SAO MATEUS,tt_pct11.0_h_3546000,7.148551463101288,7.148551463101288,0,0.5434050559997559,0.4075298309326172,SAO MATEUS
Pacote_11,SAO MATEUS,tt_pct11.0_h_3567600,7.240045787752149,7.148551463101288,0,0.4882931709289551,0.4060211181640625,SAO MATEUS
Pacote_11,SAO MATEUS,tt_pct11.0_h_3625200,7.882334545420241,7.148551463101288,0,0.465745210647583,0.4129829406738281,SAO MATEUS
Pacote_11,SAO MATEUS,tt_pct11.0_h_3596400,8.03933644578054,7.148551463101288,0,0.49603772163391113,0.4054379463195801,SAO MATEUS
Pacote_11,SAO MATEUS,tt_pct11.0_h_3553200,7.149115620596668,7.148551463101288,0,0.5605251789093018,0.40737271308898926,SAO MATEUS
Pacote_11,SAO MATEUS,tt_pct11.0_h_3603600,8.034225688653176,7.148551463101288,0,0.4431478977203369,0.411484956741333,SAO MATEUS
Pacote_11,SAO MATEUS,tt_pct11.0_h_3618000,7.85338556475217,7.148551463101288,0,0.5636909008026123,0.40913820266723633,SAO MATEUS
