,Data,Alagamento,Bairro,Tipo,Horário Inicial,Horário Final,Endereço,Sentido,Referência
137,2015-09-11,1,Sé,Inativo Transitável,02:37,07:57,"AV PRES CASTELO BRANCO,", CASTELO B/A SENNA - LOCAL, AV THOMAS EDISON
138,2015-09-11,1,Sé,Inativo Transitável,05:19,13:53,AV RIO BRANCO, AMBOS, ALTURA DO NÚMERO 237
139,2015-09-11,1,Sé,Inativo Transitável,06:39,13:20,"AV DO ESTADO,", SANTANA/IPIRANGA, VD VINTE E CINCO DE MARCO
140,2015-09-11,1,Sé,Inativo Transitável,06:49,15:24,AV CRUZEIRO DO SUL, IPIRANGA/SANTANA, ALTURA DO NÚMERO 400
141,2015-09-11,1,Sé,Inativo Transitável,09:11,09:38,R MARIA PAULA, ÚNICO, ALTURA DO NÚMERO 201
142,2015-09-11,1,Sé,Inativo Transitável,18:29,18:47,"PC DA BANDEIRA,", BAIRRO/CENTRO, R S FRANCISCO
143,2015-09-11,1,Butantã,Inativo Transitável,00:23,00:19,AV MAGALHAES DE CASTRO, LOCAL, ALTURA DO NÚMERO 12000
144,2015-09-11,1,Butantã,Inativo Transitável,17:38,18:43,"AV VITAL BRASIL,", BAIRRO/CENTRO, R CAMARGO
145,2015-09-11,1,Butantã,Inativo Transitável,17:40,19:34,"AV VITAL BRASIL,", BAIRRO/CENTRO, AV ALVARENGA
146,2015-09-11,1,Butantã,Inativo Transitável,17:42,19:34,"AV VITAL BRASIL,", BAIRRO/CENTRO, R PIRAJUSSARA
147,2015-09-11,1,Lapa,Inativo Intransitável,02:12,05:56,"AV MARQ.DE SAO VICENTE,", LAPA/B FUNDA, PC JOSE VIEIRA DE C MESQUITA
148,2015-09-11,1,Lapa,Inativo Transitável,07:24,15:50,AV DIOGENES RIBEIRO DE LIMA, CENTRO/BAIRRO, ALTURA DO NÚMERO 1376
149,2015-09-11,1,Lapa,Inativo Transitável,18:42,21:35,R TURIASSU, UNICO, PC MARREY JUNIOR
150,2015-09-11,1,Aricanduva/ Vila Formosa,Inativo Transitável,19:30,02:19,:30 a 02:19MARGINAL TIETE, CASTELO B/A SENNA - EXP, PTE DR MIGUEL ARRAES
151,2015-09-11,1,Mooca,Inativo Transitável,19:00,02:12,"AV CELSO GARCIA,", CENTRO/BAIRRO, AV ALVARO RAMOS
152,2015-09-11,1,Mooca,Inativo Intransitável,19:22,20:03,R BRESSER, AMBOS - ÚNICA, VD BRESSER
153,2015-09-11,1,Mooca,Inativo Transitável,19:27,02:20,MARGINAL TIETE, CASTELO B/A SENNA - CENTRAL, PTE PRES JANIO QUADROS
154,2015-09-11,1,Santo Amaro,Inativo Transitável,17:42,02:18,"AV NSRA.DO SABARA,", BAIRRO/CENTRO, AV INTERLAGOS
155,2015-09-11,1,Santo Amaro,Inativo Transitável,17:55,02:18,"R MIGUEL YUNES,", INTERLAGOS/MARGINAL, AV INTERLAGOS
156,2015-09-25,1,Butantã,Inativo Transitável,20:30,20:30,a 20:30AV VITAL BRASIL, BAIRRO/CENTRO, PC JORGE DE LIMA
157,2015-09-25,1,Pinheiros,Inativo Transitável,20:27,03:00,AV EUSEBIO MATOSO, CENTRO/BAIRRO, PC JORGE DE LIMA
158,2015-09-25,1,Pinheiros,Inativo Transitável,20:28,14:30,PTE BERNARDO GOLDFARB, CENTRO/BAIRRO, ALTURA DO NÚMERO 529
159,2015-09-25,1,Pinheiros,Inativo Transitável,20:49,09:04,AV DAS NACOES UNIDAS, INTERLAGOS/CASTELO - EXPRESSA, R SUMIDOURO
160,2015-09-25,1,Santo Amaro,Inativo Transitável,13:53,16:08,AV INTERLAGOS, BAIRRO/CENTRO, AV NSRA.DO SABARA
161,2015-09-26,1,Sé,Inativo Transitável,09:22,14:30,R DR BITENCOURT RODRIGUES, CENTRO/BAIRRO, ALTURA DO NÚMERO 21
162,2015-09-26,1,Butantã,Inativo Intransitável,00:10,09:05,AV ENG BILLINGS, CASTELO/INTERLAGOS - ÚNICA, ALTURA DO NÚMERO 61
163,2015-09-26,1,Butantã,Inativo Transitável,14:20,14:37,"PC JORGE DE LIMA,", UNICO, AV VITAL BRASIL
164,2015-09-26,1,Pinheiros,Inativo Transitável,08:49,14:30,AL SANTOS, UNICO, ALTURA DO NÚMERO 1496
165,2015-09-26,1,Pinheiros,Inativo Transitável,09:56,14:33,AV DR ARNALDO, CONSOLACAO/SUMARE, ALTURA DO NÚMERO 165
166,2015-09-26,1,Pinheiros,Inativo Transitável,20:28,14:30,PTE BERNARDO GOLDFARB, CENTRO/BAIRRO, ALTURA DO NÚMERO 529
167,2015-09-26,1,Pinheiros,Inativo Transitável,20:49,09:04,AV DAS NACOES UNIDAS, INTERLAGOS/CASTELO - EXPRESSA, R SUMIDOURO
168,2015-09-27,1,Sé,Inativo Transitável,22:10,09:40,AV SANTOS DUMONT, AER/ST, ALTURA DO NÚMERO 700
169,2015-09-27,1,Lapa,Inativo Intransitável,19:44,13:12,R SEN JOAQUIM RIBEIRO DO VALLE, UNICO, ALTURA DO N. 151
170,2015-09-27,1,Santo Amaro,Inativo Transitável,20:55,12:00,AV ENG LUIZ CARLOS BERRINI, MORUMBI/BANDEIRANTES, R KANSAS
171,2015-09-28,1,Freguesia do Ó,Inativo Transitável,05:51,11:59,R MAEST GABRIEL MIGLIORI, UNICO, R FRANCISCO RODRIGUES NUNES
172,2015-09-28,1,Freguesia do Ó,Inativo Transitável,06:46,11:59,R MAEST GABRIEL MIGLIORI, UNICO, ALTURA DO N. 559
173,2015-09-28,1,Vila Maria/ Vila Guilherme,Inativo Transitável,05:51,09:19,AV MORVAN DIAS DE FIGUEIREDO, AS/CB - LOCAL, R MIGUEL MENTEM
174,2015-09-28,1,Sé,Inativo Intransitável,02:37,06:32,"AV SANTOS DUMONT, 596", AER/ST, AV DO ESTADO
175,2015-09-28,1,Sé,Inativo Transitável,06:02,11:56,AV CRUZEIRO DO SUL, ST/IP, R TAPAJOS
176,2015-09-28,1,Sé,Inativo Transitável,06:13,11:57,AV CRUZEIRO DO SUL, IP/ST, ALTURA DO N. 400
177,2015-09-28,1,Sé,Inativo Transitável,06:20,11:56,AV CRUZEIRO DO SUL, IP/ST, ALTURA DO N. 548
178,2015-09-28,1,Sé,Inativo Transitável,06:41,11:56,AV TIRADENTES, AER/ST, AV DO ESTADO
179,2015-09-28,1,Sé,Inativo Intransitável,06:41,06:50,AV SANTOS DUMONT, C/B, R GUAPORE
180,2015-09-28,1,Sé,Inativo Transitável,06:50,11:57,AV RIO BRANCO, B/C, AV IPIRANGA
181,2015-09-28,1,Lapa,Inativo Intransitável,02:41,06:09,R TURIASSU, UNICO, R CAYOWAA
182,2015-09-28,1,Pinheiros,Inativo Transitável,01:27,02:17,AV DAS NACOES UNIDAS, INT/CB - LOCAL, R OLIVIA FEDER
183,2015-09-28,1,Santo Amaro,Inativo Intransitável,04:08,06:56,MARGINAL PINHEIROS, INT/CB - EXP, PTE ENG ARY TORRES
184,2015-09-30,1,Mooca,Inativo Transitável,20:03,05:41,AV SALIM FARAH MALUF, MARGINAL/V PRUDENTE - EXPRESSA, ALTURA DO NÚMERO 2000
