,Data,Alagamento,Bairro,Tipo,Horário Inicial,Horário Final,Endereço,Sentido,Referência
0,2019-07-04,1,Casa Verde,Inativo Transitável,06:32,09:25,MARGINAL TIETE ASCB EXPRESSA (CASA VERDE), A SENNA/CASTELO B - EXPRESSA, PTE DO LIMÃO-ADHEMAR F. DA SILVA
1,2019-07-04,1,Casa Verde,Inativo Transitável,07:51,08:13,AV. INAJAR DE SOUZA, LAPA/FREGUESIA, R. EDMUNDO KRUG
2,2019-07-04,1,Vila Maria/ Vila Guilherme,Inativo Transitável,06:51,22:51,a 22:51AV. MORVAN DIAS DE FIGUEIREDO (PENHA), A SENNA/CASTELO B - LOCAL, PTE DA VILA GUILHERME C W O BAUMGART
3,2019-07-04,1,Sé,Inativo Transitável,06:18,10:34,CV. TREVO DE TRINTA E DOIS (CEBOLÃO), TIETE/PINHEIROS - CENTRAL, MARGINAL PINHEIROS
4,2019-07-04,1,Sé,Inativo Transitável,08:24,08:34,AV. DO ESTADO (BOM RETIRO), SANTANA/IPIRANGA, ALTURA DO NÚMERO 1902
5,2019-07-04,1,Sé,Inativo Transitável,14:55,15:06,AV. RIO BRANCO (REPUBLICA), BAIRRO/CENTRO, AV DUQ DE CAXIAS
6,2019-07-04,1,Sé,Inativo Transitável,15:01,15:05,AV. SEN QUEIROS (REPUBLICA), BAIRRO/CENTRO - DIREITA, R FLORENCIO DE ABREU
7,2019-07-04,1,Sé,Inativo Transitável,16:13,16:28,R. VINTE E CINCO DE MARCO, UNICO, ALTURA DO NÚMERO 595
8,2019-07-04,1,Sé,Inativo Transitável,16:17,16:26,R. VINTE E CINCO DE MARCO, UNICO, ALTURA DO NÚMERO 205
9,2019-07-04,1,Sé,Inativo Transitável,17:22,19:36,AV. MERCURIO, AMBOS, PC. S. VITO
10,2019-07-04,1,Sé,Inativo Transitável,22:19,22:53,AV. PRES CASTELO BRANCO (BARRA FUNDA), CASTELO B/A SENNA - CENTRAL, PTE DAS BANDEIRAS SEN ROMEU TUMA
11,2019-07-04,1,Sé,Inativo Transitável,23:41,08:09,AV. MERCURIO, UNICO, PC S VITO
