Pacote,Subprefeitura,coluna,tt_chuva,tt_seco_mod,Viagens excluidas,tempo_execucao_chuva,tempo_execucao_mod,Subprefeitura
Pacote_36,SAO MATEUS,tt_pct36.0_h_5832000,7.148551463101288,7.148551463101288,0,0.5864710807800293,0.41457104682922363,SAO MATEUS
Pacote_36,SAO MATEUS,tt_pct36.0_h_5864400,7.852459662746422,7.148551463101288,0,0.5236411094665527,0.41779208183288574,SAO MATEUS
Pacote_36,SAO MATEUS,tt_pct36.0_h_5868000,7.849348052727799,7.148551463101288,0,0.6489300727844238,0.4157381057739258,SAO MATEUS
Pacote_36,SAO MATEUS,tt_pct36.0_h_5860800,7.818878437712928,7.148551463101288,0,0.6303739547729492,0.418673038482666,SAO MATEUS
Pacote_36,SAO MATEUS,tt_pct36.0_h_5850000,7.963128377278282,7.148551463101288,0,0.644406795501709,0.422943115234375,SAO MATEUS
Pacote_36,SAO MATEUS,tt_pct36.0_h_5857200,7.837855128697524,7.148551463101288,0,0.664330005645752,0.43131113052368164,SAO MATEUS
Pacote_36,SAO MATEUS,tt_pct36.0_h_5853600,7.9581039284383905,7.148551463101288,0,0.6822450160980225,0.4229109287261963,SAO MATEUS
Pacote_36,SAO MATEUS,tt_pct36.0_h_5846400,7.591098168045261,7.148551463101288,0,0.6506171226501465,0.41846203804016113,SAO MATEUS
Pacote_36,SAO MATEUS,tt_pct36.0_h_5835600,7.152548084196381,7.148551463101288,0,0.6162760257720947,0.42113304138183594,SAO MATEUS
Pacote_36,SAO MATEUS,tt_pct36.0_h_5839200,7.299717369157019,7.148551463101288,0,0.6611888408660889,0.4179098606109619,SAO MATEUS
Pacote_36,SAO MATEUS,tt_pct36.0_h_5842800,7.512661351583176,7.148551463101288,0,0.5930459499359131,0.4250218868255615,SAO MATEUS
Pacote_37,SAO MATEUS,tt_pct37.0_h_241200,7.789506507407206,7.148551463101288,0,0.6955161094665527,0.43461108207702637,SAO MATEUS
Pacote_37,SAO MATEUS,tt_pct37.0_h_252000,7.9128376461528624,7.148551463101288,0,0.7690482139587402,0.4139070510864258,SAO MATEUS
Pacote_37,SAO MATEUS,tt_pct37.0_h_259200,7.913156920492643,7.148551463101288,0,0.6746840476989746,0.41254091262817383,SAO MATEUS
Pacote_37,SAO MATEUS,tt_pct37.0_h_223200,7.148551463101288,7.148551463101288,0,0.6929769515991211,0.4200167655944824,SAO MATEUS
Pacote_37,SAO MATEUS,tt_pct37.0_h_237600,7.821910714598297,7.148551463101288,0,0.713346004486084,0.4177088737487793,SAO MATEUS
Pacote_37,SAO MATEUS,tt_pct37.0_h_230400,7.7072876023945955,7.148551463101288,0,0.6583278179168701,0.4144279956817627,SAO MATEUS
Pacote_37,SAO MATEUS,tt_pct37.0_h_262800,7.9063475001495265,7.148551463101288,0,0.7026588916778564,0.41219305992126465,SAO MATEUS
Pacote_37,SAO MATEUS,tt_pct37.0_h_244800,8.027094244943317,7.148551463101288,0,0.6492891311645508,0.41475605964660645,SAO MATEUS
Pacote_37,SAO MATEUS,tt_pct37.0_h_255600,7.838416225522849,7.148551463101288,0,0.6739258766174316,0.4145548343658447,SAO MATEUS
Pacote_37,SAO MATEUS,tt_pct37.0_h_234000,7.902354482578252,7.148551463101288,0,0.6239719390869141,0.41426587104797363,SAO MATEUS
