,Data,Alagamento,Bairro,Tipo,Horário Inicial,Horário Final,Endereço,Sentido,Referência
0,2024-04-08,1,Aricanduva/ Vila Formosa,Inativo Transitável,17:33,20:53,AV DR EDUARDO COTCHING, NAO INFORMADO, R APIO CLAUDIO
1,2024-04-08,1,Itaquera,Inativo Intransitável,20:34,21:33,PS SEM DENOMINACAO, UNICO, R RAINHA-DA-NOITE
2,2024-04-08,1,Penha,Inativo Transitável,17:25,17:27,R DR LUIZ AYRES, BAIRRO/CENTRO, R GALILEU MENON
3,2024-04-17,1,Itaquera,Inativo Intransitável,07:27,07:41,R FORNO D'AGUA, CENTRO/BAIRRO, R RIO SAO FRANCISCO DO MOGIANO
4,2024-04-17,1,Mooca,Inativo Transitável,07:20,12:43,AV ALCANTARA MACHADO, LAPA/PENHA, VD DO RIO TAMANDUATEI
5,2024-05-27,1,Santana,Inativo Transitável,02:55,11:53,AV SANTOS DUMONT, CENTRO/BAIRRO, AV ASSIS CHATEAUBRIAND
6,2024-05-27,1,Sé,Inativo Intransitável,04:40,15:16,AV RIO BRANCO, BAIRRO/CENTRO, AV DUQ.DE CAXIAS
7,2024-05-27,1,Sé,Inativo Transitável,06:25,12:11,VEL PRES JOAO GOULART, LAPA/PENHA, AV PACAEMBU
8,2024-05-27,1,Sé,Inativo Intransitável,06:41,15:18,R DOM RODO, AMBOS, R GUAPORE
9,2024-05-27,1,Sé,Inativo Intransitável,06:52,15:17,AV MERCURIO, UNICO, PC S VITO
10,2024-05-27,1,Sé,Inativo Intransitável,07:04,13:24,R DOS GUSMOES, BAIRRO/CENTRO, R VITORIA (REPUBLICA)
11,2024-05-27,1,Sé,Inativo Intransitável,07:04,15:16,R GAL OSORIO, BAIRRO/CENTRO, R DOS GUSMOES
12,2024-05-27,1,Sé,Inativo Intransitável,07:04,15:16,AV RIO BRANCO, BAIRRO/CENTRO, R GAL OSORIO
13,2024-05-27,1,Butantã,Inativo Intransitável,03:14,03:43,AV ASSIS CHATEAUBRIAND, CENTRO/BAIRRO, AV SANTOS DUMONT
14,2024-05-27,1,Ermelino Matarazzo,Inativo Transitável,12:20,16:52,AV PARANAGUA, CENTRO/BAIRRO, R SAMPEI SATO
15,2024-05-27,1,Itaquera,Inativo Intransitável,04:47,09:28,AV MUSGO-DE-FLOR, UNICO, R RAINHA-DA-NOITE
16,2024-05-27,1,Itaquera,Inativo Intransitável,07:03,10:49,AV MUSGO-DE-FLOR, UNICO, R JATAIRANA
17,2024-05-27,1,Itaquera,Inativo Transitável,08:24,10:48,AV ITAQUERA, BAIRRO/CENTRO, R CAMPINAS DO PIAUI
18,2024-05-27,1,Itaquera,Inativo Transitável,08:35,10:03,R CASTELO DO PIAUI, UNICO, AV ITAQUERA
19,2024-05-27,1,São Miguel Paulista,Inativo Intransitável,07:18,07:51,AV PIRES DO RIO, CENTRO/BAIRRO, R MUNGUBEIRA
20,2024-05-27,1,São Mateus,Inativo Transitável,08:06,10:49,AV JACU PESSEGO N TRABALHADORES, MAUA/A SENNA, AV RAGUEB CHOHFI
21,2024-05-27,1,Vila Mariana,Inativo Transitável,05:20,05:40,AV VINTE E TRES DE MAIO, SANTANA/AEROPORTO, CV JOAO JORGE SAAD
