Pacote,Subprefeitura,coluna,tt_chuva,tt_seco_mod,Viagens excluidas,tempo_execucao_chuva,tempo_execucao_mod,Subprefeitura
Pacote_51,SAO MATEUS,tt_pct51.0_h_2390400,7.59090443447,7.148551463101288,0,0.5766270160675049,0.4200470447540283,SAO MATEUS
Pacote_51,SAO MATEUS,tt_pct51.0_h_2383200,7.148551463101288,7.148551463101288,0,0.592628002166748,0.4247472286224365,SAO MATEUS
Pacote_51,SAO MATEUS,tt_pct51.0_h_2404800,7.940033623378563,7.148551463101288,0,0.6400446891784668,0.4208831787109375,SAO MATEUS
Pacote_51,SAO MATEUS,tt_pct51.0_h_2394000,8.26502634277933,7.148551463101288,0,0.6923058032989502,0.42873716354370117,SAO MATEUS
Pacote_51,SAO MATEUS,tt_pct51.0_h_2408400,7.896514760867387,7.148551463101288,0,0.6694118976593018,0.44443178176879883,SAO MATEUS
Pacote_51,SAO MATEUS,tt_pct51.0_h_2412000,7.899603732582658,7.148551463101288,0,0.7030799388885498,0.4228479862213135,SAO MATEUS
Pacote_51,SAO MATEUS,tt_pct51.0_h_2401200,8.062479506469836,7.148551463101288,0,0.6783440113067627,0.43082499504089355,SAO MATEUS
Pacote_51,SAO MATEUS,tt_pct51.0_h_2386800,7.3073621064530245,7.148551463101288,0,0.6124300956726074,0.4245419502258301,SAO MATEUS
Pacote_51,SAO MATEUS,tt_pct51.0_h_2397600,8.125731640257758,7.148551463101288,0,0.7253549098968506,0.4231271743774414,SAO MATEUS
Pacote_52,SAO MATEUS,tt_pct52.0_h_2473200,8.19444463799953,7.148551463101288,0,0.7683830261230469,0.41572093963623047,SAO MATEUS
Pacote_52,SAO MATEUS,tt_pct52.0_h_2480400,8.3604568778613,7.148551463101288,0,0.6528031826019287,0.4159224033355713,SAO MATEUS
Pacote_52,SAO MATEUS,tt_pct52.0_h_2476800,8.023159274152073,7.148551463101288,0,0.5871880054473877,0.4171738624572754,SAO MATEUS
Pacote_52,SAO MATEUS,tt_pct52.0_h_2505600,7.970328259359766,7.148551463101288,0,0.6242518424987793,0.42029523849487305,SAO MATEUS
Pacote_52,SAO MATEUS,tt_pct52.0_h_2498400,8.011203817027226,7.148551463101288,0,0.7068841457366943,0.41826295852661133,SAO MATEUS
Pacote_52,SAO MATEUS,tt_pct52.0_h_2494800,8.054418944101512,7.148551463101288,0,0.7013030052185059,0.43220996856689453,SAO MATEUS
Pacote_52,SAO MATEUS,tt_pct52.0_h_2502000,7.969061361126872,7.148551463101288,0,0.6422972679138184,0.4160728454589844,SAO MATEUS
Pacote_52,SAO MATEUS,tt_pct52.0_h_2487600,8.53485885626528,7.148551463101288,0,0.6943962574005127,0.4195520877838135,SAO MATEUS
Pacote_52,SAO MATEUS,tt_pct52.0_h_2466000,7.148551463101288,7.148551463101288,0,0.6035120487213135,0.4200859069824219,SAO MATEUS
Pacote_52,SAO MATEUS,tt_pct52.0_h_2484000,8.039303704227317,7.148551463101288,0,0.6366267204284668,0.4172530174255371,SAO MATEUS
Pacote_52,SAO MATEUS,tt_pct52.0_h_2469600,7.31088542837066,7.148551463101288,0,0.5985500812530518,0.4189319610595703,SAO MATEUS
Pacote_52,SAO MATEUS,tt_pct52.0_h_2491200,8.111256371534076,7.148551463101288,0,0.6742196083068848,0.41521215438842773,SAO MATEUS
Pacote_53,SAO MATEUS,tt_pct53.0_h_2541600,7.14859631213064,7.148551463101288,0,0.6141190528869629,0.421309232711792,SAO MATEUS
Pacote_53,SAO MATEUS,tt_pct53.0_h_2566800,8.457993777733256,7.148551463101288,0,0.6999490261077881,0.42073583602905273,SAO MATEUS
Pacote_53,SAO MATEUS,tt_pct53.0_h_2545200,7.278125476728343,7.148551463101288,0,0.6149837970733643,0.4186739921569824,SAO MATEUS
Pacote_53,SAO MATEUS,tt_pct53.0_h_2577600,8.468695131644624,7.148551463101288,0,0.6952400207519531,0.4247622489929199,SAO MATEUS
Pacote_53,SAO MATEUS,tt_pct53.0_h_2574000,8.483023719657657,7.148551463101288,0,0.7153818607330322,0.4159538745880127,SAO MATEUS
Pacote_53,SAO MATEUS,tt_pct53.0_h_2552400,7.965053986157977,7.148551463101288,0,0.6687459945678711,0.4162921905517578,SAO MATEUS
Pacote_53,SAO MATEUS,tt_pct53.0_h_2516400,7.148551463101288,7.148551463101288,0,0.6365587711334229,0.41700077056884766,SAO MATEUS
Pacote_53,SAO MATEUS,tt_pct53.0_h_2538000,7.148551463101288,7.148551463101288,0,0.662419319152832,0.419111967086792,SAO MATEUS
Pacote_53,SAO MATEUS,tt_pct53.0_h_2584800,8.083697921257833,7.148551463101288,0,0.6122608184814453,0.41439318656921387,SAO MATEUS
Pacote_53,SAO MATEUS,tt_pct53.0_h_2523600,7.148551463101288,7.148551463101288,0,0.635286808013916,0.4177868366241455,SAO MATEUS
Pacote_53,SAO MATEUS,tt_pct53.0_h_2563200,8.49820330423382,7.148551463101288,0,0.5863418579101562,0.41715097427368164,SAO MATEUS
Pacote_53,SAO MATEUS,tt_pct53.0_h_2505600,7.148551463101288,7.148551463101288,0,0.6138420104980469,0.4175417423248291,SAO MATEUS
Pacote_53,SAO MATEUS,tt_pct53.0_h_2520000,7.148551463101288,7.148551463101288,0,0.6024560928344727,0.4213731288909912,SAO MATEUS
Pacote_53,SAO MATEUS,tt_pct53.0_h_2570400,8.38726064771307,7.148551463101288,0,0.6255810260772705,0.41884303092956543,SAO MATEUS
Pacote_53,SAO MATEUS,tt_pct53.0_h_2588400,7.964738466454516,7.148551463101288,0,0.6944530010223389,0.4178307056427002,SAO MATEUS
Pacote_53,SAO MATEUS,tt_pct53.0_h_2512800,7.148551463101288,7.148551463101288,0,0.6411471366882324,0.4278688430786133,SAO MATEUS
Pacote_53,SAO MATEUS,tt_pct53.0_h_2509200,7.148551463101288,7.148551463101288,0,0.6041617393493652,0.41800713539123535,SAO MATEUS
Pacote_53,SAO MATEUS,tt_pct53.0_h_2548800,7.528022815452682,7.148551463101288,0,0.5570359230041504,0.42046689987182617,SAO MATEUS
Pacote_53,SAO MATEUS,tt_pct53.0_h_2530800,7.148551463101288,7.148551463101288,0,0.6124000549316406,0.41959595680236816,SAO MATEUS
Pacote_53,SAO MATEUS,tt_pct53.0_h_2534400,7.148551463101288,7.148551463101288,0,0.6415128707885742,0.4177112579345703,SAO MATEUS
Pacote_53,SAO MATEUS,tt_pct53.0_h_2556000,8.41958435440148,7.148551463101288,0,0.7049260139465332,0.4174318313598633,SAO MATEUS
Pacote_53,SAO MATEUS,tt_pct53.0_h_2559600,8.378590054756035,7.148551463101288,0,0.6677019596099854,0.4220597743988037,SAO MATEUS
Pacote_53,SAO MATEUS,tt_pct53.0_h_2581200,8.141960935706868,7.148551463101288,0,0.6659479141235352,0.4220428466796875,SAO MATEUS
Pacote_53,SAO MATEUS,tt_pct53.0_h_2592000,7.942047107844393,7.148551463101288,0,0.5807929039001465,0.41998291015625,SAO MATEUS
Pacote_53,SAO MATEUS,tt_pct53.0_h_2527200,7.148551463101288,7.148551463101288,0,0.6533749103546143,0.4209890365600586,SAO MATEUS
Pacote_54,SAO MATEUS,tt_pct54.0_h_2653200,8.313589507372942,7.148551463101288,0,0.58992600440979,0.42767906188964844,SAO MATEUS
Pacote_54,SAO MATEUS,tt_pct54.0_h_2678400,8.01012858319128,7.148551463101288,0,0.666489839553833,0.42004990577697754,SAO MATEUS
Pacote_54,SAO MATEUS,tt_pct54.0_h_2664000,8.002901221720077,7.148551463101288,0,0.683786153793335,0.4199333190917969,SAO MATEUS
Pacote_54,SAO MATEUS,tt_pct54.0_h_2671200,8.026940733913603,7.148551463101288,0,0.6402761936187744,0.42107582092285156,SAO MATEUS
Pacote_54,SAO MATEUS,tt_pct54.0_h_2642400,7.148551463101288,7.148551463101288,0,0.6210620403289795,0.42253804206848145,SAO MATEUS
Pacote_54,SAO MATEUS,tt_pct54.0_h_2656800,8.05350414316293,7.148551463101288,0,0.6863200664520264,0.41812801361083984,SAO MATEUS
Pacote_54,SAO MATEUS,tt_pct54.0_h_2682000,7.96986701777546,7.148551463101288,0,0.7024776935577393,0.41986680030822754,SAO MATEUS
Pacote_54,SAO MATEUS,tt_pct54.0_h_2667600,8.066365876613961,7.148551463101288,0,0.6470139026641846,0.4182319641113281,SAO MATEUS
Pacote_54,SAO MATEUS,tt_pct54.0_h_2674800,7.911233540990851,7.148551463101288,0,0.6795690059661865,0.4178500175476074,SAO MATEUS
Pacote_54,SAO MATEUS,tt_pct54.0_h_2660400,8.001835269977319,7.148551463101288,0,0.6965749263763428,0.4219660758972168,SAO MATEUS
Pacote_54,SAO MATEUS,tt_pct54.0_h_2649600,8.094199122416168,7.148551463101288,0,0.6904098987579346,0.4318099021911621,SAO MATEUS
Pacote_54,SAO MATEUS,tt_pct54.0_h_2685600,7.987437405786723,7.148551463101288,0,0.7011127471923828,0.41851282119750977,SAO MATEUS
Pacote_54,SAO MATEUS,tt_pct54.0_h_2646000,7.354702177157303,7.148551463101288,0,0.6569068431854248,0.42006611824035645,SAO MATEUS
Pacote_55,SAO MATEUS,tt_pct55.0_h_6030000,8.112694649914898,7.148551463101288,0,0.7109990119934082,0.41727590560913086,SAO MATEUS
Pacote_55,SAO MATEUS,tt_pct55.0_h_6015600,7.1496645582595795,7.148551463101288,0,0.6862757205963135,0.4230020046234131,SAO MATEUS
