,Data,Alagamento,Bairro,Tipo,Horário Inicial,Horário Final,Endereço,Sentido,Referência
0,2024-07-09,1,Pinheiros,Inativo Transitável,17:27,21:14,AL SANTOS, UNICO, R PAMPLONA
1,2024-07-09,1,Pinheiros,Inativo Transitável,17:29,21:14,AL CAMPINAS, UNICO, AL JOAQUIM EUGENIO DE LIMA
2,2024-07-09,1,Itaquera,Inativo Transitável,10:55,21:14,CV ARIETA CALFAT KHOURY FARAH, CENTRO/BAIRRO, AV JEAN KHOURY FARAH
3,2024-07-09,1,Campo Limpo,Inativo Transitável,22:00,22:41,R ALVES DOS SANTOS, NAO INFORMADO, R PROF INDALECIO DE MELO
4,2024-07-10,1,Santana,Inativo Transitável,06:54,06:58,PTE DAS BANDEIRAS SEN ROMEU TUMA, CENTRO/BAIRRO, AV SANTOS DUMONT
5,2024-07-10,1,Sé,Inativo Intransitável,01:22,03:57,AV DO ESTADO, IPIRANGA/SANTANA, R MAUA
6,2024-07-10,1,Sé,Inativo Intransitável,01:29,02:34,PTE DO RIO TAMANDUATEI, IPIRANGA/SANTANA, R S CAETANO (BOM RETIRO)
7,2024-07-10,1,Sé,Inativo Intransitável,04:58,05:41,AV RIO BRANCO, BAIRRO/CENTRO, AV DUQ.DE CAXIAS
8,2024-07-10,1,Sé,Inativo Intransitável,05:01,05:18,AV MERCURIO, UNICO, AV DO ESTADO
9,2024-07-10,1,Sé,Inativo Intransitável,06:59,07:01,AV MERCURIO, UNICO, PC S VITO
10,2024-07-10,1,Pinheiros,Inativo Transitável,04:29,16:37,AV DAS NACOES UNIDAS, INTERLAGOS/CASTELO, R OLIVIA FEDER
11,2024-09-16,1,Sé,Inativo Intransitável,08:36,08:39,R IGUACU (BOM RETIRO), IPIRANGA/SANTANA, R MANUEL ANTONIO DE ALMEIDA
12,2024-09-16,1,Pinheiros,Inativo Transitável,07:22,08:08,:08AL SANTOS, UNICO, R PEIXOTO GOMIDE
13,2024-09-16,1,Pinheiros,Inativo Intransitável,08:15,08:43,AL CAMPINAS, UNICO, AL JOAQUIM EUGENIO DE LIMA
14,2024-09-16,1,Itaquera,Inativo Transitável,09:45,11:35,AV JOSE PINHEIRO BORGES, BAIRRO/CENTRO, VD PREF JOSE CARLOS DE F. FERRAZ
