,Data,Alagamento,Bairro,Tipo,Horário Inicial,Horário Final,Endereço,Sentido,Referência
0,2019-04-06,1,Sé,Inativo Transitável,14:39,16:09,AV. RIO BRANCO (REPUBLICA), BAIRRO/CENTRO - ÚNICA, R GAL OSORIO / R AURORA
1,2019-04-06,1,Sé,Inativo Transitável,14:45,16:08,AV. RIO BRANCO (REPUBLICA), BAIRRO/CENTRO - ÚNICA, AV DUQ DE CAXIAS
2,2019-04-06,1,Lapa,Inativo Intransitável,15:08,16:00,R. JEROAQUARA (LAPA), UNICO - ÚNICA, R CORIOLANO / R FAUSTOLO
3,2019-04-06,1,Lapa,Inativo Intransitável,15:11,16:15,:11 a 16:15R. GUAICURUS (LAPA), UNICO - ÚNICA, PÇA MELVIN JONES
4,2019-04-06,1,Lapa,Inativo Intransitável,15:16,15:55,AV. POMPEIA (BARRA FUNDA), AMBOS - ÚNICA, R PALESTRA ITALIA / R VENANCIO AIRES
5,2019-04-06,1,Lapa,Inativo Transitável,15:18,15:56,AV. MARQ. DE. SAO VICENTE, AMBOS, PC. PASCOAL MARTINS
6,2019-04-06,1,Lapa,Inativo Intransitável,15:30,15:45,AV. DAS. NACOES UNIDAS, INTERLAGOS/CASTELO, PTE. JAGUARE-HIRANT SANAZAR
7,2019-04-06,1,Lapa,Inativo Transitável,16:11,17:51,MARGINAL PINHEIROS CBINT (BUTANTA), CASTELO/INTERLAGOS - ÚNICA, PTE JAGUARE-HIRANT SANAZAR
8,2019-04-06,1,Pinheiros,Inativo Transitável,15:15,17:31,AV. DAS NACOES UNIDAS (ALTO DE PINHEIROS), INTERLAGOS/CASTELO - LOCAL, AV PRES JUSCELINO KUBITSCHEK
9,2019-04-06,1,Pinheiros,Inativo Transitável,15:17,17:29,AV. DAS NACOES UNIDAS (ALTO DE PINHEIROS), INTERLAGOS/CASTELO - LOCAL, R OLIVIA FEDER
10,2019-04-06,1,Aricanduva/ Vila Formosa,Inativo Intransitável,14:56,16:02,AV. ARICANDUVA (ARICANDUVA), ITAQUERA/MARGINAL - EXPRESSA, R BAQUIA
11,2019-04-06,1,Aricanduva/ Vila Formosa,Inativo Transitável,14:56,16:02,AV. ARICANDUVA (ARICANDUVA), ITAQUERA/MARGINAL - EXPRESSA, R BAQUIA
12,2019-04-06,1,Aricanduva/ Vila Formosa,Inativo Intransitável,15:06,15:29,AV. ARICANDUVA (ARICANDUVA), MARGINAL/ITAQUERA - AMBAS, AV ITAQUERA
13,2019-04-06,1,Aricanduva/ Vila Formosa,Inativo Intransitável,15:16,16:30,R. MANILHA (CARRAO), AMBOS, R GANGES
14,2019-04-06,1,Mooca,Inativo Transitável,14:20,18:08,AV. SALIM FARAH MALUF, MARGINAL/V PRUDENTE - EXPRESSA, R. DEMETRIO RIBEIRO
15,2019-04-06,1,Vila Prudente,Inativo Transitável,15:13,15:48,AV. PROF LUIZ IGNACIO ANHAIA MELLO (SAO LUCAS), AMBOS - ÚNICA, PC RUY ROXO
16,2019-04-06,1,Vila Mariana,Inativo Intransitável,14:49,16:28,AV. VINTE E TRES DE MAIO (LIBERDADE), AMBOS, VD GAL EUCLIDES DE FIGUEIREDO
17,2019-04-06,1,Vila Mariana,Inativo Transitável,14:57,16:12,R. SENA MADUREIRA (MOEMA), AMBOS - ÚNICA, AV PROF ASCENDINO REIS
18,2019-04-06,1,Vila Mariana,Inativo Transitável,14:57,16:12,R. SENA MADUREIRA (MOEMA), AMBOS - ÚNICA, AV PROF ASCENDINO REIS
19,2019-04-06,1,Vila Mariana,Inativo Transitável,16:01,19:10,AV. ANTONIO J. DE MOURA ANDRADE, IBIRAPUERA/MARGINAL, ALTURA DO NÚMERO 513
20,2019-04-06,1,Vila Mariana,Inativo Transitável,17:11,22:13,CV. TRIBUNAL DE JUSTICA DO E. SP (ITAIM BIBI), IBIRAPUERA/MARGINAL, ALTURA DO NÚMERO 0
21,2019-04-07,1,Jaçanã/ Tremembé,Inativo Intransitável,23:46,02:01,TRAV. FOZ DO TEJO, ÚNICO, TODA EXTENSÃO
22,2019-04-07,1,Sé,Inativo Transitável,23:46,02:01,CV. TREVO DE TRINTA E DOIS (CEBOLAO), TIETE/PINHEIROS - EXP, MARGINAL PINHEIROS CBINT
23,2019-04-07,1,Lapa,Inativo Transitável,22:36,02:01,MARGINAL TIETE, A SENNA/CASTELO B - EXPRESSA, PTE DOS REMEDIOS-CARMEN F. NEVES
24,2019-04-07,1,Lapa,Inativo Transitável,22:38,01:40,AV. OTAVIANO ALVES DE LIMA (CASA VERDE), A SENNA/CASTELO B - LOCAL, PTE ATTILIO FONTANA
25,2019-04-07,1,Lapa,Inativo Transitável,23:30,23:37,PC. DR. PEDRO CORAZZA, BAIRRO/CENTRO, AV. COMEN. MARTINELLI
26,2019-04-07,1,Mooca,Inativo Transitável,22:21,02:02,:02MARGINAL TIETE, CASTELO B/A SENNA - CENTRAL, PTE PRES JANIO QUADROS
27,2019-04-08,1,Casa Verde,Inativo Transitável,17:46,18:38,MARGINAL TIETE ASCB EXPRESSA (CASA VERDE), A SENNA/CASTELO B - EXPRESSA, PTE DO LIMAO-ADHEMAR F. DA SILVA
28,2019-04-08,1,Casa Verde,Inativo Transitável,17:58,18:00,AV. INAJAR DE SOUZA, LAPA/FREGUESIA - NÃO INFORMADA, R. EDMUNDO KRUG
29,2019-04-08,1,Sé,Inativo Transitável,14:34,14:35,AV. RIO BRANCO, BAIRRO/CENTRO - ÚNICA, ALTURA DO NÚMERO 633
30,2019-04-08,1,Sé,Inativo Transitável,14:37,16:06,AV. RIO BRANCO, BAIRRO/CENTRO - NÃO INFORMADA, ALTURA DO NÚMERO 547
31,2019-04-08,1,Sé,Inativo Transitável,17:52,19:07,AV. RIO BRANCO, BAIRRO/CENTRO - ÚNICA, ALTURA DO NÚMERO 313
32,2019-04-08,1,Pinheiros,Inativo Transitável,17:56,18:46,AV. DAS. NACOES UNIDAS, INTERLAGOS/CASTELO - LOCAL, R. OLIVIA FEDER
33,2019-04-08,1,Mooca,Inativo Transitável,12:30,12:28,AV. CELSO GARCIA, CENTRO/BAIRRO, ALTURA DO NÚMERO 3165
34,2019-04-08,1,Mooca,Inativo Transitável,18:06,18:44,AV. RANGEL PESTANA, CENTRO/BAIRRO, R. GOMES CARDIM
35,2019-04-08,1,Mooca,Inativo Transitável,18:10,18:44,AV. CELSO GARCIA, CENTRO/BAIRRO, R. SALDANHA MARINHO
36,2019-04-08,1,Mooca,Inativo Transitável,18:10,18:44,AV. CELSO GARCIA, CENTRO/BAIRRO, R. DR. COSTA VALENTE
37,2019-04-08,1,Vila Prudente,Inativo Transitável,18:22,18:24,R. COSTA BARROS (SAO LUCAS), CENTRO/BAIRRO, R BARBEIRO DE SEVILHA
38,2019-04-08,1,Vila Prudente,Inativo Transitável,18:22,20:10,R. COSTA BARROS, AMBOS, R. BARBEIRO DE SEVILHA
39,2019-04-08,1,M'Boi Mirim,Inativo Transitável,18:58,20:20,:20PC. ROBERTO GOMES PEDROSA, BAIRRO/CENTRO, AV. PDE. LEBRET #NVAL SO
40,2019-04-09,1,Casa Verde,Inativo Transitável,17:06,18:26,MARGINAL TIETE (CASA VERDE), A SENNA/CASTELO B - EXP, PTE DA CASA VERDE-JORN.WALTER ABRAHAO
41,2019-04-09,1,Pirituba/Jaraguá,Inativo Transitável,17:56,18:32,AV. RAIMUNDO PEREIRA DE MAGALHAES, BAIRRO/CENTRO, ALTURA DO NÚMERO 5479
42,2019-04-09,1,Butantã,Inativo Transitável,15:54,20:37,AV. MAGALHAES DE CASTRO (BUTANTA), CASTELO/INTERLAGOS - LOCAL, PTE ENG ROBERTO ROSSI ZUCCOLO
43,2019-04-09,1,Butantã,Inativo Transitável,16:03,22:42,PTE. OCTAVIO FRIAS DE OLIVEIRA (ITAIM BIBI), BAIRRO/CENTRO, ALTURA DO NÚMERO 0: INICIO E TERMINO DA MESMA
44,2019-04-09,1,Pinheiros,Inativo Transitável,15:48,18:36,MARGINAL PINHEIROS (ALTO DE PINHEIROS), INTERLAGOS/CASTELO - EXP, PTE EUSEBIO MATOSO
45,2019-04-09,1,Pinheiros,Inativo Transitável,15:58,20:27,MARGINAL PINHEIROS (ALTO DE PINHEIROS), INTERLAGOS/CASTELO - EXP, PTE ENG ARY TORRES
46,2019-04-09,1,Pinheiros,Inativo Transitável,16:03,20:38,MARGINAL PINHEIROS INTCB (ALTO DE PINHEIROS), INTERLAGOS/CASTELO - EXP, PTE OCTAVIO FRIAS DE OLIVEIRA
47,2019-04-09,1,Pinheiros,Inativo Transitável,16:08,18:34,AV. DAS NACOES UNIDAS (ALTO DE PINHEIROS), INTERLAGOS/CASTELO - LOCAL, PTE ENG ROBERTO ROSSI ZUCCOLO
48,2019-04-09,1,Pinheiros,Inativo Transitável,16:20,20:29,AV. DAS NACOES UNIDAS (ALTO DE PINHEIROS), INTERLAGOS/CASTELO - EXP, R OLIVIA FEDER
49,2019-04-09,1,Pinheiros,Inativo Intransitável,16:39,20:06,R. ESTADOS UNIDOS (JARDIM PAULISTA), ÚNICO, ALTURA DO NÚMERO 1608
50,2019-04-09,1,Mooca,Inativo Transitável,16:40,17:41,AV. CELSO GARCIA, CENTRO/BAIRRO, R. SALDANHA MARINHO
51,2019-04-09,1,Campo Limpo,Inativo Transitável,15:40,20:30,AV. MAGALHAES DE CASTRO (BUTANTA), CASTELO/INTERLAGOS, PTE DO MORUMBI CAIO POMPEU DE TOLEDO
52,2019-04-10,1,Lapa,Inativo Transitável,06:58,07:00,AV. DR. GASTAO VIDIGAL, MARGINAL/PINHEIROS, ALTURA DO NÚMERO 1595
53,2019-04-10,1,São Miguel Paulista,Inativo Intransitável,09:34,16:49,AV. BRAS DA ROCHA CARDOSO, AMBOS, ALTURA DO NÚMERO 505
54,2019-04-11,1,Sé,Inativo Transitável,08:18,08:46,R. AMARAL GURGEL, CENTRO/BAIRRO, R. STA. ISABEL
55,2019-04-14,1,Lapa,Inativo Transitável,10:10,11:17,MARGINAL TIETE, CASTELO B/A SENNA - EXP, PTE. DO. LIMAO-ADHEMAR F. DA SILVA
56,2019-04-14,1,Lapa,Inativo Transitável,11:31,12:00,MARGINAL TIETE, CASTELO B/A SENNA - CENTRAL, PTE. JULIO DE MESQUITA NETO
57,2019-04-14,1,Mooca,Inativo Transitável,09:52,11:18,MARGINAL TIETE, CASTELO B/A SENNA - CENTRAL, PTE. PRES. JANIO QUADROS
58,2019-04-14,1,Mooca,Inativo Transitável,16:16,21:09,AV. ALCANTARA MACHADO, CENTRO/BAIRRO, R. ANDRE DE LEAO
59,2019-04-14,1,Santo Amaro,Inativo Transitável,11:49,13:38,AV. DAS. NACOES UNIDAS, INTERLAGOS/CASTELO - LOCAL, PTE. JOAO DIAS
60,2019-04-16,1,Santana,Inativo Transitável,20:18,20:32,R. DARZAN, BAIRRO/CENTRO, AV. CRUZEIRO DO SUL
61,2019-04-16,1,Sé,Inativo Transitável,10:52,11:03,AV. SEN. QUEIROS, ÚNICO, R. BR. DE. DUPRAT
62,2019-04-22,1,Sé,Inativo Transitável,08:20,10:20,a 10:20R. BR. DE. DUPRAT, UNICO, AV. SEN. QUEIROS
63,2019-04-23,1,Sé,Inativo Transitável,18:03,18:16,AV. SEN. QUEIROS, ÚNICO, R. BR. DE. DUPRAT
64,2019-04-25,1,Sé,Inativo Transitável,07:27,07:40,R. BR. DE. DUPRAT, ÚNICO, AV. SEN. QUEIROS
65,2019-04-26,1,Casa Verde,Inativo Transitável,15:21,17:10,MARGINAL TIETE, A SENNA/CASTELO B - EXP, PTE DA CASA VERDE-JORN.WALTER ABRAHAO
66,2019-04-26,1,Sé,Inativo Transitável,15:53,19:00,VINTE E CINCO DE MARÇO, CENTRO/BAIRRO, LADEIRA PORTO GERAL
67,2019-04-26,1,Sé,Inativo Transitável,16:01,16:52,R. GLICÉRIO, ÚNICO - ÚNICA, R. S. PAULO
68,2019-04-26,1,Sé,Inativo Transitável,16:11,16:34,R. S PAULO, AMBOS, R TEIXEIRA LEITE
69,2019-04-26,1,Sé,Inativo Transitável,16:15,19:00,AV. MERCÚRIO, BAIRRO/CENTRO, PRAÇA SÃO VITO
70,2019-04-26,1,Sé,Inativo Transitável,16:27,19:20,R. DA CANTAREIRA, ÚNICO, R COMEN AFONSO KHERLAKIAN
71,2019-04-26,1,Sé,Inativo Transitável,16:32,17:25,AV. RIO BRANCO, BAIRRO/CENTRO, R GAL OSÓRIO
72,2019-04-26,1,Sé,Inativo Transitável,16:46,16:47,AV. MERCÚRIO, ÚNICO, PC. S. VITO
73,2019-04-26,1,Sé,Inativo Transitável,16:50,17:25,AV. MERCÚRIO, ÚNICO, R. DA. CANTAREIRA
74,2019-04-26,1,Lapa,Inativo Transitável,15:34,15:59,MARGINAL TIETE, CASTELO B/A SENNA - EXP, PTE DO LIMAO-ADHEMAR F. DA SILVA
75,2019-04-26,1,Mooca,Inativo Transitável,16:39,18:20,AV. ALCANTARA MACHADO, AMBOS, ALTURA DO NÚMERO 200
76,2019-04-26,1,Mooca,Inativo Transitável,16:46,17:25,AV. CELSO GARCIA, CENTRO/BAIRRO, R SALDANHA MARINHO
