,Data,Alagamento,Bairro,Tipo,Horário Inicial,Horário Final,Endereço,Sentido,Referência
0,2021-07-28,1,Santana,Inativo Transitável,12:15,13:08,R. DARZAN, UNICO, ALTURA DO NÚMERO 247
1,2021-07-28,1,Santana,Inativo Transitável,12:18,13:16,AV. GAL. ATALIBA LEONEL, CENTRO/BAIRRO, ALTURA DO NÚMERO 656
2,2021-07-28,1,Sé,Inativo Transitável,06:03,14:13,AV. MERCURIO, UNICO - NÃO INFORMADA, PC. S. VITO
3,2021-07-28,1,Sé,Inativo Transitável,06:43,13:18,VEL. PRES. JOAO GOULART, AMBOS, AV. PACAEMBU
4,2021-07-28,1,Sé,Inativo Transitável,07:10,12:48,AV. DO ESTADO (BOM RETIRO), IPIRANGA/SANTANA, ALTURA DO NÚMERO 3000: VD FEPASA
5,2021-07-28,1,Sé,Inativo Transitável,08:23,12:53,R. CONS. BROTERO, UNICO, R. BARRA FUNDA
6,2021-07-28,1,Sé,Inativo Transitável,08:25,12:39,AL. GLETE, UNICO, R. BR. DE. CAMPINAS
7,2021-07-28,1,Sé,Inativo Transitável,11:41,13:35,AV. DO. ESTADO, IPIRANGA/SANTANA, LG. DO. PARI
8,2021-07-28,1,Pinheiros,Inativo Transitável,01:22,04:42,AV. DAS. NACOES UNIDAS, CASTELO/INTERLAGOS - PISTA LOCAL, R. OLIVIA FEDER
9,2021-07-28,1,Pinheiros,Inativo Transitável,02:47,03:03,:03AV. BRASIL, PINHEIROS/IBIRAPUERA, AV. NOVE DE JULHO
10,2021-07-28,1,Pinheiros,Inativo Transitável,03:18,05:54,VD. ENG ANTONIO MOLITERNO (ITAIM BIBI), BAIRRO/CENTRO, ALTURA DO NÚMERO 0
11,2021-07-28,1,Pinheiros,Inativo Transitável,06:11,06:26,AV. DAS. NACOES UNIDAS, INTERLAGOS/CASTELO - PISTA LOCAL, R. OLIVIA FEDER
12,2021-08-28,1,Sé,Inativo Transitável,08:36,18:08,:36 a 18:08AV. DO ESTADO, IP/ST, PTE. FEPASA
13,2021-08-28,1,Sé,Inativo Transitável,09:39,09:53,AV. 23 DE MAIO, ST/AER, PÇ. DA BANDEIRA
14,2021-08-30,1,Sé,Inativo Transitável,08:49,23:08,:49 a 23:08AV. DO ESTADO, IP/ST, PTE. FEPASA
15,2021-09-10,1,Santo Amaro,Inativo Transitável,05:53,16:52,AV. SANTO AMARO, B/C, RUA EDISON
16,2021-09-16,1,Santo Amaro,Inativo Transitável,06:23,09:42,AV. DO ESTADO, IP/ST, PTE. FEPASA
