,Data,Alagamento,Bairro,Tipo,Horário Inicial,Horário Final,Endereço,Sentido,Referência
0,2022-09-07,1,Sé,Inativo Transitável,08:50,09:29,R BR.DE CAMPINAS, UNICO, AL GLETE
1,2022-09-14,1,Vila Prudente,Inativo Transitável,20:43,23:47,AV DO ESTADO, SANTANA/IPIRANGA, R PAULA SOUSA
2,2022-09-18,1,Lapa,Inativo Transitável,08:31,08:39,AV MARQ.DE SAO VICENTE, LA/B FUNDA, PC PASCOAL MARTINS
3,2022-09-20,1,Sé,Inativo Transitável,07:23,07:44,AV RIO BRANCO, BAIRRO/CENTRO, R GAL OSORIO
4,2022-09-20,1,São Miguel Paulista,Inativo Transitável,08:30,08:36,AV JACU PESSEGO N TRABALHADORES, MAUA/A SENNA, AV RAGUEB CHOHFI
5,2022-09-20,1,Penha,Inativo Intransitável,06:34,07:49,CV ARIETA CALFAT KHOURY FARAH, CENTRO/BAIRRO, R CESAR DIAZ
6,2022-09-20,1,M'Boi Mirim,Inativo Transitável,05:27,15:38,AV CARLOS CALDEIRA FILHO, BAIRRO/CENTRO, R PDE JOSE DE JAMBEIRO
7,2022-09-22,1,São Miguel Paulista,Inativo Transitável,09:48,10:17,AV JACUPESSEGO N TRABALHADORES, MAUA/A SENNA, AV RAGUEB CHOHFI
8,2022-09-26,1,Penha,Inativo Transitável,10:52,10:54,TV RIBEIRO VIANA, CENTRO/BAIRRO, R CATUMBI
9,2022-09-26,1,Parelheiros,Inativo Transitável,08:54,09:35,AV SEN TEOTONIO VILELA, BAIRRO/CENTRO, R DOS MENDES
10,2022-09-26,1,Parelheiros,Inativo Transitável,08:56,10:14,AV SEN TEOTONIO VILELA, CENTRO/BAIRRO, R DOS MENDES
11,2022-09-26,1,Santo Amaro,Inativo Intransitável,08:43,09:32,R MIGUEL YUNES, MARGINAL/INTERLAGOS, AV NSRA.DE SABARA
12,2022-09-27,1,Casa Verde,Inativo Intransitável,18:29,19:33,AV DEP EMILIO CARLOS, AMBOS, R BENEDITO AUGUSTO FERREIRA
13,2022-09-27,1,Casa Verde,Inativo Intransitável,19:59,20:09,AV DEP EMILIO CARLOS, AMBOS, R BENEDITO AUGUSTO FERREIRA
14,2022-09-27,1,Sé,Inativo Intransitável,14:40,15:38,R PRES BATISTA PEREIRA, UNICO, AV DO ESTADO
15,2022-09-27,1,Sé,Inativo Intransitável,14:52,15:38,R PRES BATISTA PEREIRA, UNICO, R PRES COSTA PINTO
